,Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap,map_fp
0,"1-Jan, 2018",12:00 AM,-5.27,0.45,-6.8,0,1,1,1,1,0.47,0.47
1,"1-Jan, 2018",1:00 AM,-29.99,0.47,-29.96,1,1,1,1,1,0.35,0.35
2,"1-Jan, 2018",2:00 AM,-56.65,0.43,-67.82,2,1,1,1,1,0.22,0.16
3,"1-Jan, 2018",3:00 AM,-63.14,0.43,-64.83,3,1,1,1,1,0.18,0.18
4,"1-Jan, 2018",4:00 AM,-64.62,0.59,-62.22,4,1,1,1,1,0.18,0.19
5,"1-Jan, 2018",5:00 AM,-67.0,0.52,-77.34,5,1,1,1,1,0.16,0.11
6,"1-Jan, 2018",6:00 AM,-72.54,0.49,-64.22,6,1,1,1,1,0.14,0.18
7,"1-Jan, 2018",7:00 AM,-76.01,0.46,-90.22,7,1,1,1,1,0.12,0.05
8,"1-Jan, 2018",8:00 AM,-71.45,0.45,-66.17,8,1,1,1,1,0.14,0.17
9,"1-Jan, 2018",9:00 AM,-66.88,0.4,-64.03,9,1,1,1,1,0.17,0.18
10,"1-Jan, 2018",10:00 AM,-62.0,0.38,-69.39,10,1,1,1,1,0.19,0.15
11,"1-Jan, 2018",11:00 AM,-56.08,0.43,-61.86,11,1,1,1,1,0.22,0.19
12,"1-Jan, 2018",12:00 PM,-49.96,0.47,-58.3,12,1,1,1,1,0.25,0.21
13,"1-Jan, 2018",1:00 PM,-24.29,0.44,-27.09,13,1,1,1,1,0.38,0.36
14,"1-Jan, 2018",2:00 PM,-5.59,0.36,4.37,14,1,1,1,1,0.47,0.52
15,"1-Jan, 2018",3:00 PM,0.23,0.29,-6.83,15,1,1,1,1,0.5,0.47
16,"1-Jan, 2018",4:00 PM,11.02,0.28,12.13,16,1,1,1,1,0.56,0.56
17,"1-Jan, 2018",5:00 PM,23.5,0.29,24.43,17,1,1,1,1,0.62,0.62
18,"1-Jan, 2018",6:00 PM,22.91,0.3,30.49,18,1,1,1,1,0.61,0.65
19,"1-Jan, 2018",7:00 PM,21.02,0.38,18.49,19,1,1,1,1,0.61,0.59
20,"1-Jan, 2018",8:00 PM,21.05,0.41,24.65,20,1,1,1,1,0.61,0.62
21,"1-Jan, 2018",9:00 PM,21.95,0.39,10.73,21,1,1,1,1,0.61,0.55
22,"1-Jan, 2018",10:00 PM,23.52,0.38,24.13,22,1,1,1,1,0.62,0.62
23,"1-Jan, 2018",11:00 PM,18.96,0.4,20.88,23,1,1,1,1,0.59,0.6
24,"2-Jan, 2018",12:00 AM,18.12,0.45,26.63,0,1,2,2,1,0.59,0.63
25,"2-Jan, 2018",1:00 AM,14.99,0.6,21.45,1,1,2,2,1,0.57,0.61
26,"2-Jan, 2018",2:00 AM,13.63,0.76,14.74,2,1,2,2,1,0.57,0.57
27,"2-Jan, 2018",3:00 AM,12.15,0.84,20.44,3,1,2,2,1,0.56,0.6
28,"2-Jan, 2018",4:00 AM,11.83,0.83,12.96,4,1,2,2,1,0.56,0.56
29,"2-Jan, 2018",5:00 AM,14.55,0.79,19.54,5,1,2,2,1,0.57,0.6
30,"2-Jan, 2018",6:00 AM,22.58,0.71,27.43,6,1,2,2,1,0.61,0.64
31,"2-Jan, 2018",7:00 AM,41.92,0.62,49.49,7,1,2,2,1,0.71,0.75
32,"2-Jan, 2018",8:00 AM,47.95,0.55,40.74,8,1,2,2,1,0.74,0.7
33,"2-Jan, 2018",9:00 AM,49.9,0.53,45.3,9,1,2,2,1,0.75,0.73
34,"2-Jan, 2018",10:00 AM,50.0,0.48,46.34,10,1,2,2,1,0.75,0.73
35,"2-Jan, 2018",11:00 AM,49.7,0.49,50.2,11,1,2,2,1,0.75,0.75
36,"2-Jan, 2018",12:00 PM,48.16,0.56,43.81,12,1,2,2,1,0.74,0.72
37,"2-Jan, 2018",1:00 PM,47.24,0.53,42.38,13,1,2,2,1,0.74,0.71
38,"2-Jan, 2018",2:00 PM,46.1,0.46,50.9,14,1,2,2,1,0.73,0.75
39,"2-Jan, 2018",3:00 PM,43.86,0.44,49.19,15,1,2,2,1,0.72,0.75
40,"2-Jan, 2018",4:00 PM,43.64,0.43,44.13,16,1,2,2,1,0.72,0.72
41,"2-Jan, 2018",5:00 PM,47.37,0.37,30.67,17,1,2,2,1,0.74,0.65
42,"2-Jan, 2018",6:00 PM,46.08,0.33,42.69,18,1,2,2,1,0.73,0.71
43,"2-Jan, 2018",7:00 PM,41.08,0.32,34.33,19,1,2,2,1,0.71,0.67
44,"2-Jan, 2018",8:00 PM,34.94,0.29,32.07,20,1,2,2,1,0.67,0.66
45,"2-Jan, 2018",9:00 PM,25.46,0.25,35.48,21,1,2,2,1,0.63,0.68
46,"2-Jan, 2018",10:00 PM,21.3,0.21,16.18,22,1,2,2,1,0.61,0.58
47,"2-Jan, 2018",11:00 PM,9.94,0.2,6.34,23,1,2,2,1,0.55,0.53
48,"3-Jan, 2018",12:00 AM,7.93,0.2,-3.84,0,1,3,3,1,0.54,0.48
49,"3-Jan, 2018",1:00 AM,0.03,0.23,4.75,1,1,3,3,1,0.5,0.52
50,"3-Jan, 2018",2:00 AM,0.02,0.28,-1.86,2,1,3,3,1,0.5,0.49
51,"3-Jan, 2018",3:00 AM,-5.99,0.36,-0.79,3,1,3,3,1,0.47,0.5
52,"3-Jan, 2018",4:00 AM,-9.21,0.49,-13.77,4,1,3,3,1,0.45,0.43
53,"3-Jan, 2018",5:00 AM,-4.64,0.57,-6.62,5,1,3,3,1,0.48,0.47
54,"3-Jan, 2018",6:00 AM,8.02,0.65,3.46,6,1,3,3,1,0.54,0.52
55,"3-Jan, 2018",7:00 AM,11.03,0.82,3.95,7,1,3,3,1,0.56,0.52
56,"3-Jan, 2018",8:00 AM,13.28,0.92,15.81,8,1,3,3,1,0.57,0.58
57,"3-Jan, 2018",9:00 AM,13.18,0.95,25.49,9,1,3,3,1,0.57,0.63
58,"3-Jan, 2018",10:00 AM,13.71,0.95,12.9,10,1,3,3,1,0.57,0.56
59,"3-Jan, 2018",11:00 AM,15.42,0.95,18.1,11,1,3,3,1,0.58,0.59
60,"3-Jan, 2018",12:00 PM,15.84,0.94,6.55,12,1,3,3,1,0.58,0.53
61,"3-Jan, 2018",1:00 PM,16.0,0.89,17.23,13,1,3,3,1,0.58,0.59
62,"3-Jan, 2018",2:00 PM,15.75,0.87,16.95,14,1,3,3,1,0.58,0.58
63,"3-Jan, 2018",3:00 PM,15.14,0.88,11.37,15,1,3,3,1,0.58,0.56
64,"3-Jan, 2018",4:00 PM,16.0,0.92,13.33,16,1,3,3,1,0.58,0.57
65,"3-Jan, 2018",5:00 PM,15.11,0.93,12.82,17,1,3,3,1,0.58,0.56
66,"3-Jan, 2018",6:00 PM,13.37,0.92,12.7,18,1,3,3,1,0.57,0.56
67,"3-Jan, 2018",7:00 PM,11.06,0.92,10.72,19,1,3,3,1,0.56,0.55
68,"3-Jan, 2018",8:00 PM,10.06,0.91,3.32,20,1,3,3,1,0.55,0.52
69,"3-Jan, 2018",9:00 PM,9.3,0.88,5.87,21,1,3,3,1,0.55,0.53
70,"3-Jan, 2018",10:00 PM,9.87,0.86,8.64,22,1,3,3,1,0.55,0.54
71,"3-Jan, 2018",11:00 PM,4.97,0.85,3.73,23,1,3,3,1,0.52,0.52
72,"4-Jan, 2018",12:00 AM,-0.36,0.84,-3.13,0,1,4,4,1,0.5,0.48
73,"4-Jan, 2018",1:00 AM,-5.57,0.8,-3.19,1,1,4,4,1,0.47,0.48
74,"4-Jan, 2018",2:00 AM,-7.85,0.78,-12.94,2,1,4,4,1,0.46,0.44
75,"4-Jan, 2018",3:00 AM,-5.29,0.75,0.42,3,1,4,4,1,0.47,0.5
76,"4-Jan, 2018",4:00 AM,-1.75,0.72,3.68,4,1,4,4,1,0.49,0.52
77,"4-Jan, 2018",5:00 AM,6.01,0.66,6.57,5,1,4,4,1,0.53,0.53
78,"4-Jan, 2018",6:00 AM,19.96,0.55,26.01,6,1,4,4,1,0.6,0.63
79,"4-Jan, 2018",7:00 AM,33.59,0.48,28.37,7,1,4,4,1,0.67,0.64
80,"4-Jan, 2018",8:00 AM,40.45,0.43,44.76,8,1,4,4,1,0.7,0.72
81,"4-Jan, 2018",9:00 AM,41.97,0.33,47.58,9,1,4,4,1,0.71,0.74
82,"4-Jan, 2018",10:00 AM,44.91,0.3,46.5,10,1,4,4,1,0.72,0.73
83,"4-Jan, 2018",11:00 AM,48.22,0.27,37.02,11,1,4,4,1,0.74,0.69
84,"4-Jan, 2018",12:00 PM,46.04,0.25,47.75,12,1,4,4,1,0.73,0.74
85,"4-Jan, 2018",1:00 PM,42.0,0.17,44.24,13,1,4,4,1,0.71,0.72
86,"4-Jan, 2018",2:00 PM,41.08,0.18,46.25,14,1,4,4,1,0.71,0.73
87,"4-Jan, 2018",3:00 PM,42.04,0.21,50.48,15,1,4,4,1,0.71,0.75
88,"4-Jan, 2018",4:00 PM,42.53,0.24,44.68,16,1,4,4,1,0.71,0.72
89,"4-Jan, 2018",5:00 PM,51.43,0.19,51.36,17,1,4,4,1,0.76,0.76
90,"4-Jan, 2018",6:00 PM,49.96,0.2,51.88,18,1,4,4,1,0.75,0.76
91,"4-Jan, 2018",7:00 PM,46.73,0.29,49.59,19,1,4,4,1,0.73,0.75
92,"4-Jan, 2018",8:00 PM,41.57,0.57,42.88,20,1,4,4,1,0.71,0.71
93,"4-Jan, 2018",9:00 PM,37.09,0.69,39.07,21,1,4,4,1,0.69,0.7
94,"4-Jan, 2018",10:00 PM,33.92,0.81,39.56,22,1,4,4,1,0.67,0.7
95,"4-Jan, 2018",11:00 PM,28.05,0.83,29.07,23,1,4,4,1,0.64,0.65
96,"5-Jan, 2018",12:00 AM,5.96,0.8,9.19,0,1,5,5,1,0.53,0.55
97,"5-Jan, 2018",1:00 AM,-0.94,0.73,8.7,1,1,5,5,1,0.5,0.54
98,"5-Jan, 2018",2:00 AM,-0.03,0.64,-3.14,2,1,5,5,1,0.5,0.48
99,"5-Jan, 2018",3:00 AM,0.55,0.62,-5.92,3,1,5,5,1,0.5,0.47
100,"5-Jan, 2018",4:00 AM,-11.81,0.59,-10.0,4,1,5,5,1,0.44,0.45
101,"5-Jan, 2018",5:00 AM,8.92,0.5,6.73,5,1,5,5,1,0.54,0.53
102,"5-Jan, 2018",6:00 AM,21.68,0.42,21.45,6,1,5,5,1,0.61,0.61
103,"5-Jan, 2018",7:00 AM,30.44,0.37,42.76,7,1,5,5,1,0.65,0.71
104,"5-Jan, 2018",8:00 AM,36.2,0.35,35.8,8,1,5,5,1,0.68,0.68
105,"5-Jan, 2018",9:00 AM,36.3,0.33,35.95,9,1,5,5,1,0.68,0.68
106,"5-Jan, 2018",10:00 AM,38.95,0.34,39.48,10,1,5,5,1,0.69,0.7
107,"5-Jan, 2018",11:00 AM,39.4,0.34,34.53,11,1,5,5,1,0.7,0.67
108,"5-Jan, 2018",12:00 PM,41.69,0.33,37.83,12,1,5,5,1,0.71,0.69
109,"5-Jan, 2018",1:00 PM,43.69,0.29,47.93,13,1,5,5,1,0.72,0.74
110,"5-Jan, 2018",2:00 PM,44.08,0.24,46.95,14,1,5,5,1,0.72,0.73
111,"5-Jan, 2018",3:00 PM,47.1,0.23,45.27,15,1,5,5,1,0.74,0.73
112,"5-Jan, 2018",4:00 PM,47.77,0.24,47.23,16,1,5,5,1,0.74,0.74
113,"5-Jan, 2018",5:00 PM,56.35,0.18,64.17,17,1,5,5,1,0.78,0.82
114,"5-Jan, 2018",6:00 PM,57.42,0.15,50.3,18,1,5,5,1,0.79,0.75
115,"5-Jan, 2018",7:00 PM,53.99,0.15,54.49,19,1,5,5,1,0.77,0.77
116,"5-Jan, 2018",8:00 PM,42.36,0.17,46.74,20,1,5,5,1,0.71,0.73
117,"5-Jan, 2018",9:00 PM,39.9,0.19,38.16,21,1,5,5,1,0.7,0.69
118,"5-Jan, 2018",10:00 PM,39.97,0.2,41.37,22,1,5,5,1,0.7,0.71
119,"5-Jan, 2018",11:00 PM,36.27,0.17,36.13,23,1,5,5,1,0.68,0.68
120,"6-Jan, 2018",12:00 AM,29.45,0.13,24.48,0,1,6,6,1,0.65,0.62
121,"6-Jan, 2018",1:00 AM,28.55,0.09,37.89,1,1,6,6,1,0.64,0.69
122,"6-Jan, 2018",2:00 AM,28.18,0.05,29.14,2,1,6,6,1,0.64,0.65
123,"6-Jan, 2018",3:00 AM,27.33,0.03,32.58,3,1,6,6,1,0.64,0.66
124,"6-Jan, 2018",4:00 AM,27.08,0.01,28.82,4,1,6,6,1,0.64,0.64
125,"6-Jan, 2018",5:00 AM,28.7,0.0,39.72,5,1,6,6,1,0.64,0.7
126,"6-Jan, 2018",6:00 AM,30.0,0.01,29.54,6,1,6,6,1,0.65,0.65
127,"6-Jan, 2018",7:00 AM,31.36,0.03,28.75,7,1,6,6,1,0.66,0.64
128,"6-Jan, 2018",8:00 AM,34.19,0.06,30.89,8,1,6,6,1,0.67,0.65
129,"6-Jan, 2018",9:00 AM,41.11,0.06,46.32,9,1,6,6,1,0.71,0.73
130,"6-Jan, 2018",10:00 AM,44.0,0.06,40.55,10,1,6,6,1,0.72,0.7
131,"6-Jan, 2018",11:00 AM,43.74,0.07,43.43,11,1,6,6,1,0.72,0.72
132,"6-Jan, 2018",12:00 PM,44.01,0.08,41.3,12,1,6,6,1,0.72,0.71
133,"6-Jan, 2018",1:00 PM,42.9,0.08,32.05,13,1,6,6,1,0.71,0.66
134,"6-Jan, 2018",2:00 PM,38.7,0.08,34.58,14,1,6,6,1,0.69,0.67
135,"6-Jan, 2018",3:00 PM,37.4,0.1,38.3,15,1,6,6,1,0.69,0.69
136,"6-Jan, 2018",4:00 PM,40.52,0.14,34.32,16,1,6,6,1,0.7,0.67
137,"6-Jan, 2018",5:00 PM,45.46,0.18,44.35,17,1,6,6,1,0.73,0.72
138,"6-Jan, 2018",6:00 PM,49.98,0.18,57.69,18,1,6,6,1,0.75,0.79
139,"6-Jan, 2018",7:00 PM,45.9,0.16,46.89,19,1,6,6,1,0.73,0.73
140,"6-Jan, 2018",8:00 PM,40.9,0.11,35.58,20,1,6,6,1,0.7,0.68
141,"6-Jan, 2018",9:00 PM,33.69,0.08,23.98,21,1,6,6,1,0.67,0.62
142,"6-Jan, 2018",10:00 PM,36.26,0.06,32.7,22,1,6,6,1,0.68,0.66
143,"6-Jan, 2018",11:00 PM,29.03,0.05,28.4,23,1,6,6,1,0.65,0.64
144,"7-Jan, 2018",12:00 AM,21.87,0.05,27.95,0,1,7,0,1,0.61,0.64
145,"7-Jan, 2018",1:00 AM,15.98,0.06,2.15,1,1,7,0,1,0.58,0.51
146,"7-Jan, 2018",2:00 AM,15.99,0.07,14.46,2,1,7,0,1,0.58,0.57
147,"7-Jan, 2018",3:00 AM,14.0,0.08,9.98,3,1,7,0,1,0.57,0.55
148,"7-Jan, 2018",4:00 AM,12.51,0.08,7.24,4,1,7,0,1,0.56,0.54
149,"7-Jan, 2018",5:00 AM,13.21,0.08,15.42,5,1,7,0,1,0.57,0.58
150,"7-Jan, 2018",6:00 AM,12.17,0.1,16.21,6,1,7,0,1,0.56,0.58
151,"7-Jan, 2018",7:00 AM,13.02,0.13,16.18,7,1,7,0,1,0.57,0.58
152,"7-Jan, 2018",8:00 AM,20.52,0.17,14.67,8,1,7,0,1,0.6,0.57
153,"7-Jan, 2018",9:00 AM,23.22,0.23,17.77,9,1,7,0,1,0.62,0.59
154,"7-Jan, 2018",10:00 AM,24.81,0.25,23.18,10,1,7,0,1,0.62,0.62
155,"7-Jan, 2018",11:00 AM,28.95,0.27,34.32,11,1,7,0,1,0.64,0.67
156,"7-Jan, 2018",12:00 PM,28.96,0.32,30.78,12,1,7,0,1,0.64,0.65
157,"7-Jan, 2018",1:00 PM,27.08,0.37,19.91,13,1,7,0,1,0.64,0.6
158,"7-Jan, 2018",2:00 PM,23.46,0.38,25.24,14,1,7,0,1,0.62,0.63
159,"7-Jan, 2018",3:00 PM,23.7,0.38,20.67,15,1,7,0,1,0.62,0.6
160,"7-Jan, 2018",4:00 PM,27.21,0.44,33.49,16,1,7,0,1,0.64,0.67
161,"7-Jan, 2018",5:00 PM,30.88,0.48,32.55,17,1,7,0,1,0.65,0.66
162,"7-Jan, 2018",6:00 PM,34.34,0.51,22.1,18,1,7,0,1,0.67,0.61
163,"7-Jan, 2018",7:00 PM,32.33,0.55,29.64,19,1,7,0,1,0.66,0.65
164,"7-Jan, 2018",8:00 PM,31.44,0.52,34.67,20,1,7,0,1,0.66,0.67
165,"7-Jan, 2018",9:00 PM,28.94,0.49,25.98,21,1,7,0,1,0.64,0.63
166,"7-Jan, 2018",10:00 PM,29.69,0.45,24.3,22,1,7,0,1,0.65,0.62
167,"7-Jan, 2018",11:00 PM,27.01,0.4,28.47,23,1,7,0,1,0.64,0.64
168,"8-Jan, 2018",12:00 AM,18.91,0.38,24.39,0,1,8,1,2,0.59,0.62
169,"8-Jan, 2018",1:00 AM,15.15,0.36,18.29,1,1,8,1,2,0.58,0.59
170,"8-Jan, 2018",2:00 AM,15.11,0.34,14.96,2,1,8,1,2,0.58,0.57
171,"8-Jan, 2018",3:00 AM,13.42,0.31,9.4,3,1,8,1,2,0.57,0.55
172,"8-Jan, 2018",4:00 AM,12.91,0.3,20.88,4,1,8,1,2,0.56,0.6
173,"8-Jan, 2018",5:00 AM,17.1,0.31,24.14,5,1,8,1,2,0.59,0.62
174,"8-Jan, 2018",6:00 AM,30.03,0.31,34.66,6,1,8,1,2,0.65,0.67
175,"8-Jan, 2018",7:00 AM,42.93,0.31,46.77,7,1,8,1,2,0.71,0.73
176,"8-Jan, 2018",8:00 AM,44.95,0.32,40.5,8,1,8,1,2,0.72,0.7
177,"8-Jan, 2018",9:00 AM,42.57,0.33,34.02,9,1,8,1,2,0.71,0.67
178,"8-Jan, 2018",10:00 AM,41.98,0.36,41.03,10,1,8,1,2,0.71,0.71
179,"8-Jan, 2018",11:00 AM,41.54,0.4,41.09,11,1,8,1,2,0.71,0.71
180,"8-Jan, 2018",12:00 PM,42.9,0.41,39.65,12,1,8,1,2,0.71,0.7
181,"8-Jan, 2018",1:00 PM,42.9,0.44,47.53,13,1,8,1,2,0.71,0.74
182,"8-Jan, 2018",2:00 PM,40.91,0.44,34.53,14,1,8,1,2,0.7,0.67
183,"8-Jan, 2018",3:00 PM,40.97,0.44,37.27,15,1,8,1,2,0.7,0.69
184,"8-Jan, 2018",4:00 PM,39.69,0.5,42.0,16,1,8,1,2,0.7,0.71
185,"8-Jan, 2018",5:00 PM,40.26,0.55,44.39,17,1,8,1,2,0.7,0.72
186,"8-Jan, 2018",6:00 PM,37.99,0.56,42.4,18,1,8,1,2,0.69,0.71
187,"8-Jan, 2018",7:00 PM,31.92,0.54,35.58,19,1,8,1,2,0.66,0.68
188,"8-Jan, 2018",8:00 PM,28.02,0.52,28.39,20,1,8,1,2,0.64,0.64
189,"8-Jan, 2018",9:00 PM,22.35,0.5,11.38,21,1,8,1,2,0.61,0.56
190,"8-Jan, 2018",10:00 PM,22.7,0.5,19.19,22,1,8,1,2,0.61,0.6
191,"8-Jan, 2018",11:00 PM,4.89,0.48,2.41,23,1,8,1,2,0.52,0.51
192,"9-Jan, 2018",12:00 AM,13.09,0.45,13.49,0,1,9,2,2,0.57,0.57
193,"9-Jan, 2018",1:00 AM,12.62,0.43,10.14,1,1,9,2,2,0.56,0.55
194,"9-Jan, 2018",2:00 AM,9.79,0.42,7.16,2,1,9,2,2,0.55,0.54
195,"9-Jan, 2018",3:00 AM,4.99,0.43,5.99,3,1,9,2,2,0.52,0.53
196,"9-Jan, 2018",4:00 AM,9.24,0.46,1.36,4,1,9,2,2,0.55,0.51
197,"9-Jan, 2018",5:00 AM,14.66,0.49,14.55,5,1,9,2,2,0.57,0.57
198,"9-Jan, 2018",6:00 AM,28.17,0.53,24.79,6,1,9,2,2,0.64,0.62
199,"9-Jan, 2018",7:00 AM,32.36,0.53,33.18,7,1,9,2,2,0.66,0.67
200,"9-Jan, 2018",8:00 AM,32.53,0.49,36.72,8,1,9,2,2,0.66,0.68
201,"9-Jan, 2018",9:00 AM,32.38,0.41,35.22,9,1,9,2,2,0.66,0.68
202,"9-Jan, 2018",10:00 AM,32.35,0.37,33.0,10,1,9,2,2,0.66,0.66
203,"9-Jan, 2018",11:00 AM,34.04,0.39,36.07,11,1,9,2,2,0.67,0.68
204,"9-Jan, 2018",12:00 PM,35.99,0.35,38.7,12,1,9,2,2,0.68,0.69
205,"9-Jan, 2018",1:00 PM,39.58,0.32,32.56,13,1,9,2,2,0.7,0.66
206,"9-Jan, 2018",2:00 PM,40.62,0.33,41.51,14,1,9,2,2,0.7,0.71
207,"9-Jan, 2018",3:00 PM,40.98,0.4,47.1,15,1,9,2,2,0.7,0.74
208,"9-Jan, 2018",4:00 PM,42.88,0.41,45.39,16,1,9,2,2,0.71,0.73
209,"9-Jan, 2018",5:00 PM,44.06,0.4,46.77,17,1,9,2,2,0.72,0.73
210,"9-Jan, 2018",6:00 PM,42.91,0.36,42.41,18,1,9,2,2,0.71,0.71
211,"9-Jan, 2018",7:00 PM,40.98,0.29,41.0,19,1,9,2,2,0.7,0.7
212,"9-Jan, 2018",8:00 PM,40.9,0.22,36.18,20,1,9,2,2,0.7,0.68
213,"9-Jan, 2018",9:00 PM,38.0,0.15,41.07,21,1,9,2,2,0.69,0.71
214,"9-Jan, 2018",10:00 PM,32.6,0.11,34.53,22,1,9,2,2,0.66,0.67
215,"9-Jan, 2018",11:00 PM,30.61,0.07,34.68,23,1,9,2,2,0.65,0.67
216,"10-Jan, 2018",12:00 AM,30.0,0.05,27.94,0,1,10,3,2,0.65,0.64
217,"10-Jan, 2018",1:00 AM,28.3,0.02,15.18,1,1,10,3,2,0.64,0.58
218,"10-Jan, 2018",2:00 AM,27.95,0.01,33.76,2,1,10,3,2,0.64,0.67
219,"10-Jan, 2018",3:00 AM,26.91,0.0,26.94,3,1,10,3,2,0.63,0.63
220,"10-Jan, 2018",4:00 AM,26.63,0.0,36.5,4,1,10,3,2,0.63,0.68
221,"10-Jan, 2018",5:00 AM,30.91,0.0,33.2,5,1,10,3,2,0.65,0.67
222,"10-Jan, 2018",6:00 AM,34.87,0.0,36.44,6,1,10,3,2,0.67,0.68
223,"10-Jan, 2018",7:00 AM,45.09,0.0,41.89,7,1,10,3,2,0.73,0.71
224,"10-Jan, 2018",8:00 AM,49.16,0.0,47.49,8,1,10,3,2,0.75,0.74
225,"10-Jan, 2018",9:00 AM,48.94,0.0,48.88,9,1,10,3,2,0.74,0.74
226,"10-Jan, 2018",10:00 AM,48.04,0.0,54.59,10,1,10,3,2,0.74,0.77
227,"10-Jan, 2018",11:00 AM,47.78,0.0,44.12,11,1,10,3,2,0.74,0.72
228,"10-Jan, 2018",12:00 PM,47.19,0.0,61.36,12,1,10,3,2,0.74,0.81
229,"10-Jan, 2018",1:00 PM,45.24,0.01,46.85,13,1,10,3,2,0.73,0.73
230,"10-Jan, 2018",2:00 PM,47.1,0.01,47.39,14,1,10,3,2,0.74,0.74
231,"10-Jan, 2018",3:00 PM,47.98,0.02,45.41,15,1,10,3,2,0.74,0.73
232,"10-Jan, 2018",4:00 PM,48.9,0.04,44.78,16,1,10,3,2,0.74,0.72
233,"10-Jan, 2018",5:00 PM,51.9,0.05,48.82,17,1,10,3,2,0.76,0.74
234,"10-Jan, 2018",6:00 PM,52.69,0.05,49.39,18,1,10,3,2,0.76,0.75
235,"10-Jan, 2018",7:00 PM,49.1,0.05,48.69,19,1,10,3,2,0.75,0.74
236,"10-Jan, 2018",8:00 PM,44.0,0.04,50.41,20,1,10,3,2,0.72,0.75
237,"10-Jan, 2018",9:00 PM,36.99,0.03,37.19,21,1,10,3,2,0.68,0.69
238,"10-Jan, 2018",10:00 PM,38.43,0.03,42.57,22,1,10,3,2,0.69,0.71
239,"10-Jan, 2018",11:00 PM,37.9,0.02,32.99,23,1,10,3,2,0.69,0.66
240,"11-Jan, 2018",12:00 AM,37.33,0.02,41.55,0,1,11,4,2,0.69,0.71
241,"11-Jan, 2018",1:00 AM,36.3,0.01,36.21,1,1,11,4,2,0.68,0.68
242,"11-Jan, 2018",2:00 AM,34.2,0.02,38.63,2,1,11,4,2,0.67,0.69
243,"11-Jan, 2018",3:00 AM,33.0,0.02,31.04,3,1,11,4,2,0.66,0.66
244,"11-Jan, 2018",4:00 AM,33.05,0.03,34.34,4,1,11,4,2,0.67,0.67
245,"11-Jan, 2018",5:00 AM,37.09,0.04,37.97,5,1,11,4,2,0.69,0.69
246,"11-Jan, 2018",6:00 AM,41.5,0.05,42.26,6,1,11,4,2,0.71,0.71
247,"11-Jan, 2018",7:00 AM,53.07,0.05,50.58,7,1,11,4,2,0.77,0.75
248,"11-Jan, 2018",8:00 AM,57.02,0.05,65.76,8,1,11,4,2,0.79,0.83
249,"11-Jan, 2018",9:00 AM,55.91,0.04,56.08,9,1,11,4,2,0.78,0.78
250,"11-Jan, 2018",10:00 AM,55.13,0.03,53.92,10,1,11,4,2,0.78,0.77
251,"11-Jan, 2018",11:00 AM,55.91,0.02,49.92,11,1,11,4,2,0.78,0.75
252,"11-Jan, 2018",12:00 PM,54.61,0.02,55.77,12,1,11,4,2,0.77,0.78
253,"11-Jan, 2018",1:00 PM,54.83,0.01,60.36,13,1,11,4,2,0.77,0.8
254,"11-Jan, 2018",2:00 PM,54.74,0.01,52.97,14,1,11,4,2,0.77,0.76
255,"11-Jan, 2018",3:00 PM,54.01,0.02,58.48,15,1,11,4,2,0.77,0.79
256,"11-Jan, 2018",4:00 PM,54.96,0.02,52.81,16,1,11,4,2,0.77,0.76
257,"11-Jan, 2018",5:00 PM,57.04,0.02,57.46,17,1,11,4,2,0.79,0.79
258,"11-Jan, 2018",6:00 PM,57.48,0.02,57.54,18,1,11,4,2,0.79,0.79
259,"11-Jan, 2018",7:00 PM,54.9,0.02,54.16,19,1,11,4,2,0.77,0.77
260,"11-Jan, 2018",8:00 PM,50.0,0.01,49.09,20,1,11,4,2,0.75,0.75
261,"11-Jan, 2018",9:00 PM,43.13,0.01,45.73,21,1,11,4,2,0.72,0.73
262,"11-Jan, 2018",10:00 PM,42.4,0.02,39.49,22,1,11,4,2,0.71,0.7
263,"11-Jan, 2018",11:00 PM,37.92,0.02,36.69,23,1,11,4,2,0.69,0.68
264,"12-Jan, 2018",12:00 AM,33.09,0.02,30.94,0,1,12,5,2,0.67,0.65
265,"12-Jan, 2018",1:00 AM,33.45,0.02,34.4,1,1,12,5,2,0.67,0.67
266,"12-Jan, 2018",2:00 AM,34.0,0.02,25.88,2,1,12,5,2,0.67,0.63
267,"12-Jan, 2018",3:00 AM,33.08,0.01,30.87,3,1,12,5,2,0.67,0.65
268,"12-Jan, 2018",4:00 AM,33.03,0.01,39.73,4,1,12,5,2,0.67,0.7
269,"12-Jan, 2018",5:00 AM,35.1,0.01,39.75,5,1,12,5,2,0.68,0.7
270,"12-Jan, 2018",6:00 AM,39.93,0.02,40.49,6,1,12,5,2,0.7,0.7
271,"12-Jan, 2018",7:00 AM,48.5,0.02,39.67,7,1,12,5,2,0.74,0.7
272,"12-Jan, 2018",8:00 AM,48.23,0.02,48.65,8,1,12,5,2,0.74,0.74
273,"12-Jan, 2018",9:00 AM,45.99,0.02,53.88,9,1,12,5,2,0.73,0.77
274,"12-Jan, 2018",10:00 AM,45.95,0.01,50.41,10,1,12,5,2,0.73,0.75
275,"12-Jan, 2018",11:00 AM,46.91,0.01,54.28,11,1,12,5,2,0.73,0.77
276,"12-Jan, 2018",12:00 PM,48.49,0.01,43.4,12,1,12,5,2,0.74,0.72
277,"12-Jan, 2018",1:00 PM,48.45,0.01,44.72,13,1,12,5,2,0.74,0.72
