Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,norm_ap,norm_fg,norm_fp
"18-Apr, 2018",6:00 PM,46.28,0.14,47.08527900104502,18,4,18,3,16,0.5986684290399962,0.14432989690721654,0.618395007770019
"18-Apr, 2018",7:00 PM,50.88,0.17,43.655427025349255,19,4,18,3,16,0.6211876438047683,0.17525773195876293,0.6029478997966315
"18-Apr, 2018",8:00 PM,50.91,0.18,55.89575325457897,20,4,18,3,16,0.6213345082488864,0.18556701030927836,0.6580749554923928
"18-Apr, 2018",9:00 PM,48.97,0.19,42.50207535232578,21,4,18,3,16,0.6118372741959173,0.19587628865979384,0.597753521744539
"18-Apr, 2018",10:00 PM,43.3,0.19,49.741683079396964,22,4,18,3,16,0.5840798942576003,0.19587628865979384,0.6303587195890764
"18-Apr, 2018",11:00 PM,37.4,0.21,41.45231155035953,23,4,18,3,16,0.5551965535810448,0.21649484536082475,0.5930256749131209
"19-Apr, 2018",12:00 AM,35.8,0.22,37.661435367080266,0,4,19,4,16,0.5473637832280805,0.22680412371134023,0.575952613413148
"19-Apr, 2018",1:00 AM,33.03,0.24,32.063338999017645,1,4,19,4,16,0.5338032995545112,0.24742268041237114,0.5507403303013239
"19-Apr, 2018",2:00 AM,31.37,0.27,36.295600410235814,2,4,19,4,16,0.5256768003133109,0.2783505154639176,0.5698012692147083
"19-Apr, 2018",3:00 AM,29.08,0.3,32.44933912290439,3,4,19,4,16,0.5144661477456308,0.30927835051546393,0.5524787684711547
"19-Apr, 2018",4:00 AM,30.71,0.32,40.52336074872264,4,4,19,4,16,0.5224457825427131,0.3298969072164949,0.5888419365370824
"19-Apr, 2018",5:00 AM,33.76,0.33,37.558482195141394,5,4,19,4,16,0.5373770010280512,0.3402061855670104,0.5754889407023687
"19-Apr, 2018",6:00 AM,43.27,0.26,56.63077896162598,6,4,19,4,16,0.5839330298134823,0.2680412371134021,0.6613853086914305
"19-Apr, 2018",7:00 AM,49.96,0.12,52.46387954023793,7,4,19,4,16,0.6166838008518138,0.12371134020618557,0.6426187421653724
"19-Apr, 2018",8:00 AM,49.96,0.08,49.81362787003624,8,4,19,4,16,0.6166838008518138,0.08247422680412372,0.6306827390969161
"19-Apr, 2018",9:00 AM,46.19,0.17,43.579386641381845,9,4,19,4,16,0.5982278357076419,0.17525773195876293,0.6026054348652568
"19-Apr, 2018",10:00 AM,43.0,0.16,41.86267132267568,10,4,19,4,16,0.5826112498164195,0.16494845360824745,0.5948738222255472
"19-Apr, 2018",11:00 AM,41.73,0.15,43.22897104221536,11,4,19,4,16,0.5763939883487542,0.15463917525773196,0.6010272595870698
"19-Apr, 2018",12:00 PM,36.52,0.16,33.12035680107025,12,4,19,4,16,0.5508885298869145,0.16494845360824745,0.5555008471498059
"19-Apr, 2018",1:00 PM,34.05,0.17,37.52965726204549,13,4,19,4,16,0.538796690654526,0.17525773195876293,0.5753591211483433
"19-Apr, 2018",2:00 PM,35.35,0.17,38.9526902672173,14,4,19,4,16,0.5451608165663093,0.17525773195876293,0.581768069591701
"19-Apr, 2018",3:00 PM,34.12,0.18,36.227010340270304,15,4,19,4,16,0.5391393743574682,0.18556701030927836,0.5694923584441656
"19-Apr, 2018",4:00 PM,37.99,0.18,37.55535811334162,16,4,19,4,16,0.5580848876487003,0.18556701030927836,0.5754748706989923
"19-Apr, 2018",5:00 PM,42.64,0.18,33.81577786249636,17,4,19,4,16,0.5808488764870026,0.18556701030927836,0.5586328319406766
"19-Apr, 2018",6:00 PM,47.81,0.23,49.663428635227696,18,4,19,4,16,0.6061585156900182,0.23711340206185572,0.6300062831407849
"19-Apr, 2018",7:00 PM,50.01,0.29,50.9721081923629,19,4,19,4,16,0.616928574925344,0.29896907216494845,0.6359002151719279
"19-Apr, 2018",8:00 PM,50.31,0.33,52.24593480957879,20,4,19,4,16,0.6183972193665248,0.3402061855670104,0.6416371791677332
"19-Apr, 2018",9:00 PM,46.96,0.34,37.28787300858938,21,4,19,4,16,0.601997356440006,0.35051546391752586,0.5742701915106018
"19-Apr, 2018",10:00 PM,39.6,0.35,33.961514749965644,22,4,19,4,16,0.5659666128163706,0.36082474226804123,0.5592891907142901
"19-Apr, 2018",11:00 PM,33.04,0.35,25.187755103849767,23,4,19,4,16,0.5338522543692172,0.36082474226804123,0.5197745954645612
"20-Apr, 2018",12:00 AM,32.18,0.34,42.01866598030655,0,4,20,5,16,0.5296421403044991,0.35051546391752586,0.5955763791687537
"20-Apr, 2018",1:00 AM,32.2,0.33,27.64867292584132,1,4,20,5,16,0.5297400499339111,0.3402061855670104,0.5308578910642862
"20-Apr, 2018",2:00 AM,31.23,0.33,33.738668294997225,2,4,20,5,16,0.5249914329074266,0.3402061855670104,0.5582855517013599
"20-Apr, 2018",3:00 AM,30.06,0.33,39.88450702826773,3,4,20,5,16,0.5192637195868215,0.3402061855670104,0.5859647154590313
"20-Apr, 2018",4:00 AM,30.51,0.32,28.985881017028923,4,4,20,5,16,0.5214666862485926,0.3298969072164949,0.5368803077498552
"20-Apr, 2018",5:00 AM,32.97,0.32,38.688066020351755,5,4,20,5,16,0.5335095706662751,0.3298969072164949,0.5805762749187314
"20-Apr, 2018",6:00 AM,42.28,0.24,40.84694242316789,6,4,20,5,16,0.5790865031575856,0.24742268041237114,0.5902992592142079
"20-Apr, 2018",7:00 AM,47.95,0.13,54.64126585496594,7,4,20,5,16,0.6068438830959026,0.13402061855670105,0.6524250900024555
"20-Apr, 2018",8:00 AM,48.93,0.2,55.372616280622104,8,4,20,5,16,0.6116414549370932,0.20618556701030932,0.6557188907470786
"20-Apr, 2018",9:00 AM,45.92,0.27,47.15868095841548,9,4,20,5,16,0.5969060557105792,0.2783505154639176,0.618725589955196
"20-Apr, 2018",10:00 AM,43.02,0.26,45.55774764933477,10,4,20,5,16,0.5827091594458316,0.2680412371134021,0.6115154275753617
"20-Apr, 2018",11:00 AM,41.0,0.25,36.50270857393769,11,4,20,5,16,0.5728202868752142,0.2577319587628866,0.5707340273015128
"20-Apr, 2018",12:00 PM,37.71,0.24,47.3554500500485,12,4,20,5,16,0.5567141528369316,0.24742268041237114,0.6196117837110254
"20-Apr, 2018",1:00 PM,32.88,0.23,32.37777254657062,13,4,20,5,16,0.5330689773339209,0.23711340206185572,0.5521564523363048
"20-Apr, 2018",2:00 PM,33.47,0.21,35.433130772785084,14,4,20,5,16,0.5359573114015764,0.21649484536082475,0.5659169436788323
"20-Apr, 2018",3:00 PM,34.69,0.18,35.12146999833993,15,4,20,5,16,0.5419297987957117,0.18556701030927836,0.5645133094497058
"20-Apr, 2018",4:00 PM,33.51,0.16,36.30726879542463,16,4,20,5,16,0.5361531306604005,0.16494845360824745,0.5698538204055946
"20-Apr, 2018",5:00 PM,36.98,0.14,40.689381036387076,17,4,20,5,16,0.5531404513633916,0.14432989690721654,0.5895896461547271
"20-Apr, 2018",6:00 PM,42.34,0.14,46.49472703177287,18,4,20,5,16,0.5793802320458218,0.14432989690721654,0.6157353244665164
"20-Apr, 2018",7:00 PM,47.43,0.14,50.819368848634774,19,4,20,5,16,0.6042982327311892,0.14432989690721654,0.6352123192653197
"20-Apr, 2018",8:00 PM,48.71,0.15,48.18866301496978,20,4,20,5,16,0.6105644490135606,0.15463917525773196,0.623364345257462
"20-Apr, 2018",9:00 PM,45.94,0.16,47.70806169675133,21,4,20,5,16,0.5970039653399912,0.16494845360824745,0.6211998493820483
"20-Apr, 2018",10:00 PM,40.94,0.17,36.20167943720885,22,4,20,5,16,0.572526557986978,0.17525773195876293,0.5693782750384017
"20-Apr, 2018",11:00 PM,34.31,0.17,27.917855329503976,23,4,20,5,16,0.5400695158368827,0.17525773195876293,0.5320702144191649
"21-Apr, 2018",12:00 AM,34.36,0.16,25.11007233466868,0,4,21,6,16,0.5403142899104127,0.16494845360824745,0.519424733682853
"21-Apr, 2018",1:00 AM,30.07,0.13,31.84637443536167,1,4,21,6,16,0.5193126744015275,0.13402061855670105,0.5497631817057164
"21-Apr, 2018",2:00 AM,27.59,0.11,32.459921408593594,2,4,21,6,16,0.507171880354433,0.11340206185567012,0.5525264281692421
"21-Apr, 2018",3:00 AM,27.08,0.09,28.04018472443769,3,4,21,6,16,0.5046751848044255,0.09278350515463918,0.5326211522978985
"21-Apr, 2018",4:00 AM,27.6,0.07,29.37880228605856,4,4,21,6,16,0.507220835169139,0.07216494845360827,0.5386499168498251
"21-Apr, 2018",5:00 AM,29.51,0.05,22.408048270711546,5,4,21,6,16,0.51657120477799,0.05154639175257733,0.5072555620222685
"21-Apr, 2018",6:00 AM,32.06,0.03,29.16492563462971,6,4,21,6,16,0.5290546825280267,0.030927835051546393,0.5376866753598079
"21-Apr, 2018",7:00 AM,34.1,0.01,36.00843020608967,7,4,21,6,16,0.5390414647280561,0.010309278350515465,0.5685079337641936
"21-Apr, 2018",8:00 AM,34.94,0.01,37.931754862165,8,4,21,6,16,0.5431536691633623,0.010309278350515465,0.5771700579143901
"21-Apr, 2018",9:00 AM,31.08,0.01,25.213992732333203,9,4,21,6,16,0.5242571106868361,0.010309278350515465,0.5198927625117169
"21-Apr, 2018",10:00 AM,26.57,0.02,28.102952475250486,10,4,21,6,16,0.5021784892544183,0.02061855670103093,0.5329038409477069
"21-Apr, 2018",11:00 AM,21.0,0.04,19.894437618805426,11,4,21,6,16,0.4749106574631616,0.04123711340206186,0.4959349524396425
