Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,norm_ap,norm_fg,norm_fp,norm_hh,norm_mm,norm_dd,norm_ww
"2-Apr, 2019",7:00 PM,43.15,0.0,40.59108692537117,19,4,2,2,14,0.629687426112451,0.0,0.6082145171821376,0.8260869565217391,0.2727272727272727,0.03333333333333333,0.3333333333333333
"2-Apr, 2019",8:00 PM,42.74,0.0,46.920509643634276,20,4,2,2,14,0.6277486168250817,0.0,0.6369599461172717,0.8695652173913043,0.2727272727272727,0.03333333333333333,0.3333333333333333
"2-Apr, 2019",9:00 PM,38.2,0.0,33.30228211814243,21,4,2,2,14,0.6062798505698208,0.0,0.5751120005807888,0.9130434782608695,0.2727272727272727,0.03333333333333333,0.3333333333333333
"2-Apr, 2019",10:00 PM,35.08,0.0,37.60467746015471,22,4,2,2,14,0.5915259847732539,0.0,0.5946515707848476,0.9565217391304348,0.2727272727272727,0.03333333333333333,0.3333333333333333
"2-Apr, 2019",11:00 PM,30.69,0.0,32.69576448166338,23,4,2,2,14,0.570766538988982,0.0,0.5723574666535465,1.0,0.2727272727272727,0.03333333333333333,0.3333333333333333
"3-Apr, 2019",12:00 AM,31.9,0.0,30.909668984508826,0,4,3,3,14,0.5764883907882915,0.0,0.5642458135897251,0.0,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",1:00 AM,31.5,0.0,29.594344386950738,1,4,3,3,14,0.5745968695323214,0.0,0.5582721930197728,0.043478260869565216,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",2:00 AM,31.08,0.0,37.76912722950698,2,4,3,3,14,0.5726107722135528,0.0,0.5953984286530501,0.08695652173913043,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",3:00 AM,31.19,0.0,30.07040835792791,3,4,3,3,14,0.5731309405589446,0.0,0.5604342642947433,0.13043478260869565,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",4:00 AM,32.57,0.0,32.417366608627496,4,4,3,3,14,0.5796566888920415,0.0,0.571093107069543,0.17391304347826086,0.2727272727272727,0.06666666666666668,0.5
