Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week
"2-Jan, 2017",12:00 AM,30.54,0.0,31.35,0,1,2,1,1
"2-Jan, 2017",1:00 AM,28.91,0.0,32.46,1,1,2,1,1
"2-Jan, 2017",2:00 AM,28.11,0.0,28.93,2,1,2,1,1
"2-Jan, 2017",3:00 AM,27.89,0.0,29.4,3,1,2,1,1
"2-Jan, 2017",4:00 AM,27.73,0.0,28.88,4,1,2,1,1
"2-Jan, 2017",5:00 AM,31.18,0.0,28.4,5,1,2,1,1
"2-Jan, 2017",6:00 AM,37.99,0.0,43.65,6,1,2,1,1
"2-Jan, 2017",7:00 AM,50.98,0.0,52.64,7,1,2,1,1
"2-Jan, 2017",8:00 AM,53.88,0.01,55.7,8,1,2,1,1
"2-Jan, 2017",9:00 AM,53.94,0.07,41.78,9,1,2,1,1
"2-Jan, 2017",10:00 AM,53.54,0.13,55.7,10,1,2,1,1
"2-Jan, 2017",11:00 AM,54.91,0.14,50.63,11,1,2,1,1
"2-Jan, 2017",12:00 PM,54.08,0.12,61.95,12,1,2,1,1
"2-Jan, 2017",1:00 PM,55.67,0.07,48.23,13,1,2,1,1
"2-Jan, 2017",2:00 PM,55.98,0.02,56.25,14,1,2,1,1
"2-Jan, 2017",3:00 PM,56.0,0.01,55.16,15,1,2,1,1
"2-Jan, 2017",4:00 PM,57.77,0.0,56.49,16,1,2,1,1
"2-Jan, 2017",5:00 PM,67.66,0.0,73.71,17,1,2,1,1
"2-Jan, 2017",6:00 PM,55.1,0.0,58.22,18,1,2,1,1
"2-Jan, 2017",7:00 PM,53.92,0.0,51.69,19,1,2,1,1
"2-Jan, 2017",8:00 PM,49.07,0.0,51.18,20,1,2,1,1
"2-Jan, 2017",9:00 PM,40.25,0.0,39.26,21,1,2,1,1
"2-Jan, 2017",10:00 PM,45.92,0.0,49.29,22,1,2,1,1
"2-Jan, 2017",11:00 PM,38.88,0.0,34.85,23,1,2,1,1
"3-Jan, 2017",12:00 AM,36.02,0.0,28.3,0,1,3,2,1
"3-Jan, 2017",1:00 AM,34.98,0.0,26.62,1,1,3,2,1
"3-Jan, 2017",2:00 AM,33.64,0.0,39.73,2,1,3,2,1
"3-Jan, 2017",3:00 AM,33.89,0.0,37.63,3,1,3,2,1
"3-Jan, 2017",4:00 AM,33.5,0.0,30.74,4,1,3,2,1
"3-Jan, 2017",5:00 AM,33.91,0.0,38.43,5,1,3,2,1
"3-Jan, 2017",6:00 AM,48.13,0.0,48.58,6,1,3,2,1
"3-Jan, 2017",7:00 AM,54.61,0.0,51.3,7,1,3,2,1
"3-Jan, 2017",8:00 AM,57.93,0.01,55.0,8,1,3,2,1
"3-Jan, 2017",9:00 AM,57.18,0.07,60.53,9,1,3,2,1
"3-Jan, 2017",10:00 AM,52.27,0.15,55.16,10,1,3,2,1
"3-Jan, 2017",11:00 AM,49.94,0.24,52.89,11,1,3,2,1
"3-Jan, 2017",12:00 PM,46.3,0.22,38.78,12,1,3,2,1
"3-Jan, 2017",1:00 PM,41.51,0.2,33.81,13,1,3,2,1
"3-Jan, 2017",2:00 PM,37.08,0.16,37.92,14,1,3,2,1
"3-Jan, 2017",3:00 PM,37.03,0.04,41.59,15,1,3,2,1
"3-Jan, 2017",4:00 PM,39.08,0.0,35.97,16,1,3,2,1
"3-Jan, 2017",5:00 PM,42.14,0.0,50.7,17,1,3,2,1
"3-Jan, 2017",6:00 PM,36.67,0.0,33.97,18,1,3,2,1
"3-Jan, 2017",7:00 PM,36.03,0.0,37.7,19,1,3,2,1
"3-Jan, 2017",8:00 PM,33.55,0.0,32.72,20,1,3,2,1
"3-Jan, 2017",9:00 PM,24.56,0.0,22.27,21,1,3,2,1
"3-Jan, 2017",10:00 PM,17.77,0.0,20.4,22,1,3,2,1
"3-Jan, 2017",11:00 PM,9.49,0.0,12.96,23,1,3,2,1
"4-Jan, 2017",12:00 AM,8.5,0.0,7.33,0,1,4,3,1
"4-Jan, 2017",1:00 AM,-0.05,0.0,-0.8,1,1,4,3,1
"4-Jan, 2017",2:00 AM,-6.27,0.0,-1.21,2,1,4,3,1
"4-Jan, 2017",3:00 AM,-5.09,0.0,-0.41,3,1,4,3,1
"4-Jan, 2017",4:00 AM,0.06,0.0,-1.77,4,1,4,3,1
"4-Jan, 2017",5:00 AM,10.55,0.0,6.26,5,1,4,3,1
"4-Jan, 2017",6:00 AM,10.98,0.0,14.65,6,1,4,3,1
"4-Jan, 2017",7:00 AM,31.63,0.0,30.7,7,1,4,3,1
"4-Jan, 2017",8:00 AM,34.94,0.0,28.15,8,1,4,3,1
"4-Jan, 2017",9:00 AM,33.27,0.03,31.03,9,1,4,3,1
"4-Jan, 2017",10:00 AM,33.52,0.08,33.86,10,1,4,3,1
"4-Jan, 2017",11:00 AM,34.81,0.11,28.01,11,1,4,3,1
"4-Jan, 2017",12:00 PM,35.08,0.11,29.91,12,1,4,3,1
"4-Jan, 2017",1:00 PM,35.88,0.1,33.72,13,1,4,3,1
"4-Jan, 2017",2:00 PM,36.03,0.08,35.66,14,1,4,3,1
"4-Jan, 2017",3:00 PM,36.17,0.02,38.18,15,1,4,3,1
"4-Jan, 2017",4:00 PM,36.58,0.0,36.91,16,1,4,3,1
"4-Jan, 2017",5:00 PM,46.95,0.0,50.81,17,1,4,3,1
"4-Jan, 2017",6:00 PM,49.45,0.0,47.7,18,1,4,3,1
"4-Jan, 2017",7:00 PM,48.37,0.0,47.84,19,1,4,3,1
"4-Jan, 2017",8:00 PM,38.02,0.0,36.94,20,1,4,3,1
"4-Jan, 2017",9:00 PM,34.55,0.0,34.6,21,1,4,3,1
"4-Jan, 2017",10:00 PM,33.33,0.0,37.42,22,1,4,3,1
"4-Jan, 2017",11:00 PM,32.05,0.0,34.96,23,1,4,3,1
"5-Jan, 2017",12:00 AM,36.07,0.0,27.53,0,1,5,4,1
"5-Jan, 2017",1:00 AM,36.32,0.0,30.64,1,1,5,4,1
"5-Jan, 2017",2:00 AM,30.99,0.0,33.23,2,1,5,4,1
"5-Jan, 2017",3:00 AM,30.97,0.0,36.93,3,1,5,4,1
"5-Jan, 2017",4:00 AM,35.64,0.0,35.44,4,1,5,4,1
"5-Jan, 2017",5:00 AM,35.73,0.0,34.58,5,1,5,4,1
"5-Jan, 2017",6:00 AM,39.03,0.0,33.56,6,1,5,4,1
"5-Jan, 2017",7:00 AM,51.7,0.0,57.46,7,1,5,4,1
"5-Jan, 2017",8:00 AM,57.98,0.01,60.7,8,1,5,4,1
"5-Jan, 2017",9:00 AM,54.11,0.05,52.4,9,1,5,4,1
"5-Jan, 2017",10:00 AM,53.13,0.12,52.64,10,1,5,4,1
"5-Jan, 2017",11:00 AM,50.06,0.22,42.84,11,1,5,4,1
"5-Jan, 2017",12:00 PM,49.97,0.27,53.98,12,1,5,4,1
"5-Jan, 2017",1:00 PM,48.84,0.21,47.91,13,1,5,4,1
"5-Jan, 2017",2:00 PM,50.99,0.14,59.66,14,1,5,4,1
"5-Jan, 2017",3:00 PM,57.48,0.03,57.62,15,1,5,4,1
"5-Jan, 2017",4:00 PM,69.7,0.0,69.61,16,1,5,4,1
"5-Jan, 2017",5:00 PM,73.92,0.0,70.55,17,1,5,4,1
"5-Jan, 2017",6:00 PM,73.76,0.0,77.95,18,1,5,4,1
"5-Jan, 2017",7:00 PM,65.15,0.0,62.44,19,1,5,4,1
"5-Jan, 2017",8:00 PM,64.24,0.0,67.41,20,1,5,4,1
"5-Jan, 2017",9:00 PM,43.09,0.0,42.84,21,1,5,4,1
"5-Jan, 2017",10:00 PM,53.11,0.0,55.95,22,1,5,4,1
"5-Jan, 2017",11:00 PM,37.08,0.0,33.29,23,1,5,4,1
"6-Jan, 2017",12:00 AM,40.84,0.0,47.08,0,1,6,5,1
"6-Jan, 2017",1:00 AM,41.15,0.0,40.27,1,1,6,5,1
"6-Jan, 2017",2:00 AM,43.77,0.0,43.0,2,1,6,5,1
"6-Jan, 2017",3:00 AM,39.97,0.0,35.18,3,1,6,5,1
"6-Jan, 2017",4:00 AM,40.81,0.0,42.26,4,1,6,5,1
"6-Jan, 2017",5:00 AM,43.04,0.0,43.02,5,1,6,5,1
"6-Jan, 2017",6:00 AM,45.37,0.0,41.11,6,1,6,5,1
"6-Jan, 2017",7:00 AM,49.49,0.0,45.92,7,1,6,5,1
"6-Jan, 2017",8:00 AM,59.92,0.07,60.78,8,1,6,5,1
"6-Jan, 2017",9:00 AM,60.0,0.27,59.86,9,1,6,5,1
"6-Jan, 2017",10:00 AM,60.04,0.44,56.18,10,1,6,5,1
"6-Jan, 2017",11:00 AM,57.7,0.53,48.55,11,1,6,5,1
"6-Jan, 2017",12:00 PM,52.86,0.52,46.01,12,1,6,5,1
"6-Jan, 2017",1:00 PM,50.05,0.33,51.76,13,1,6,5,1
"6-Jan, 2017",2:00 PM,50.94,0.21,61.22,14,1,6,5,1
"6-Jan, 2017",3:00 PM,54.04,0.08,56.89,15,1,6,5,1
"6-Jan, 2017",4:00 PM,57.52,0.0,49.11,16,1,6,5,1
"6-Jan, 2017",5:00 PM,64.91,0.0,69.81,17,1,6,5,1
"6-Jan, 2017",6:00 PM,59.92,0.0,67.35,18,1,6,5,1
"6-Jan, 2017",7:00 PM,57.99,0.0,62.97,19,1,6,5,1
"6-Jan, 2017",8:00 PM,43.68,0.0,41.33,20,1,6,5,1
"6-Jan, 2017",9:00 PM,38.46,0.0,34.1,21,1,6,5,1
"6-Jan, 2017",10:00 PM,40.94,0.0,39.52,22,1,6,5,1
"6-Jan, 2017",11:00 PM,35.89,0.0,41.65,23,1,6,5,1
"7-Jan, 2017",12:00 AM,36.83,0.0,38.51,0,1,7,6,1
"7-Jan, 2017",1:00 AM,34.37,0.0,33.3,1,1,7,6,1
"7-Jan, 2017",2:00 AM,33.84,0.0,32.89,2,1,7,6,1
"7-Jan, 2017",3:00 AM,33.83,0.0,23.36,3,1,7,6,1
"7-Jan, 2017",4:00 AM,33.62,0.0,35.73,4,1,7,6,1
"7-Jan, 2017",5:00 AM,32.96,0.0,32.37,5,1,7,6,1
"7-Jan, 2017",6:00 AM,30.07,0.0,31.45,6,1,7,6,1
"7-Jan, 2017",7:00 AM,33.58,0.0,29.8,7,1,7,6,1
"7-Jan, 2017",8:00 AM,36.02,0.02,32.18,8,1,7,6,1
"7-Jan, 2017",9:00 AM,36.86,0.1,41.5,9,1,7,6,1
"7-Jan, 2017",10:00 AM,36.43,0.22,44.65,10,1,7,6,1
"7-Jan, 2017",11:00 AM,39.01,0.33,37.77,11,1,7,6,1
"7-Jan, 2017",12:00 PM,39.5,0.34,33.79,12,1,7,6,1
"7-Jan, 2017",1:00 PM,39.02,0.27,47.29,13,1,7,6,1
"7-Jan, 2017",2:00 PM,38.6,0.16,46.32,14,1,7,6,1
"7-Jan, 2017",3:00 PM,39.28,0.05,37.97,15,1,7,6,1
"7-Jan, 2017",4:00 PM,46.95,0.0,48.21,16,1,7,6,1
"7-Jan, 2017",5:00 PM,57.01,0.0,47.71,17,1,7,6,1
"7-Jan, 2017",6:00 PM,54.02,0.0,51.47,18,1,7,6,1
"7-Jan, 2017",7:00 PM,46.92,0.0,45.41,19,1,7,6,1
"7-Jan, 2017",8:00 PM,38.12,0.0,45.81,20,1,7,6,1
"7-Jan, 2017",9:00 PM,35.09,0.0,41.22,21,1,7,6,1
"7-Jan, 2017",10:00 PM,38.1,0.0,46.36,22,1,7,6,1
"7-Jan, 2017",11:00 PM,34.53,0.0,29.69,23,1,7,6,1
"8-Jan, 2017",12:00 AM,33.86,0.0,32.05,0,1,8,0,2
"8-Jan, 2017",1:00 AM,34.14,0.0,39.07,1,1,8,0,2
"8-Jan, 2017",2:00 AM,33.96,0.0,30.46,2,1,8,0,2
"8-Jan, 2017",3:00 AM,35.01,0.0,32.02,3,1,8,0,2
"8-Jan, 2017",4:00 AM,36.07,0.0,38.4,4,1,8,0,2
"8-Jan, 2017",5:00 AM,36.07,0.0,29.59,5,1,8,0,2
"8-Jan, 2017",6:00 AM,36.01,0.0,32.91,6,1,8,0,2
"8-Jan, 2017",7:00 AM,35.37,0.0,22.12,7,1,8,0,2
"8-Jan, 2017",8:00 AM,37.29,0.01,31.9,8,1,8,0,2
"8-Jan, 2017",9:00 AM,39.15,0.07,37.1,9,1,8,0,2
"8-Jan, 2017",10:00 AM,41.25,0.13,46.2,10,1,8,0,2
"8-Jan, 2017",11:00 AM,51.93,0.18,46.15,11,1,8,0,2
"8-Jan, 2017",12:00 PM,45.37,0.2,55.44,12,1,8,0,2
"8-Jan, 2017",1:00 PM,40.53,0.17,36.55,13,1,8,0,2
"8-Jan, 2017",2:00 PM,39.73,0.12,40.52,14,1,8,0,2
"8-Jan, 2017",3:00 PM,42.75,0.04,43.02,15,1,8,0,2
"8-Jan, 2017",4:00 PM,53.87,0.0,60.15,16,1,8,0,2
"8-Jan, 2017",5:00 PM,60.95,0.0,60.35,17,1,8,0,2
"8-Jan, 2017",6:00 PM,64.93,0.0,76.34,18,1,8,0,2
"8-Jan, 2017",7:00 PM,58.91,0.0,56.26,19,1,8,0,2
"8-Jan, 2017",8:00 PM,50.03,0.0,49.09,20,1,8,0,2
"8-Jan, 2017",9:00 PM,39.06,0.0,41.85,21,1,8,0,2
"8-Jan, 2017",10:00 PM,40.06,0.0,34.81,22,1,8,0,2
"8-Jan, 2017",11:00 PM,37.09,0.0,35.56,23,1,8,0,2
"9-Jan, 2017",12:00 AM,40.0,0.0,38.77,0,1,9,1,2
"9-Jan, 2017",1:00 AM,39.05,0.0,38.78,1,1,9,1,2
"9-Jan, 2017",2:00 AM,39.21,0.0,42.18,2,1,9,1,2
"9-Jan, 2017",3:00 AM,39.24,0.0,41.16,3,1,9,1,2
"9-Jan, 2017",4:00 AM,40.26,0.0,42.78,4,1,9,1,2
"9-Jan, 2017",5:00 AM,43.84,0.0,36.39,5,1,9,1,2
"9-Jan, 2017",6:00 AM,58.99,0.0,58.76,6,1,9,1,2
"9-Jan, 2017",7:00 AM,74.04,0.0,80.11,7,1,9,1,2
"9-Jan, 2017",8:00 AM,75.49,0.01,72.39,8,1,9,1,2
"9-Jan, 2017",9:00 AM,74.63,0.07,72.56,9,1,9,1,2
"9-Jan, 2017",10:00 AM,73.97,0.13,85.05,10,1,9,1,2
"9-Jan, 2017",11:00 AM,72.0,0.17,63.44,11,1,9,1,2
"9-Jan, 2017",12:00 PM,72.12,0.19,72.81,12,1,9,1,2
"9-Jan, 2017",1:00 PM,70.09,0.18,74.28,13,1,9,1,2
"9-Jan, 2017",2:00 PM,67.41,0.12,65.92,14,1,9,1,2
"9-Jan, 2017",3:00 PM,65.21,0.04,69.8,15,1,9,1,2
"9-Jan, 2017",4:00 PM,65.09,0.0,66.31,16,1,9,1,2
"9-Jan, 2017",5:00 PM,74.72,0.0,76.62,17,1,9,1,2
"9-Jan, 2017",6:00 PM,59.94,0.0,70.0,18,1,9,1,2
"9-Jan, 2017",7:00 PM,52.2,0.0,50.11,19,1,9,1,2
"9-Jan, 2017",8:00 PM,39.1,0.0,38.76,20,1,9,1,2
"9-Jan, 2017",9:00 PM,36.62,0.0,41.75,21,1,9,1,2
"9-Jan, 2017",10:00 PM,36.08,0.0,38.79,22,1,9,1,2
"9-Jan, 2017",11:00 PM,32.76,0.0,32.93,23,1,9,1,2
"10-Jan, 2017",12:00 AM,32.45,0.0,30.12,0,1,10,2,2
"10-Jan, 2017",1:00 AM,31.52,0.0,35.77,1,1,10,2,2
"10-Jan, 2017",2:00 AM,29.08,0.0,29.03,2,1,10,2,2
"10-Jan, 2017",3:00 AM,28.92,0.0,23.6,3,1,10,2,2
"10-Jan, 2017",4:00 AM,31.49,0.0,29.9,4,1,10,2,2
"10-Jan, 2017",5:00 AM,33.06,0.0,43.43,5,1,10,2,2
"10-Jan, 2017",6:00 AM,36.26,0.0,32.01,6,1,10,2,2
"10-Jan, 2017",7:00 AM,46.0,0.0,53.28,7,1,10,2,2
"10-Jan, 2017",8:00 AM,59.89,0.08,62.03,8,1,10,2,2
"10-Jan, 2017",9:00 AM,59.96,0.35,56.23,9,1,10,2,2
"10-Jan, 2017",10:00 AM,62.69,0.54,60.2,10,1,10,2,2
"10-Jan, 2017",11:00 AM,66.82,0.62,62.62,11,1,10,2,2
"10-Jan, 2017",12:00 PM,71.42,0.63,66.65,12,1,10,2,2
"10-Jan, 2017",1:00 PM,72.33,0.57,79.0,13,1,10,2,2
"10-Jan, 2017",2:00 PM,69.5,0.43,66.15,14,1,10,2,2
"10-Jan, 2017",3:00 PM,70.64,0.2,72.76,15,1,10,2,2
"10-Jan, 2017",4:00 PM,66.96,0.0,71.85,16,1,10,2,2
"10-Jan, 2017",5:00 PM,88.38,0.0,85.93,17,1,10,2,2
"10-Jan, 2017",6:00 PM,98.93,0.0,100.83,18,1,10,2,2
"10-Jan, 2017",7:00 PM,69.65,0.0,72.63,19,1,10,2,2
"10-Jan, 2017",8:00 PM,58.82,0.0,59.03,20,1,10,2,2
"10-Jan, 2017",9:00 PM,47.63,0.0,47.51,21,1,10,2,2
"10-Jan, 2017",10:00 PM,40.08,0.0,44.28,22,1,10,2,2
"10-Jan, 2017",11:00 PM,38.06,0.0,48.09,23,1,10,2,2
"11-Jan, 2017",12:00 AM,38.99,0.0,37.56,0,1,11,3,2
"11-Jan, 2017",1:00 AM,37.2,0.0,38.52,1,1,11,3,2
"11-Jan, 2017",2:00 AM,34.03,0.0,30.94,2,1,11,3,2
"11-Jan, 2017",3:00 AM,34.78,0.0,28.89,3,1,11,3,2
"11-Jan, 2017",4:00 AM,32.7,0.0,34.12,4,1,11,3,2
"11-Jan, 2017",5:00 AM,31.21,0.0,38.25,5,1,11,3,2
"11-Jan, 2017",6:00 AM,37.2,0.0,33.25,6,1,11,3,2
"11-Jan, 2017",7:00 AM,49.97,0.0,49.74,7,1,11,3,2
"11-Jan, 2017",8:00 AM,46.98,0.03,46.72,8,1,11,3,2
"11-Jan, 2017",9:00 AM,44.7,0.12,43.76,9,1,11,3,2
"11-Jan, 2017",10:00 AM,44.41,0.19,39.6,10,1,11,3,2
"11-Jan, 2017",11:00 AM,41.06,0.19,47.26,11,1,11,3,2
"11-Jan, 2017",12:00 PM,36.94,0.21,34.56,12,1,11,3,2
"11-Jan, 2017",1:00 PM,34.09,0.18,37.37,13,1,11,3,2
"11-Jan, 2017",2:00 PM,33.68,0.11,37.34,14,1,11,3,2
"11-Jan, 2017",3:00 PM,33.64,0.03,46.79,15,1,11,3,2
"11-Jan, 2017",4:00 PM,33.66,0.0,41.18,16,1,11,3,2
"11-Jan, 2017",5:00 PM,38.53,0.0,42.65,17,1,11,3,2
"11-Jan, 2017",6:00 PM,37.4,0.0,40.7,18,1,11,3,2
"11-Jan, 2017",7:00 PM,37.07,0.0,45.72,19,1,11,3,2
"11-Jan, 2017",8:00 PM,34.0,0.0,38.5,20,1,11,3,2
"11-Jan, 2017",9:00 PM,31.83,0.0,33.82,21,1,11,3,2
"11-Jan, 2017",10:00 PM,26.27,0.0,35.02,22,1,11,3,2
"11-Jan, 2017",11:00 PM,11.68,0.0,15.31,23,1,11,3,2
"12-Jan, 2017",12:00 AM,12.12,0.0,5.82,0,1,12,4,2
"12-Jan, 2017",1:00 AM,9.83,0.0,3.23,1,1,12,4,2
"12-Jan, 2017",2:00 AM,9.02,0.0,4.92,2,1,12,4,2
"12-Jan, 2017",3:00 AM,9.27,0.0,9.47,3,1,12,4,2
"12-Jan, 2017",4:00 AM,9.84,0.0,2.65,4,1,12,4,2
"12-Jan, 2017",5:00 AM,10.55,0.0,8.93,5,1,12,4,2
"12-Jan, 2017",6:00 AM,28.29,0.0,27.36,6,1,12,4,2
"12-Jan, 2017",7:00 AM,40.02,0.0,30.08,7,1,12,4,2
"12-Jan, 2017",8:00 AM,40.07,0.02,32.62,8,1,12,4,2
"12-Jan, 2017",9:00 AM,38.2,0.12,50.29,9,1,12,4,2
"12-Jan, 2017",10:00 AM,38.61,0.17,42.69,10,1,12,4,2
"12-Jan, 2017",11:00 AM,38.43,0.17,39.7,11,1,12,4,2
"12-Jan, 2017",12:00 PM,36.7,0.16,33.46,12,1,12,4,2
"12-Jan, 2017",1:00 PM,39.61,0.18,40.07,13,1,12,4,2
"12-Jan, 2017",2:00 PM,40.05,0.16,46.91,14,1,12,4,2
"12-Jan, 2017",3:00 PM,45.32,0.05,43.76,15,1,12,4,2
"12-Jan, 2017",4:00 PM,46.98,0.0,50.1,16,1,12,4,2
"12-Jan, 2017",5:00 PM,57.09,0.0,52.79,17,1,12,4,2
"12-Jan, 2017",6:00 PM,57.13,0.0,51.41,18,1,12,4,2
"12-Jan, 2017",7:00 PM,57.05,0.0,57.6,19,1,12,4,2
"12-Jan, 2017",8:00 PM,45.01,0.0,38.04,20,1,12,4,2
"12-Jan, 2017",9:00 PM,40.09,0.0,36.39,21,1,12,4,2
"12-Jan, 2017",10:00 PM,37.89,0.0,39.77,22,1,12,4,2
"12-Jan, 2017",11:00 PM,33.07,0.0,34.92,23,1,12,4,2
"13-Jan, 2017",12:00 AM,35.19,0.0,40.57,0,1,13,5,2
"13-Jan, 2017",1:00 AM,33.44,0.0,33.7,1,1,13,5,2
"13-Jan, 2017",2:00 AM,32.44,0.0,28.94,2,1,13,5,2
"13-Jan, 2017",3:00 AM,29.8,0.0,29.41,3,1,13,5,2
"13-Jan, 2017",4:00 AM,29.25,0.0,27.97,4,1,13,5,2
"13-Jan, 2017",5:00 AM,30.64,0.0,34.06,5,1,13,5,2
"13-Jan, 2017",6:00 AM,37.27,0.0,42.52,6,1,13,5,2
"13-Jan, 2017",7:00 AM,46.98,0.0,47.63,7,1,13,5,2
"13-Jan, 2017",8:00 AM,45.5,0.09,46.71,8,1,13,5,2
"13-Jan, 2017",9:00 AM,45.48,0.29,41.59,9,1,13,5,2
"13-Jan, 2017",10:00 AM,46.96,0.43,48.18,10,1,13,5,2
"13-Jan, 2017",11:00 AM,46.7,0.44,41.2,11,1,13,5,2
"13-Jan, 2017",12:00 PM,43.07,0.33,39.61,12,1,13,5,2
"13-Jan, 2017",1:00 PM,42.06,0.16,46.44,13,1,13,5,2
"13-Jan, 2017",2:00 PM,41.98,0.07,47.36,14,1,13,5,2
"13-Jan, 2017",3:00 PM,43.03,0.02,48.4,15,1,13,5,2
"13-Jan, 2017",4:00 PM,44.87,0.0,43.29,16,1,13,5,2
"13-Jan, 2017",5:00 PM,48.72,0.0,46.65,17,1,13,5,2
"13-Jan, 2017",6:00 PM,45.17,0.0,40.95,18,1,13,5,2
"13-Jan, 2017",7:00 PM,44.94,0.0,35.85,19,1,13,5,2
"13-Jan, 2017",8:00 PM,39.94,0.0,30.32,20,1,13,5,2
"13-Jan, 2017",9:00 PM,36.7,0.0,34.35,21,1,13,5,2
"13-Jan, 2017",10:00 PM,33.99,0.0,37.12,22,1,13,5,2
"13-Jan, 2017",11:00 PM,30.99,0.0,30.63,23,1,13,5,2
"14-Jan, 2017",12:00 AM,29.82,0.0,41.04,0,1,14,6,2
"14-Jan, 2017",1:00 AM,28.98,0.0,30.27,1,1,14,6,2
"14-Jan, 2017",2:00 AM,28.64,0.0,33.43,2,1,14,6,2
"14-Jan, 2017",3:00 AM,28.5,0.0,21.77,3,1,14,6,2
"14-Jan, 2017",4:00 AM,28.61,0.0,25.49,4,1,14,6,2
"14-Jan, 2017",5:00 AM,28.05,0.0,24.11,5,1,14,6,2
"14-Jan, 2017",6:00 AM,29.49,0.0,31.54,6,1,14,6,2
"14-Jan, 2017",7:00 AM,28.97,0.0,20.92,7,1,14,6,2
"14-Jan, 2017",8:00 AM,33.19,0.01,35.17,8,1,14,6,2
"14-Jan, 2017",9:00 AM,36.78,0.06,46.17,9,1,14,6,2
"14-Jan, 2017",10:00 AM,39.81,0.12,43.34,10,1,14,6,2
"14-Jan, 2017",11:00 AM,40.05,0.15,45.03,11,1,14,6,2
"14-Jan, 2017",12:00 PM,36.47,0.14,41.96,12,1,14,6,2
"14-Jan, 2017",1:00 PM,34.76,0.15,31.76,13,1,14,6,2
"14-Jan, 2017",2:00 PM,33.37,0.09,31.48,14,1,14,6,2
"14-Jan, 2017",3:00 PM,34.29,0.02,38.65,15,1,14,6,2
"14-Jan, 2017",4:00 PM,38.54,0.0,30.95,16,1,14,6,2
"14-Jan, 2017",5:00 PM,41.97,0.0,49.33,17,1,14,6,2
"14-Jan, 2017",6:00 PM,39.64,0.0,35.71,18,1,14,6,2
"14-Jan, 2017",7:00 PM,37.01,0.0,41.28,19,1,14,6,2
"14-Jan, 2017",8:00 PM,32.52,0.0,36.44,20,1,14,6,2
"14-Jan, 2017",9:00 PM,30.66,0.0,33.6,21,1,14,6,2
"14-Jan, 2017",10:00 PM,30.25,0.0,20.76,22,1,14,6,2
"14-Jan, 2017",11:00 PM,29.55,0.0,29.71,23,1,14,6,2
"15-Jan, 2017",12:00 AM,28.75,0.0,30.06,0,1,15,0,3
"15-Jan, 2017",1:00 AM,28.11,0.0,30.21,1,1,15,0,3
"15-Jan, 2017",2:00 AM,26.03,0.0,30.35,2,1,15,0,3
"15-Jan, 2017",3:00 AM,19.96,0.0,23.47,3,1,15,0,3
"15-Jan, 2017",4:00 AM,22.93,0.0,24.77,4,1,15,0,3
"15-Jan, 2017",5:00 AM,22.8,0.0,28.5,5,1,15,0,3
"15-Jan, 2017",6:00 AM,14.91,0.0,4.84,6,1,15,0,3
"15-Jan, 2017",7:00 AM,20.37,0.0,22.65,7,1,15,0,3
"15-Jan, 2017",8:00 AM,33.28,0.02,28.43,8,1,15,0,3
"15-Jan, 2017",9:00 AM,33.96,0.07,33.85,9,1,15,0,3
"15-Jan, 2017",10:00 AM,35.98,0.13,48.23,10,1,15,0,3
"15-Jan, 2017",11:00 AM,44.65,0.19,47.73,11,1,15,0,3
