Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,norm_ap,norm_fg,norm_fp
"1-Jan, 2019",2:00 PM,0.0,0.6,-8.984386762415653,14,1,1,2,1,0.42563957062467495,0.6060606060606061,0.38306471770580347
"1-Jan, 2019",3:00 PM,-0.03,0.64,2.8318667619656717,15,1,1,2,1,0.4254977065304772,0.6464646464646465,0.4367288970605111
"1-Jan, 2019",4:00 PM,1.97,0.66,-2.939572172520712,16,1,1,2,1,0.43495531281032773,0.6666666666666667,0.4105175828333787
"1-Jan, 2019",5:00 PM,9.06,0.67,12.458775150865073,17,1,1,2,1,0.468482527072398,0.6767676767676769,0.480450042459707
"1-Jan, 2019",6:00 PM,0.07,0.7,-0.18303628793163665,18,1,1,2,1,0.4259705868444697,0.7070707070707071,0.4230365454472941
"1-Jan, 2019",7:00 PM,-4.97,0.72,-2.125684290703904,19,1,1,2,1,0.40213741901924627,0.7272727272727273,0.4142139003822802
"1-Jan, 2019",8:00 PM,-6.98,0.74,-7.01268522553619,20,1,1,2,1,0.3926325247079965,0.7474747474747475,0.3920193110285286
"1-Jan, 2019",9:00 PM,-24.93,0.77,-33.59460356019288,21,1,1,2,1,0.3077505083463376,0.7777777777777779,0.2712960352322016
"1-Jan, 2019",10:00 PM,-4.87,0.78,0.7251247338550488,22,1,1,2,1,0.40261029933323883,0.787878787878788,0.4271610097587237
"1-Jan, 2019",11:00 PM,-28.93,0.77,-29.725251789782767,23,1,1,2,1,0.28883529578663647,0.7777777777777779,0.28886891372243484
"2-Jan, 2019",12:00 AM,-33.57,0.77,-26.13191137933177,0,1,2,3,1,0.2668936492173831,0.7777777777777779,0.30518827111190466
"2-Jan, 2019",1:00 AM,-45.92,0.74,-47.677507799710156,1,1,2,3,1,0.20849293043930583,0.7474747474747475,0.20733773428806226
"2-Jan, 2019",2:00 AM,-48.29,0.73,-40.531231644505255,2,1,2,3,1,0.19728566699768293,0.7373737373737373,0.2397929490073373
"2-Jan, 2019",3:00 AM,-44.99,0.73,-40.055335811846966,3,1,2,3,1,0.21289071735943635,0.7373737373737373,0.24195425667268458
"2-Jan, 2019",4:00 AM,-48.93,0.74,-60.12791591284086,4,1,2,3,1,0.19425923298813075,0.7474747474747475,0.15079350623441312
"2-Jan, 2019",5:00 AM,-29.91,0.74,-32.27840444414939,5,1,2,3,1,0.2842010687095097,0.7474747474747475,0.2772736274769959
"2-Jan, 2019",6:00 AM,-0.01,0.73,-5.444315297383284,6,1,2,3,1,0.4255922825932757,0.7373737373737373,0.3991421511863894
"2-Jan, 2019",7:00 AM,37.43,0.73,38.22956671412868,7,1,2,3,1,0.6026386721520783,0.7373737373737373,0.5974895404452729
"2-Jan, 2019",8:00 AM,48.06,0.72,51.55343945427911,8,1,2,3,1,0.6529058495294842,0.7272727272727273,0.658000657183873
"2-Jan, 2019",9:00 AM,50.74,0.7,48.68955955332954,9,1,2,3,1,0.6655790419444839,0.7070707070707071,0.6449941856878285
"2-Jan, 2019",10:00 AM,47.57,0.72,44.89431951627697,10,1,2,3,1,0.6505887359909208,0.7272727272727273,0.6277578897990925
"2-Jan, 2019",11:00 AM,43.94,0.76,46.56464121510913,11,1,2,3,1,0.633423180592992,0.7676767676767677,0.6353437496523223
"2-Jan, 2019",12:00 PM,40.97,0.75,38.68563970499015,12,1,2,3,1,0.6193786352674139,0.7575757575757576,0.5995608215607235
"2-Jan, 2019",1:00 PM,44.95,0.7,43.543198921953135,13,1,2,3,1,0.6381992717643166,0.7070707070707071,0.6216216996983956
"2-Jan, 2019",2:00 PM,49.64,0.67,54.63785221036339,14,1,2,3,1,0.6603773584905661,0.6767676767676769,0.6720086910335971
"2-Jan, 2019",3:00 PM,53.67,0.63,54.1250266341292,15,1,2,3,1,0.679434435144465,0.6363636363636365,0.6696796648626598
"2-Jan, 2019",4:00 PM,56.01,0.59,49.9945989836201,16,1,2,3,1,0.6904998344918902,0.5959595959595959,0.6509210955926958
"2-Jan, 2019",5:00 PM,56.95,0.57,55.69202977745166,17,1,2,3,1,0.6949449094434199,0.5757575757575757,0.6767962976904114
"2-Jan, 2019",6:00 PM,62.08,0.53,68.34081210655226,18,1,2,3,1,0.7192036695512367,0.5353535353535355,0.7342414533928447
"2-Jan, 2019",7:00 PM,62.11,0.49,56.680213902869006,19,1,2,3,1,0.7193455336454344,0.494949494949495,0.6812841914236027
"2-Jan, 2019",8:00 PM,57.99,0.46,55.47732796450108,20,1,2,3,1,0.6998628647089422,0.4646464646464647,0.6758212173424664
"2-Jan, 2019",9:00 PM,55.64,0.43,63.780477431076314,21,1,2,3,1,0.6887501773301178,0.43434343434343436,0.713530437211847
"2-Jan, 2019",10:00 PM,55.13,0.4,54.87042497237442,22,1,2,3,1,0.6863384877287559,0.4040404040404041,0.6730649333008967
"2-Jan, 2019",11:00 PM,50.76,0.37,54.141119684529066,23,1,2,3,1,0.6656736180072824,0.37373737373737376,0.6697527523553445
"3-Jan, 2019",12:00 AM,42.91,0.34,35.5078842242872,0,1,3,4,1,0.628552513358869,0.3434343434343435,0.5851288664820704
"3-Jan, 2019",1:00 AM,45.22,0.33,50.31286425098,1,1,3,4,1,0.6394760486120963,0.33333333333333337,0.652366515188233
"3-Jan, 2019",2:00 AM,45.63,0.34,40.99576097172204,2,1,3,4,1,0.6414148578994657,0.3434343434343435,0.6100523671029063
"3-Jan, 2019",3:00 AM,44.0,0.35,45.57830949473826,3,1,3,4,1,0.6337069087813875,0.35353535353535354,0.6308642687207391
"3-Jan, 2019",4:00 AM,43.88,0.35,45.320717383998215,4,1,3,4,1,0.6331394524045965,0.35353535353535354,0.6296943996753104
"3-Jan, 2019",5:00 AM,45.92,0.33,47.570790452210424,5,1,3,4,1,0.6427862108100441,0.33333333333333337,0.639913232949714
"3-Jan, 2019",6:00 AM,51.07,0.31,49.922014571148594,6,1,3,4,1,0.6671395469806592,0.31313131313131315,0.650591449404825
"3-Jan, 2019",7:00 AM,52.77,0.27,50.909039690149676,7,1,3,4,1,0.6751785123185323,0.27272727272727276,0.6550740794452505
"3-Jan, 2019",8:00 AM,62.89,0.24,63.785644196861064,8,1,3,4,1,0.7230340000945761,0.24242424242424243,0.713553902368987
"3-Jan, 2019",9:00 AM,60.03,0.23,63.01114513451128,9,1,3,4,1,0.7095096231143898,0.23232323232323235,0.7100364713570142
"3-Jan, 2019",10:00 AM,58.19,0.3,58.759758375240956,10,1,3,4,1,0.7008086253369272,0.30303030303030304,0.6907285594977299
"3-Jan, 2019",11:00 AM,62.99,0.36,58.186935524717796,11,1,3,4,1,0.7235068804085687,0.36363636363636365,0.6881270523342689
"3-Jan, 2019",12:00 PM,63.52,0.4,61.13982232421233,12,1,3,4,1,0.726013146072729,0.4040404040404041,0.7015377536614918
"3-Jan, 2019",1:00 PM,64.67,0.46,67.71829489329633,13,1,3,4,1,0.7314512696836432,0.4646464646464647,0.731414256488629
"3-Jan, 2019",2:00 PM,65.24,0.48,64.06067255907665,14,1,3,4,1,0.7341466874734005,0.48484848484848486,0.714802959130262
"3-Jan, 2019",3:00 PM,67.76,0.42,76.63261374425909,15,1,3,4,1,0.7460632713860123,0.42424242424242425,0.7718991364597672
"3-Jan, 2019",4:00 PM,68.41,0.45,62.14074814258078,16,1,3,4,1,0.7491369934269636,0.4545454545454546,0.7060835145091963
"3-Jan, 2019",5:00 PM,69.55,0.44,76.96428761190336,17,1,3,4,1,0.7545278290064785,0.4444444444444445,0.773405451966946
"3-Jan, 2019",6:00 PM,67.28,0.42,62.86303455294404,18,1,3,4,1,0.7437934458788481,0.42424242424242425,0.7093638188282618
"3-Jan, 2019",7:00 PM,69.46,0.37,73.22584937118256,19,1,3,4,1,0.7541022367238852,0.37373737373737376,0.7564271246280323
"3-Jan, 2019",8:00 PM,68.38,0.33,70.99755171231196,20,1,3,4,1,0.7489951293327659,0.33333333333333337,0.7463071855987478
"3-Jan, 2019",9:00 PM,61.72,0.27,55.40112501527645,21,1,3,4,1,0.7175013004208635,0.27272727272727276,0.6754751373666
"3-Jan, 2019",10:00 PM,53.72,0.27,56.26313661443458,22,1,3,4,1,0.6796708753014613,0.27272727272727276,0.679390011481954
"3-Jan, 2019",11:00 PM,49.98,0.27,51.337712816973436,23,1,3,4,1,0.6619851515581406,0.27272727272727276,0.6570209225385328
"4-Jan, 2019",12:00 AM,50.73,0.27,60.47662130046732,0,1,4,5,1,0.6655317539130846,0.27272727272727276,0.6985257889458532
"4-Jan, 2019",1:00 AM,47.11,0.25,52.6675869939029,1,1,4,5,1,0.6484134865465552,0.25252525252525254,0.6630606208407638
"4-Jan, 2019",2:00 AM,47.07,0.24,45.05887204335677,2,1,4,5,1,0.6482243344209582,0.24242424242424243,0.6285052143472889
"4-Jan, 2019",3:00 AM,46.94,0.22,55.19852682238515,3,1,4,5,1,0.6476095900127679,0.22222222222222224,0.6745550262892754
"4-Jan, 2019",4:00 AM,47.0,0.18,43.18765189094768,4,1,4,5,1,0.6478933182011634,0.18181818181818182,0.6200069628783418
"4-Jan, 2019",5:00 AM,46.91,0.15,47.87163521954338,5,1,4,5,1,0.64746772591857,0.15151515151515152,0.6412795363654937
"4-Jan, 2019",6:00 AM,49.59,0.14,45.70413007829021,6,1,4,5,1,0.6601409183335698,0.14141414141414144,0.6314356899709952
"4-Jan, 2019",7:00 AM,55.32,0.13,57.31615315371304,7,1,4,5,1,0.6872369603253417,0.13131313131313133,0.6841723452657301
"4-Jan, 2019",8:00 AM,55.78,0.11,62.353005146560065,8,1,4,5,1,0.6894122097697073,0.11111111111111112,0.7070474916198206
"4-Jan, 2019",9:00 AM,55.52,0.13,53.194955275171786,9,1,4,5,1,0.6881827209533268,0.13131313131313133,0.6654556935237934
"4-Jan, 2019",10:00 AM,55.23,0.15,57.73198711121655,10,1,4,5,1,0.6868113680427484,0.15151515151515152,0.6860608785500915
"4-Jan, 2019",11:00 AM,53.58,0.17,62.15872599041655,11,1,4,5,1,0.6790088428618717,0.17171717171717174,0.7061651619153457
"4-Jan, 2019",12:00 PM,51.74,0.21,53.125702057728034,12,1,4,5,1,0.6703078450844092,0.21212121212121213,0.6651411761453262
"4-Jan, 2019",1:00 PM,51.6,0.25,53.76929800975752,13,1,4,5,1,0.6696458126448197,0.25252525252525254,0.6680641033261292
"4-Jan, 2019",2:00 PM,51.41,0.25,52.83579653822843,14,1,4,5,1,0.6687473400482338,0.25252525252525254,0.663824553938275
"4-Jan, 2019",3:00 PM,51.69,0.28,54.992696501664525,15,1,4,5,1,0.6700714049274129,0.2828282828282829,0.6736202363217958
"4-Jan, 2019",4:00 PM,52.59,0.35,57.271374732776145,16,1,4,5,1,0.6743273277533457,0.35353535353535354,0.6839689815508758
"4-Jan, 2019",5:00 PM,54.66,0.4,61.7247610261575,17,1,4,5,1,0.684115950252991,0.4040404040404041,0.7041942856449945
"4-Jan, 2019",6:00 PM,54.1,0.46,52.72608739711214,18,1,4,5,1,0.681467820494633,0.4646464646464647,0.6633263037091676
"4-Jan, 2019",7:00 PM,51.89,0.51,57.61417892128564,19,1,4,5,1,0.671017165555398,0.5151515151515152,0.6855258460356941
"4-Jan, 2019",8:00 PM,46.58,0.59,39.93538818206913,20,1,4,5,1,0.6459072208823947,0.5959595959595959,0.6052366244946955
"4-Jan, 2019",9:00 PM,45.43,0.59,50.05469428492923,21,1,4,5,1,0.6404690972714806,0.5959595959595959,0.65119402178044
"4-Jan, 2019",10:00 PM,43.96,0.55,47.351037841805756,22,1,4,5,1,0.6335177566557905,0.5555555555555557,0.638915214121319
"4-Jan, 2019",11:00 PM,31.41,0.51,28.530972858823446,23,1,4,5,1,0.5741712772497282,0.5151515151515152,0.5534428314722767
"5-Jan, 2019",12:00 AM,26.9,0.48,27.866355128608102,0,1,5,6,1,0.5528443750886651,0.48484848484848486,0.5504244327045961
"5-Jan, 2019",1:00 AM,25.12,0.43,29.332395850964012,1,1,5,6,1,0.5444271054995982,0.43434343434343436,0.557082539024292
"5-Jan, 2019",2:00 AM,24.12,0.45,27.82252438569789,2,1,5,6,1,0.5396983023596729,0.4545454545454546,0.5502253729227514
"5-Jan, 2019",3:00 AM,22.04,0.49,25.668675220861875,3,1,5,6,1,0.5298623918286283,0.494949494949495,0.5404435459125021
"5-Jan, 2019",4:00 AM,18.37,0.52,13.37569439717465,4,1,5,6,1,0.5125076843051024,0.5252525252525253,0.48461428273994567
"5-Jan, 2019",5:00 AM,22.09,0.59,23.470196461112515,5,1,5,6,1,0.5300988319856245,0.5959595959595959,0.5304590310891473
"5-Jan, 2019",6:00 AM,23.35,0.65,25.049614034961262,6,1,5,6,1,0.5360571239419304,0.6565656565656567,0.5376320447507201
"5-Jan, 2019",7:00 AM,28.76,0.7,28.299080953933426,7,1,5,6,1,0.5616399489289261,0.7070707070707071,0.5523896813558506
"5-Jan, 2019",8:00 AM,36.63,0.74,35.95016577655993,8,1,5,6,1,0.5988556296401382,0.7474747474747475,0.5871375130042078
"5-Jan, 2019",9:00 AM,40.46,0.8,39.37374908327281,9,1,5,6,1,0.616966945666052,0.8080808080808082,0.6026859089681343
"5-Jan, 2019",10:00 AM,45.85,0.79,47.72592369595192,10,1,5,6,1,0.6424551945902492,0.7979797979797981,0.6406177792933452
"5-Jan, 2019",11:00 AM,49.8,0.74,58.49701387741954,11,1,5,6,1,0.6611339669929541,0.7474747474747475,0.6895352905968506
"5-Jan, 2019",12:00 PM,51.36,0.66,45.774720764451075,12,1,5,6,1,0.6685108998912376,0.6666666666666667,0.6317562815387956
"5-Jan, 2019",1:00 PM,51.74,0.58,54.35759966709817,13,1,5,6,1,0.6703078450844092,0.5858585858585859,0.6707359083605302
"5-Jan, 2019",2:00 PM,51.92,0.47,51.30873507615326,14,1,5,6,1,0.6711590296495957,0.47474747474747475,0.6568893185002935
"5-Jan, 2019",3:00 PM,53.22,0.42,54.40331123396443,15,1,5,6,1,0.6773064737314987,0.42424242424242425,0.6709435100100576
"5-Jan, 2019",4:00 PM,56.62,0.4,61.31873831275149,16,1,5,6,1,0.6933844044072446,0.4040404040404041,0.702350310677011
"5-Jan, 2019",5:00 PM,56.92,0.44,67.4884254153348,17,1,5,6,1,0.6948030453492222,0.4444444444444445,0.7303702913377419
"5-Jan, 2019",6:00 PM,61.64,0.45,57.982336555749065,18,1,5,6,1,0.7171229961696695,0.4545454545454546,0.687197854619962
"5-Jan, 2019",7:00 PM,59.44,0.42,64.60807516927103,19,1,5,6,1,0.7067196292618338,0.42424242424242425,0.717289018843867
"5-Jan, 2019",8:00 PM,52.75,0.43,49.86646035350336,20,1,5,6,1,0.6750839362557337,0.43434343434343436,0.650339146803711
"5-Jan, 2019",9:00 PM,51.9,0.44,55.04866868228119,21,1,5,6,1,0.6710644535867972,0.4444444444444445,0.6738744371252305
"5-Jan, 2019",10:00 PM,51.38,0.44,52.405323354100894,22,1,5,6,1,0.6686054759540361,0.4444444444444445,0.6618695357835997
"5-Jan, 2019",11:00 PM,49.96,0.46,51.12446248515152,23,1,5,6,1,0.6618905754953421,0.4646464646464647,0.6560524341736945
"6-Jan, 2019",12:00 AM,50.29,0.46,44.37222179309474,0,1,6,0,1,0.6634510805315175,0.4646464646464647,0.6253867536517744
"6-Jan, 2019",1:00 AM,47.72,0.45,48.15999364376717,1,1,6,0,1,0.6512980564619095,0.4545454545454546,0.642589132352416
"6-Jan, 2019",2:00 AM,48.38,0.44,46.125596403550645,2,1,6,0,1,0.6544190665342602,0.4444444444444445,0.6333498029700162
"6-Jan, 2019",3:00 AM,48.02,0.43,50.2047672997149,3,1,6,0,1,0.6527166974038872,0.43434343434343436,0.6518755868099261
"6-Jan, 2019",4:00 AM,44.23,0.41,43.293696489929054,4,1,6,0,1,0.6347945335035703,0.41414141414141414,0.6204885703834272
"6-Jan, 2019",5:00 AM,47.17,0.36,40.96235519219197,5,1,6,0,1,0.6486972147349507,0.36363636363636365,0.6099006528780476
"6-Jan, 2019",6:00 AM,48.19,0.33,43.865019479041614,6,1,6,0,1,0.6535205939376745,0.33333333333333337,0.6230832658420125
"6-Jan, 2019",7:00 AM,49.11,0.31,45.469301805590135,7,1,6,0,1,0.6578710928264057,0.31313131313131315,0.6303692041751606
"6-Jan, 2019",8:00 AM,50.44,0.28,60.05458225080947,8,1,6,0,1,0.6641604010025063,0.2828282828282829,0.696609074886799
"6-Jan, 2019",9:00 AM,53.4,0.24,57.274629016644965,9,1,6,0,1,0.6781576582966852,0.24242424242424243,0.6839837610639294
"6-Jan, 2019",10:00 AM,56.55,0.21,60.947950234774495,10,1,6,0,1,0.6930533881874499,0.21212121212121213,0.7006663557857177
"6-Jan, 2019",11:00 AM,60.02,0.2,69.06601354380369,11,1,6,0,1,0.7094623350829905,0.20202020202020204,0.7375349964703228
"6-Jan, 2019",12:00 PM,60.22,0.2,59.83801619358121,12,1,6,0,1,0.7104080957109756,0.20202020202020204,0.695625527968712
"6-Jan, 2019",1:00 PM,55.0,0.19,56.26772688768015,13,1,6,0,1,0.6857237433205656,0.19191919191919193,0.6794108584658334
"6-Jan, 2019",2:00 PM,52.39,0.18,65.57768582624847,14,1,6,0,1,0.6733815671253607,0.18181818181818182,0.7216925601264663
"6-Jan, 2019",3:00 PM,51.57,0.22,57.098763269600184,15,1,6,0,1,0.6695039485506219,0.22222222222222224,0.6831850568915547
"6-Jan, 2019",4:00 PM,54.71,0.27,53.9968914190679,16,1,6,0,1,0.6843523904099873,0.27272727272727276,0.6690977315833413
"6-Jan, 2019",5:00 PM,63.43,0.28,60.32201537883591,17,1,6,0,1,0.7255875537901357,0.2828282828282829,0.697823637465216
"6-Jan, 2019",6:00 PM,67.37,0.29,68.18067015483561,18,1,6,0,1,0.7442190381614414,0.29292929292929293,0.7335141597204973
"6-Jan, 2019",7:00 PM,67.2,0.3,67.97328431757612,19,1,6,0,1,0.7434151416276541,0.30303030303030304,0.7325723052872495
"6-Jan, 2019",8:00 PM,66.03,0.31,66.70969456075707,20,1,6,0,1,0.7378824419539416,0.31313131313131315,0.726833641403575
"6-Jan, 2019",9:00 PM,55.36,0.34,62.175980907857415,21,1,6,0,1,0.6874261124509387,0.3434343434343435,0.7062435260924842
"6-Jan, 2019",10:00 PM,58.59,0.34,62.432625060484526,22,1,6,0,1,0.7027001465928975,0.3434343434343435,0.7074090899328758
"6-Jan, 2019",11:00 PM,53.7,0.34,53.64160035954397,23,1,6,0,1,0.6795762992386627,0.3434343434343435,0.6674841572721542
"7-Jan, 2019",12:00 AM,46.03,0.34,45.330720016101886,0,1,7,1,1,0.6433063791554359,0.3434343434343435,0.6297398271910727
"7-Jan, 2019",1:00 AM,47.98,0.33,47.75360420436654,1,1,7,1,1,0.6525275452782902,0.33333333333333337,0.6407434918777211
"7-Jan, 2019",2:00 AM,47.84,0.32,51.78347357316355,2,1,7,1,1,0.6518655128387005,0.32323232323232326,0.6590453700607629
"7-Jan, 2019",3:00 AM,46.11,0.34,47.32481462432632,3,1,7,1,1,0.6436846834066299,0.3434343434343435,0.6387961199056127
"7-Jan, 2019",4:00 AM,46.08,0.33,42.67349223241869,4,1,7,1,1,0.6435428193124321,0.33333333333333337,0.6176718778976985
"7-Jan, 2019",5:00 AM,47.62,0.3,57.46019297255194,5,1,7,1,1,0.650825176147917,0.30303030303030304,0.6848265101968092
"7-Jan, 2019",6:00 AM,55.77,0.3,56.2816648578612,6,1,7,1,1,0.6893649217383081,0.30303030303030304,0.6794741585406069
"7-Jan, 2019",7:00 AM,68.61,0.3,63.2138795281636,7,1,7,1,1,0.7500827540549487,0.30303030303030304,0.7109572009977483
"7-Jan, 2019",8:00 AM,74.15,0.29,83.84097644341608,8,1,7,1,1,0.7762803234501349,0.29292929292929293,0.8046363207071405
"7-Jan, 2019",9:00 AM,74.93,0.23,84.81410132269409,9,1,7,1,1,0.7799687898992766,0.23232323232323235,0.8090558220277875
"7-Jan, 2019",10:00 AM,73.59,0.23,68.37611146533517,10,1,7,1,1,0.7736321936917767,0.23232323232323235,0.7344017674142833
"7-Jan, 2019",11:00 AM,71.23,0.24,73.24351270742183,11,1,7,1,1,0.7624722182815531,0.24242424242424243,0.7565073436620934
"7-Jan, 2019",12:00 PM,68.79,0.24,64.09491317259551,12,1,7,1,1,0.7509339386201354,0.24242424242424243,0.7149584648005916
"7-Jan, 2019",1:00 PM,66.75,0.25,72.67555970612933,13,1,7,1,1,0.7412871802146876,0.25252525252525254,0.7539279531925578
"7-Jan, 2019",2:00 PM,62.47,0.21,70.81044105335855,14,1,7,1,1,0.7210479027758074,0.21212121212121213,0.7454574120270709
"7-Jan, 2019",3:00 PM,53.25,0.24,58.073938558891875,15,1,7,1,1,0.6774483378256964,0.24242424242424243,0.6876138702644946
"7-Jan, 2019",4:00 PM,53.26,0.31,52.6991103510779,16,1,7,1,1,0.6774956258570957,0.31313131313131315,0.6632037859387208
"7-Jan, 2019",5:00 PM,53.42,0.34,59.107600728914264,17,1,7,1,1,0.6782522343594837,0.3434343434343435,0.6923083050927421
"7-Jan, 2019",6:00 PM,47.91,0.35,45.802086900967105,18,1,7,1,1,0.6521965290584953,0.35353535353535354,0.6318805663855291
"7-Jan, 2019",7:00 PM,42.05,0.35,45.532924345763796,19,1,7,1,1,0.6244857426585332,0.35353535353535354,0.6306581495164092
"7-Jan, 2019",8:00 PM,40.96,0.36,43.6936224553335,20,1,7,1,1,0.6193313472360147,0.36363636363636365,0.6223048566277757
"7-Jan, 2019",9:00 PM,32.04,0.38,39.16513990456863,21,1,7,1,1,0.577150423227881,0.38383838383838387,0.601738498660974
"7-Jan, 2019",10:00 PM,20.82,0.37,16.855256124339782,22,1,7,1,1,0.5240932519979193,0.37373737373737376,0.5004169078458709
"7-Jan, 2019",11:00 PM,1.84,0.33,4.823004750447695,23,1,7,1,1,0.4343405684021375,0.33333333333333337,0.4457717621203538
"8-Jan, 2019",12:00 AM,17.94,0.29,15.220727382518827,0,1,8,2,2,0.5104742989549346,0.29292929292929293,0.49299360371816964
"8-Jan, 2019",1:00 AM,20.91,0.33,19.43773168087466,1,1,8,2,2,0.5245188442805127,0.33333333333333337,0.5121453656992067
"8-Jan, 2019",2:00 AM,7.78,0.41,5.1545937976279745,2,1,8,2,2,0.4624296590532937,0.41414141414141414,0.4472776924106292
"8-Jan, 2019",3:00 AM,14.33,0.55,3.6855235379965463,3,1,8,2,2,0.49340331961980427,0.5555555555555557,0.4406058272771621
"8-Jan, 2019",4:00 AM,18.56,0.67,22.76658065171375,4,1,8,2,2,0.5134061569016882,0.6767676767676769,0.5272635203534921
"8-Jan, 2019",5:00 AM,18.57,0.78,17.485291084654794,5,1,8,2,2,0.5134534449330875,0.787878787878788,0.5032782470207894
"8-Jan, 2019",6:00 AM,35.81,0.79,36.0775123119683,6,1,8,2,2,0.5949780110653994,0.7979797979797981,0.5877158644505656
"8-Jan, 2019",7:00 AM,43.87,0.72,38.84797190168767,7,1,8,2,2,0.6330921643731972,0.7272727272727273,0.6002980623537248
"8-Jan, 2019",8:00 AM,46.93,0.61,48.51461853483965,8,1,8,2,2,0.6475623019813685,0.6161616161616161,0.6441996812221479
"8-Jan, 2019",9:00 AM,43.88,0.6,44.061631176294746,9,1,8,2,2,0.6331394524045965,0.6060606060606061,0.6239761889130058
"8-Jan, 2019",10:00 AM,43.85,0.61,41.50942073899171,10,1,8,2,2,0.6329975883103987,0.6161616161616161,0.6123851817993057
"8-Jan, 2019",11:00 AM,46.74,0.68,50.39000182171972,11,1,8,2,2,0.6466638293847828,0.686868686868687,0.6527168398002279
"8-Jan, 2019",12:00 PM,43.94,0.79,45.73718896281544,12,1,8,2,2,0.633423180592992,0.7979797979797981,0.6315858287526969
"8-Jan, 2019",1:00 PM,43.21,0.85,38.64491340814136,13,1,8,2,2,0.6299711543008465,0.8585858585858586,0.5993758607951106
"8-Jan, 2019",2:00 PM,43.81,0.88,46.11450451886905,14,1,8,2,2,0.6328084361848016,0.888888888888889,0.6332994285524645
"8-Jan, 2019",3:00 PM,45.6,0.89,43.79765688372405,15,1,8,2,2,0.6412729938052679,0.8989898989898991,0.6227773348301684
"8-Jan, 2019",4:00 PM,35.21,0.89,31.73782398353093,16,1,8,2,2,0.5921407291814442,0.8989898989898991,0.5680069260531061
"8-Jan, 2019",5:00 PM,45.64,0.87,51.866686874063,17,1,8,2,2,0.6414621459308649,0.8787878787878788,0.659423287942683
"8-Jan, 2019",6:00 PM,45.63,0.83,45.49971210406004,18,1,8,2,2,0.6414148578994657,0.8383838383838383,0.6305073142544638
"8-Jan, 2019",7:00 PM,37.94,0.78,36.538642323944465,19,1,8,2,2,0.6050503617534403,0.787878787878788,0.5898101123115704
"8-Jan, 2019",8:00 PM,39.53,0.78,37.47462774270971,20,1,8,2,2,0.6125691587459214,0.787878787878788,0.5940609426853745
"8-Jan, 2019",9:00 PM,35.97,0.81,32.453953631434004,21,1,8,2,2,0.5957346195677875,0.8181818181818183,0.5712592690895006
"8-Jan, 2019",10:00 PM,29.72,0.83,28.082224247285193,22,1,8,2,2,0.5661795999432544,0.8383838383838383,0.5514048144370908
"8-Jan, 2019",11:00 PM,22.55,0.81,9.957205273498651,23,1,8,2,2,0.5322740814299901,0.8181818181818183,0.46908902229453125
"9-Jan, 2019",12:00 AM,20.04,0.77,22.78022832284213,0,1,9,3,2,0.5204047855487777,0.7777777777777779,0.5273255020188056
"9-Jan, 2019",1:00 AM,7.24,0.74,15.991756144004484,1,1,9,3,2,0.459876105357734,0.7474747474747475,0.4964952741637664
"9-Jan, 2019",2:00 AM,3.43,0.77,2.112116287195886,2,1,9,3,2,0.4418593653946187,0.7777777777777779,0.4334601098354415
