Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week
"3-Jan, 2019",4:00 AM,43.88,0.0,45.32071738399821,4,1,3,4,1
"3-Jan, 2019",5:00 AM,45.92,0.0,47.570790452210424,5,1,3,4,1
"3-Jan, 2019",6:00 AM,51.07,0.0,49.92201457114859,6,1,3,4,1
"3-Jan, 2019",7:00 AM,52.77,0.0,50.909039690149676,7,1,3,4,1
"3-Jan, 2019",8:00 AM,62.89,0.07,63.78564419686106,8,1,3,4,1
"3-Jan, 2019",9:00 AM,60.03,0.28,63.01114513451128,9,1,3,4,1
"3-Jan, 2019",10:00 AM,58.19,0.46,58.75975837524095,10,1,3,4,1
"3-Jan, 2019",11:00 AM,62.99,0.55,58.186935524717796,11,1,3,4,1
"3-Jan, 2019",12:00 PM,63.52,0.53,61.13982232421233,12,1,3,4,1
"3-Jan, 2019",1:00 PM,64.67,0.48,67.71829489329633,13,1,3,4,1
"3-Jan, 2019",2:00 PM,65.24,0.31,64.06067255907665,14,1,3,4,1
"3-Jan, 2019",3:00 PM,67.76,0.07,76.63261374425909,15,1,3,4,1
"3-Jan, 2019",4:00 PM,68.41,0.0,62.14074814258078,16,1,3,4,1
"3-Jan, 2019",5:00 PM,69.55,0.0,76.96428761190336,17,1,3,4,1
"3-Jan, 2019",6:00 PM,67.28,0.0,62.86303455294404,18,1,3,4,1
"3-Jan, 2019",7:00 PM,69.46,0.0,73.22584937118256,19,1,3,4,1
"3-Jan, 2019",8:00 PM,68.38,0.0,70.99755171231196,20,1,3,4,1
"3-Jan, 2019",9:00 PM,61.72,0.0,55.40112501527645,21,1,3,4,1
"3-Jan, 2019",10:00 PM,53.72,0.0,56.26313661443458,22,1,3,4,1
"3-Jan, 2019",11:00 PM,49.98,0.0,51.33771281697344,23,1,3,4,1
"4-Jan, 2019",12:00 AM,50.73,0.0,60.476621300467315,0,1,4,5,1
"4-Jan, 2019",1:00 AM,47.11,0.0,52.66758699390291,1,1,4,5,1
"4-Jan, 2019",2:00 AM,47.07,0.0,45.058872043356764,2,1,4,5,1
"4-Jan, 2019",3:00 AM,46.94,0.0,55.19852682238515,3,1,4,5,1
"4-Jan, 2019",4:00 AM,47.0,0.0,43.18765189094767,4,1,4,5,1
"4-Jan, 2019",5:00 AM,46.91,0.0,47.87163521954338,5,1,4,5,1
"4-Jan, 2019",6:00 AM,49.59,0.0,45.70413007829022,6,1,4,5,1
"4-Jan, 2019",7:00 AM,55.32,0.0,57.31615315371303,7,1,4,5,1
"4-Jan, 2019",8:00 AM,55.78,0.0,62.353005146560065,8,1,4,5,1
"4-Jan, 2019",9:00 AM,55.52,0.02,53.19495527517179,9,1,4,5,1
"4-Jan, 2019",10:00 AM,55.23,0.04,57.73198711121655,10,1,4,5,1
"4-Jan, 2019",11:00 AM,53.58,0.05,62.15872599041655,11,1,4,5,1
"4-Jan, 2019",12:00 PM,51.74,0.05,53.125702057728034,12,1,4,5,1
"4-Jan, 2019",1:00 PM,51.6,0.05,53.76929800975752,13,1,4,5,1
"4-Jan, 2019",2:00 PM,51.41,0.03,52.83579653822842,14,1,4,5,1
"4-Jan, 2019",3:00 PM,51.69,0.01,54.99269650166452,15,1,4,5,1
"4-Jan, 2019",4:00 PM,52.59,0.0,57.271374732776145,16,1,4,5,1
"4-Jan, 2019",5:00 PM,54.66,0.0,61.7247610261575,17,1,4,5,1
"4-Jan, 2019",6:00 PM,54.1,0.0,52.72608739711214,18,1,4,5,1
"4-Jan, 2019",7:00 PM,51.89,0.0,57.614178921285635,19,1,4,5,1
"4-Jan, 2019",8:00 PM,46.58,0.0,39.93538818206913,20,1,4,5,1
"4-Jan, 2019",9:00 PM,45.43,0.0,50.05469428492923,21,1,4,5,1
"4-Jan, 2019",10:00 PM,43.96,0.0,47.351037841805756,22,1,4,5,1
"4-Jan, 2019",11:00 PM,31.41,0.0,28.530972858823453,23,1,4,5,1
"5-Jan, 2019",12:00 AM,26.9,0.0,27.8663551286081,0,1,5,6,1
"5-Jan, 2019",1:00 AM,25.12,0.0,29.33239585096401,1,1,5,6,1
"5-Jan, 2019",2:00 AM,24.12,0.0,27.82252438569789,2,1,5,6,1
"5-Jan, 2019",3:00 AM,22.04,0.0,25.668675220861875,3,1,5,6,1
"5-Jan, 2019",4:00 AM,18.37,0.0,13.37569439717465,4,1,5,6,1
"5-Jan, 2019",5:00 AM,22.09,0.0,23.470196461112508,5,1,5,6,1
"5-Jan, 2019",6:00 AM,23.35,0.0,25.04961403496126,6,1,5,6,1
"5-Jan, 2019",7:00 AM,28.76,0.0,28.299080953933423,7,1,5,6,1
"5-Jan, 2019",8:00 AM,36.63,0.0,35.950165776559935,8,1,5,6,1
"5-Jan, 2019",9:00 AM,40.46,0.01,39.37374908327281,9,1,5,6,1
"5-Jan, 2019",10:00 AM,45.85,0.02,47.72592369595192,10,1,5,6,1
"5-Jan, 2019",11:00 AM,49.8,0.06,58.49701387741954,11,1,5,6,1
"5-Jan, 2019",12:00 PM,51.36,0.06,45.774720764451075,12,1,5,6,1
"5-Jan, 2019",1:00 PM,51.74,0.04,54.35759966709817,13,1,5,6,1
"5-Jan, 2019",2:00 PM,51.92,0.02,51.308735076153255,14,1,5,6,1
"5-Jan, 2019",3:00 PM,53.22,0.01,54.40331123396443,15,1,5,6,1
"5-Jan, 2019",4:00 PM,56.62,0.0,61.31873831275149,16,1,5,6,1
"5-Jan, 2019",5:00 PM,56.92,0.0,67.4884254153348,17,1,5,6,1
"5-Jan, 2019",6:00 PM,61.64,0.0,57.98233655574906,18,1,5,6,1
"5-Jan, 2019",7:00 PM,59.44,0.0,64.60807516927103,19,1,5,6,1
"5-Jan, 2019",8:00 PM,52.75,0.0,49.866460353503356,20,1,5,6,1
"5-Jan, 2019",9:00 PM,51.9,0.0,55.04866868228119,21,1,5,6,1
"5-Jan, 2019",10:00 PM,51.38,0.0,52.4053233541009,22,1,5,6,1
"5-Jan, 2019",11:00 PM,49.96,0.0,51.12446248515152,23,1,5,6,1
"6-Jan, 2019",12:00 AM,50.29,0.0,44.37222179309474,0,1,6,0,1
"6-Jan, 2019",1:00 AM,47.72,0.0,48.15999364376717,1,1,6,0,1
"6-Jan, 2019",2:00 AM,48.38,0.0,46.12559640355064,2,1,6,0,1
"6-Jan, 2019",3:00 AM,48.02,0.0,50.204767299714895,3,1,6,0,1
"6-Jan, 2019",4:00 AM,44.23,0.0,43.293696489929054,4,1,6,0,1
"6-Jan, 2019",5:00 AM,47.17,0.0,40.962355192191964,5,1,6,0,1
"6-Jan, 2019",6:00 AM,48.19,0.0,43.865019479041614,6,1,6,0,1
"6-Jan, 2019",7:00 AM,49.11,0.0,45.46930180559013,7,1,6,0,1
"6-Jan, 2019",8:00 AM,50.44,0.01,60.054582250809474,8,1,6,0,1
"6-Jan, 2019",9:00 AM,53.4,0.09,57.274629016644965,9,1,6,0,1
"6-Jan, 2019",10:00 AM,56.55,0.17,60.94795023477449,10,1,6,0,1
"6-Jan, 2019",11:00 AM,60.02,0.24,69.06601354380369,11,1,6,0,1
"6-Jan, 2019",12:00 PM,60.22,0.23,59.83801619358121,12,1,6,0,1
"6-Jan, 2019",1:00 PM,55.0,0.13,56.26772688768015,13,1,6,0,1
"6-Jan, 2019",2:00 PM,52.39,0.07,65.57768582624847,14,1,6,0,1
"6-Jan, 2019",3:00 PM,51.57,0.02,57.09876326960018,15,1,6,0,1
"6-Jan, 2019",4:00 PM,54.71,0.0,53.9968914190679,16,1,6,0,1
"6-Jan, 2019",5:00 PM,63.43,0.0,60.32201537883591,17,1,6,0,1
"6-Jan, 2019",6:00 PM,67.37,0.0,68.18067015483562,18,1,6,0,1
"6-Jan, 2019",7:00 PM,67.2,0.0,67.97328431757612,19,1,6,0,1
"6-Jan, 2019",8:00 PM,66.03,0.0,66.70969456075706,20,1,6,0,1
"6-Jan, 2019",9:00 PM,55.36,0.0,62.175980907857415,21,1,6,0,1
"6-Jan, 2019",10:00 PM,58.59,0.0,62.43262506048452,22,1,6,0,1
"6-Jan, 2019",11:00 PM,53.7,0.0,53.64160035954397,23,1,6,0,1
"7-Jan, 2019",12:00 AM,46.03,0.0,45.33072001610188,0,1,7,1,1
"7-Jan, 2019",1:00 AM,47.98,0.0,47.75360420436654,1,1,7,1,1
"7-Jan, 2019",2:00 AM,47.84,0.0,51.78347357316355,2,1,7,1,1
"7-Jan, 2019",3:00 AM,46.11,0.0,47.32481462432632,3,1,7,1,1
"7-Jan, 2019",4:00 AM,46.08,0.0,42.67349223241869,4,1,7,1,1
"7-Jan, 2019",5:00 AM,47.62,0.0,57.46019297255194,5,1,7,1,1
"7-Jan, 2019",6:00 AM,55.77,0.0,56.281664857861195,6,1,7,1,1
"7-Jan, 2019",7:00 AM,68.61,0.0,63.2138795281636,7,1,7,1,1
"7-Jan, 2019",8:00 AM,74.15,0.0,83.84097644341608,8,1,7,1,1
"7-Jan, 2019",9:00 AM,74.93,0.04,84.8141013226941,9,1,7,1,1
"7-Jan, 2019",10:00 AM,73.59,0.07,68.37611146533517,10,1,7,1,1
"7-Jan, 2019",11:00 AM,71.23,0.11,73.24351270742183,11,1,7,1,1
"7-Jan, 2019",12:00 PM,68.79,0.13,64.09491317259551,12,1,7,1,1
"7-Jan, 2019",1:00 PM,66.75,0.15,72.67555970612935,13,1,7,1,1
"7-Jan, 2019",2:00 PM,62.47,0.11,70.81044105335855,14,1,7,1,1
"7-Jan, 2019",3:00 PM,53.25,0.04,58.073938558891875,15,1,7,1,1
"7-Jan, 2019",4:00 PM,53.26,0.0,52.6991103510779,16,1,7,1,1
"7-Jan, 2019",5:00 PM,53.42,0.0,59.10760072891426,17,1,7,1,1
"7-Jan, 2019",6:00 PM,47.91,0.0,45.8020869009671,18,1,7,1,1
"7-Jan, 2019",7:00 PM,42.05,0.0,45.532924345763796,19,1,7,1,1
"7-Jan, 2019",8:00 PM,40.96,0.0,43.6936224553335,20,1,7,1,1
"7-Jan, 2019",9:00 PM,32.04,0.0,39.16513990456863,21,1,7,1,1
"7-Jan, 2019",10:00 PM,20.82,0.0,16.855256124339782,22,1,7,1,1
"7-Jan, 2019",11:00 PM,1.84,0.0,4.823004750447695,23,1,7,1,1
"8-Jan, 2019",12:00 AM,17.94,0.0,15.220727382518827,0,1,8,2,2
"8-Jan, 2019",1:00 AM,20.91,0.0,19.43773168087466,1,1,8,2,2
"8-Jan, 2019",2:00 AM,7.78,0.0,5.154593797627975,2,1,8,2,2
"8-Jan, 2019",3:00 AM,14.33,0.0,3.6855235379965468,3,1,8,2,2
"8-Jan, 2019",4:00 AM,18.56,0.0,22.766580651713745,4,1,8,2,2
"8-Jan, 2019",5:00 AM,18.57,0.0,17.485291084654794,5,1,8,2,2
"8-Jan, 2019",6:00 AM,35.81,0.0,36.0775123119683,6,1,8,2,2
"8-Jan, 2019",7:00 AM,43.87,0.0,38.84797190168767,7,1,8,2,2
"8-Jan, 2019",8:00 AM,46.93,0.0,48.51461853483965,8,1,8,2,2
"8-Jan, 2019",9:00 AM,43.88,0.03,44.06163117629474,9,1,8,2,2
"8-Jan, 2019",10:00 AM,43.85,0.05,41.509420738991714,10,1,8,2,2
"8-Jan, 2019",11:00 AM,46.74,0.06,50.39000182171972,11,1,8,2,2
"8-Jan, 2019",12:00 PM,43.94,0.06,45.73718896281544,12,1,8,2,2
"8-Jan, 2019",1:00 PM,43.21,0.05,38.64491340814137,13,1,8,2,2
"8-Jan, 2019",2:00 PM,43.81,0.04,46.11450451886905,14,1,8,2,2
"8-Jan, 2019",3:00 PM,45.6,0.01,43.797656883724045,15,1,8,2,2
"8-Jan, 2019",4:00 PM,35.21,0.0,31.737823983530937,16,1,8,2,2
"8-Jan, 2019",5:00 PM,45.64,0.0,51.866686874063,17,1,8,2,2
"8-Jan, 2019",6:00 PM,45.63,0.0,45.49971210406004,18,1,8,2,2
"8-Jan, 2019",7:00 PM,37.94,0.0,36.53864232394447,19,1,8,2,2
"8-Jan, 2019",8:00 PM,39.53,0.0,37.4746277427097,20,1,8,2,2
"8-Jan, 2019",9:00 PM,35.97,0.0,32.453953631434004,21,1,8,2,2
"8-Jan, 2019",10:00 PM,29.72,0.0,28.082224247285193,22,1,8,2,2
"8-Jan, 2019",11:00 PM,22.55,0.0,9.957205273498651,23,1,8,2,2
"9-Jan, 2019",12:00 AM,20.04,0.0,22.780228322842127,0,1,9,3,2
"9-Jan, 2019",1:00 AM,7.24,0.0,15.991756144004485,1,1,9,3,2
"9-Jan, 2019",2:00 AM,3.43,0.0,2.112116287195886,2,1,9,3,2
"9-Jan, 2019",3:00 AM,10.04,0.0,16.482306382726534,3,1,9,3,2
"9-Jan, 2019",4:00 AM,14.2,0.0,1.3480630913797569,4,1,9,3,2
"9-Jan, 2019",5:00 AM,25.41,0.0,24.03422434416259,5,1,9,3,2
"9-Jan, 2019",6:00 AM,36.98,0.0,36.2856065408937,6,1,9,3,2
"9-Jan, 2019",7:00 AM,43.89,0.0,42.187967075426954,7,1,9,3,2
"9-Jan, 2019",8:00 AM,50.98,0.0,47.2878562892801,8,1,9,3,2
"9-Jan, 2019",9:00 AM,50.3,0.02,48.34489136281708,9,1,9,3,2
"9-Jan, 2019",10:00 AM,50.21,0.04,54.65217493298237,10,1,9,3,2
"9-Jan, 2019",11:00 AM,45.8,0.05,51.8595177807462,11,1,9,3,2
"9-Jan, 2019",12:00 PM,43.64,0.05,43.75086239957883,12,1,9,3,2
"9-Jan, 2019",1:00 PM,43.49,0.04,43.152394622383106,13,1,9,3,2
"9-Jan, 2019",2:00 PM,45.05,0.02,56.24413643011981,14,1,9,3,2
"9-Jan, 2019",3:00 PM,49.95,0.01,45.97426162959391,15,1,9,3,2
"9-Jan, 2019",4:00 PM,53.82,0.0,46.985893383568126,16,1,9,3,2
"9-Jan, 2019",5:00 PM,55.94,0.0,53.36790803282771,17,1,9,3,2
"9-Jan, 2019",6:00 PM,54.19,0.0,48.652324334863124,18,1,9,3,2
"9-Jan, 2019",7:00 PM,54.19,0.0,52.7819880088152,19,1,9,3,2
"9-Jan, 2019",8:00 PM,52.98,0.0,55.39011473040676,20,1,9,3,2
"9-Jan, 2019",9:00 PM,51.68,0.0,50.00258441539164,21,1,9,3,2
"9-Jan, 2019",10:00 PM,48.95,0.0,43.12403205882999,22,1,9,3,2
"9-Jan, 2019",11:00 PM,47.63,0.0,44.818337822132044,23,1,9,3,2
"10-Jan, 2019",12:00 AM,46.48,0.0,41.70211173934726,0,1,10,4,2
"10-Jan, 2019",1:00 AM,49.08,0.0,42.70911641248095,1,1,10,4,2
"10-Jan, 2019",2:00 AM,47.11,0.0,53.33880156624477,2,1,10,4,2
"10-Jan, 2019",3:00 AM,48.8,0.0,49.7192962642531,3,1,10,4,2
"10-Jan, 2019",4:00 AM,48.5,0.0,46.924975346017014,4,1,10,4,2
"10-Jan, 2019",5:00 AM,49.8,0.0,53.26044184396997,5,1,10,4,2
"10-Jan, 2019",6:00 AM,56.97,0.0,57.48012989540428,6,1,10,4,2
"10-Jan, 2019",7:00 AM,72.6,0.0,67.25934563716017,7,1,10,4,2
"10-Jan, 2019",8:00 AM,81.17,0.01,79.37494062519087,8,1,10,4,2
"10-Jan, 2019",9:00 AM,81.79,0.05,84.65458567549105,9,1,10,4,2
"10-Jan, 2019",10:00 AM,81.15,0.11,81.44722380060819,10,1,10,4,2
"10-Jan, 2019",11:00 AM,80.0,0.16,70.07284103117388,11,1,10,4,2
"10-Jan, 2019",12:00 PM,76.39,0.18,65.59796996130552,12,1,10,4,2
"10-Jan, 2019",1:00 PM,75.0,0.17,70.82409422875564,13,1,10,4,2
"10-Jan, 2019",2:00 PM,76.06,0.15,73.25447561626297,14,1,10,4,2
"10-Jan, 2019",3:00 PM,75.4,0.06,58.710041925365964,15,1,10,4,2
"10-Jan, 2019",4:00 PM,76.78,0.0,87.09595594300696,16,1,10,4,2
"10-Jan, 2019",5:00 PM,83.45,0.0,87.94708662541402,17,1,10,4,2
"10-Jan, 2019",6:00 PM,85.15,0.0,79.89777419673418,18,1,10,4,2
"10-Jan, 2019",7:00 PM,78.16,0.0,75.79637079118375,19,1,10,4,2
"10-Jan, 2019",8:00 PM,71.92,0.0,73.2194025297181,20,1,10,4,2
"10-Jan, 2019",9:00 PM,67.43,0.0,68.50337196500146,21,1,10,4,2
"10-Jan, 2019",10:00 PM,60.49,0.0,65.43646537713155,22,1,10,4,2
"10-Jan, 2019",11:00 PM,54.45,0.0,54.8214805832898,23,1,10,4,2
"11-Jan, 2019",12:00 AM,47.84,0.0,44.60468731728452,0,1,11,5,2
"11-Jan, 2019",1:00 AM,46.58,0.0,45.065287363990365,1,1,11,5,2
"11-Jan, 2019",2:00 AM,45.74,0.0,52.1579413361532,2,1,11,5,2
"11-Jan, 2019",3:00 AM,43.81,0.0,42.33545039761354,3,1,11,5,2
"11-Jan, 2019",4:00 AM,46.24,0.0,46.30923304213427,4,1,11,5,2
"11-Jan, 2019",5:00 AM,46.46,0.0,49.721291067105916,5,1,11,5,2
"11-Jan, 2019",6:00 AM,51.29,0.0,55.238280099166126,6,1,11,5,2
"11-Jan, 2019",7:00 AM,60.53,0.0,59.70418598042234,7,1,11,5,2
"11-Jan, 2019",8:00 AM,60.02,0.03,56.87326792162257,8,1,11,5,2
"11-Jan, 2019",9:00 AM,62.92,0.09,66.79121945668301,9,1,11,5,2
"11-Jan, 2019",10:00 AM,61.58,0.11,63.05935748693424,10,1,11,5,2
"11-Jan, 2019",11:00 AM,60.6,0.11,65.65532202297089,11,1,11,5,2
"11-Jan, 2019",12:00 PM,51.89,0.09,51.996114527008814,12,1,11,5,2
"11-Jan, 2019",1:00 PM,50.8,0.06,56.76880053825987,13,1,11,5,2
"11-Jan, 2019",2:00 PM,45.46,0.04,47.14721202587041,14,1,11,5,2
"11-Jan, 2019",3:00 PM,42.2,0.01,45.668693334675744,15,1,11,5,2
"11-Jan, 2019",4:00 PM,45.0,0.0,44.79197272510051,16,1,11,5,2
"11-Jan, 2019",5:00 PM,51.51,0.0,51.16982806967892,17,1,11,5,2
"11-Jan, 2019",6:00 PM,48.59,0.0,53.66438016391206,18,1,11,5,2
"11-Jan, 2019",7:00 PM,49.2,0.0,50.51520306929623,19,1,11,5,2
"11-Jan, 2019",8:00 PM,44.99,0.0,45.18461126277961,20,1,11,5,2
"11-Jan, 2019",9:00 PM,44.93,0.0,59.39991014994406,21,1,11,5,2
"11-Jan, 2019",10:00 PM,46.4,0.0,47.35633579379895,22,1,11,5,2
"11-Jan, 2019",11:00 PM,43.46,0.0,47.86396127756791,23,1,11,5,2
"12-Jan, 2019",12:00 AM,47.24,0.0,48.59448200819648,0,1,12,6,2
"12-Jan, 2019",1:00 AM,45.88,0.0,45.6445875279019,1,1,12,6,2
"12-Jan, 2019",2:00 AM,44.61,0.0,50.81062013144081,2,1,12,6,2
"12-Jan, 2019",3:00 AM,42.9,0.0,46.52282332129326,3,1,12,6,2
"12-Jan, 2019",4:00 AM,42.03,0.0,39.3820677835657,4,1,12,6,2
"12-Jan, 2019",5:00 AM,39.33,0.0,39.36300956671521,5,1,12,6,2
"12-Jan, 2019",6:00 AM,42.98,0.0,37.90601454547609,6,1,12,6,2
"12-Jan, 2019",7:00 AM,41.23,0.0,49.512356809182876,7,1,12,6,2
"12-Jan, 2019",8:00 AM,42.12,0.0,36.06458085189776,8,1,12,6,2
"12-Jan, 2019",9:00 AM,45.1,0.02,46.90993991693841,9,1,12,6,2
"12-Jan, 2019",10:00 AM,44.27,0.03,43.06447863746227,10,1,12,6,2
"12-Jan, 2019",11:00 AM,44.18,0.06,43.26610865478592,11,1,12,6,2
"12-Jan, 2019",12:00 PM,42.05,0.08,44.430825401845645,12,1,12,6,2
"12-Jan, 2019",1:00 PM,38.61,0.08,40.37357015305831,13,1,12,6,2
"12-Jan, 2019",2:00 PM,37.76,0.06,33.02750955144241,14,1,12,6,2
"12-Jan, 2019",3:00 PM,33.03,0.02,34.06927492571702,15,1,12,6,2
"12-Jan, 2019",4:00 PM,35.84,0.0,29.18224489405427,16,1,12,6,2
"12-Jan, 2019",5:00 PM,44.24,0.0,36.61362776512436,17,1,12,6,2
"12-Jan, 2019",6:00 PM,46.29,0.0,40.978292698347154,18,1,12,6,2
"12-Jan, 2019",7:00 PM,40.05,0.0,46.93497753535883,19,1,12,6,2
"12-Jan, 2019",8:00 PM,38.15,0.0,46.54760532148112,20,1,12,6,2
"12-Jan, 2019",9:00 PM,30.26,0.0,40.19476138032803,21,1,12,6,2
"12-Jan, 2019",10:00 PM,40.2,0.0,42.64659129844892,22,1,12,6,2
"12-Jan, 2019",11:00 PM,30.89,0.0,36.85504962422891,23,1,12,6,2
"13-Jan, 2019",12:00 AM,23.35,0.0,20.94047052704792,0,1,13,0,2
"13-Jan, 2019",1:00 AM,12.4,0.0,13.893856895640148,1,1,13,0,2
"13-Jan, 2019",2:00 AM,19.01,0.0,15.831802335882392,2,1,13,0,2
"13-Jan, 2019",3:00 AM,23.51,0.0,13.124115571980356,3,1,13,0,2
"13-Jan, 2019",4:00 AM,23.25,0.0,24.509798559554383,4,1,13,0,2
"13-Jan, 2019",5:00 AM,20.01,0.0,19.439175889646723,5,1,13,0,2
"13-Jan, 2019",6:00 AM,20.8,0.0,17.073040480280874,6,1,13,0,2
"13-Jan, 2019",7:00 AM,22.14,0.0,11.1393176270226,7,1,13,0,2
"13-Jan, 2019",8:00 AM,23.68,0.0,23.152373476582547,8,1,13,0,2
"13-Jan, 2019",9:00 AM,25.05,0.02,26.836110462204083,9,1,13,0,2
"13-Jan, 2019",10:00 AM,26.3,0.03,35.52613927186012,10,1,13,0,2
"13-Jan, 2019",11:00 AM,30.81,0.03,26.228591364614584,11,1,13,0,2
"13-Jan, 2019",12:00 PM,27.06,0.04,33.19533790909665,12,1,13,0,2
"13-Jan, 2019",1:00 PM,8.5,0.03,8.007200185862008,13,1,13,0,2
"13-Jan, 2019",2:00 PM,-0.08,0.02,0.261219375257057,14,1,13,0,2
"13-Jan, 2019",3:00 PM,-0.01,0.0,-0.46360579214091324,15,1,13,0,2
"13-Jan, 2019",4:00 PM,-0.27,0.0,1.5184184583431481,16,1,13,0,2
"13-Jan, 2019",5:00 PM,21.55,0.0,18.999403607530088,17,1,13,0,2
"13-Jan, 2019",6:00 PM,24.04,0.0,25.699793612566122,18,1,13,0,2
"13-Jan, 2019",7:00 PM,15.91,0.0,16.358895737827993,19,1,13,0,2
"13-Jan, 2019",8:00 PM,-0.02,0.0,-0.29118573401915493,20,1,13,0,2
"13-Jan, 2019",9:00 PM,-0.33,0.0,-4.665195764758558,21,1,13,0,2
"13-Jan, 2019",10:00 PM,3.04,0.0,8.507175643511331,22,1,13,0,2
"13-Jan, 2019",11:00 PM,-7.28,0.0,-8.954700288049825,23,1,13,0,2
"14-Jan, 2019",12:00 AM,-3.14,0.0,-7.271606071297471,0,1,14,1,2
"14-Jan, 2019",1:00 AM,-12.0,0.0,-14.909952034902616,1,1,14,1,2
