Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week
"4-Apr, 2018",11:00 AM,44.9,0.59,53.97,11,4,4,3,14
"4-Apr, 2018",12:00 PM,37.62,0.67,41.60,12,4,4,3,14
"4-Apr, 2018",1:00 PM,34.9,0.67,28.56,13,4,4,3,14
"4-Apr, 2018",2:00 PM,31.94,0.58,35.21,14,4,4,3,14
"4-Apr, 2018",3:00 PM,32.07,0.46,38.36,15,4,4,3,14
"4-Apr, 2018",4:00 PM,31.09,0.29,22.88,16,4,4,3,14
"4-Apr, 2018",5:00 PM,39,0.11,35.12,17,4,4,3,14
"4-Apr, 2018",6:00 PM,42.4,0,44.88,18,4,4,3,14
"4-Apr, 2018",7:00 PM,42.79,0,39.53,19,4,4,3,14
"4-Apr, 2018",8:00 PM,43.74,0,44.76,20,4,4,3,14
"4-Apr, 2018",9:00 PM,42.54,0,47.06,21,4,4,3,14
"4-Apr, 2018",10:00 PM,39.62,0,45.93,22,4,4,3,14
"4-Apr, 2018",11:00 PM,32.09,0,33.65,23,4,4,3,14
"5-Apr, 2018",12:00 AM,32.31,0,26.02,0,4,5,4,14
"5-Apr, 2018",1:00 AM,28.79,0,24.69,1,4,5,4,14
"5-Apr, 2018",2:00 AM,26.07,0,34.50,2,4,5,4,14
"5-Apr, 2018",3:00 AM,21.6,0,18.62,3,4,5,4,14
"5-Apr, 2018",4:00 AM,21.06,0,16.18,4,4,5,4,14
"5-Apr, 2018",5:00 AM,27.82,0,26.98,5,4,5,4,14
"5-Apr, 2018",6:00 AM,38.6,0.05,38.82,6,4,5,4,14
"5-Apr, 2018",7:00 AM,45.22,0.22,49.69,7,4,5,4,14
"5-Apr, 2018",8:00 AM,44.94,0.37,49.23,8,4,5,4,14
"5-Apr, 2018",9:00 AM,41.93,0.53,40.05,9,4,5,4,14
"5-Apr, 2018",10:00 AM,35.4,0.61,37.83,10,4,5,4,14
"5-Apr, 2018",11:00 AM,29.57,0.65,32.98,11,4,5,4,14
"5-Apr, 2018",12:00 PM,26,0.62,22.88,12,4,5,4,14
"5-Apr, 2018",1:00 PM,25.07,0.55,26.62,13,4,5,4,14
"5-Apr, 2018",2:00 PM,25.1,0.45,19.39,14,4,5,4,14
"5-Apr, 2018",3:00 PM,25.07,0.27,22.85,15,4,5,4,14
"5-Apr, 2018",4:00 PM,23.03,0.16,24.97,16,4,5,4,14
"5-Apr, 2018",5:00 PM,29.87,0.07,32.51,17,4,5,4,14
"5-Apr, 2018",6:00 PM,36.91,0,36.39,18,4,5,4,14
"5-Apr, 2018",7:00 PM,40.77,0,41.50,19,4,5,4,14
"5-Apr, 2018",8:00 PM,40.97,0,42.63,20,4,5,4,14
"5-Apr, 2018",9:00 PM,40.04,0,32.69,21,4,5,4,14
"5-Apr, 2018",10:00 PM,39.9,0,43.89,22,4,5,4,14
"5-Apr, 2018",11:00 PM,35.49,0,36.47,23,4,5,4,14
"6-Apr, 2018",12:00 AM,28.67,0,24.23,0,4,6,5,14
"6-Apr, 2018",1:00 AM,29.41,0,30.91,1,4,6,5,14
"6-Apr, 2018",2:00 AM,30,0,36.83,2,4,6,5,14
"6-Apr, 2018",3:00 AM,29.06,0,29.69,3,4,6,5,14
"6-Apr, 2018",4:00 AM,29,0,31.01,4,4,6,5,14
"6-Apr, 2018",5:00 AM,34.35,0,31.97,5,4,6,5,14
"6-Apr, 2018",6:00 AM,43.18,0.05,43.27,6,4,6,5,14
"6-Apr, 2018",7:00 AM,53.79,0.27,55.10,7,4,6,5,14
"6-Apr, 2018",8:00 AM,55.05,0.48,52.16,8,4,6,5,14
"6-Apr, 2018",9:00 AM,43.98,0.63,44.51,9,4,6,5,14
"6-Apr, 2018",10:00 AM,41.94,0.74,43.49,10,4,6,5,14
"6-Apr, 2018",11:00 AM,38.06,0.79,38.09,11,4,6,5,14
"6-Apr, 2018",12:00 PM,32.6,0.8,33.18,12,4,6,5,14
"6-Apr, 2018",1:00 PM,29.9,0.75,28.98,13,4,6,5,14
"6-Apr, 2018",2:00 PM,30,0.66,29.44,14,4,6,5,14
"6-Apr, 2018",3:00 PM,28.63,0.52,25.53,15,4,6,5,14
"6-Apr, 2018",4:00 PM,28.65,0.34,25.77,16,4,6,5,14
"6-Apr, 2018",5:00 PM,31.68,0.13,32.10,17,4,6,5,14
"6-Apr, 2018",6:00 PM,38.76,0,39.75,18,4,6,5,14
"6-Apr, 2018",7:00 PM,42.17,0,43.87,19,4,6,5,14
"6-Apr, 2018",8:00 PM,42.99,0,43.57,20,4,6,5,14
"6-Apr, 2018",9:00 PM,36.39,0,36.46,21,4,6,5,14
"6-Apr, 2018",10:00 PM,28.01,0,27.15,22,4,6,5,14
"6-Apr, 2018",11:00 PM,18.63,0,30.82,23,4,6,5,14
"7-Apr, 2018",12:00 AM,19.05,0,29.09,0,4,7,6,14
"7-Apr, 2018",1:00 AM,15.79,0,13.01,1,4,7,6,14
"7-Apr, 2018",2:00 AM,13.27,0,7.21,2,4,7,6,14
"7-Apr, 2018",3:00 AM,6.61,0,1.84,3,4,7,6,14
"7-Apr, 2018",4:00 AM,7.67,0,11.79,4,4,7,6,14
"7-Apr, 2018",5:00 AM,13.22,0,17.84,5,4,7,6,14
"7-Apr, 2018",6:00 AM,14.33,0.06,20.68,6,4,7,6,14
"7-Apr, 2018",7:00 AM,17.14,0.28,12.13,7,4,7,6,14
"7-Apr, 2018",8:00 AM,18.97,0.48,16.37,8,4,7,6,14
"7-Apr, 2018",9:00 AM,18.11,0.63,16.30,9,4,7,6,14
"7-Apr, 2018",10:00 AM,13.22,0.73,13.46,10,4,7,6,14
"7-Apr, 2018",11:00 AM,0.1,0.78,4.81,11,4,7,6,14
"7-Apr, 2018",12:00 PM,-10.06,0.78,-9.05,12,4,7,6,14
"7-Apr, 2018",1:00 PM,-4.97,0.74,-3.80,13,4,7,6,14
"7-Apr, 2018",2:00 PM,-2.01,0.65,-3.77,14,4,7,6,14
"7-Apr, 2018",3:00 PM,7.57,0.51,-0.04,15,4,7,6,14
"7-Apr, 2018",4:00 PM,14.15,0.33,12.71,16,4,7,6,14
"7-Apr, 2018",5:00 PM,22.7,0.13,24.59,17,4,7,6,14
"7-Apr, 2018",6:00 PM,33.79,0.01,31.91,18,4,7,6,14
"7-Apr, 2018",7:00 PM,40.45,0,59.86,19,4,7,6,14
"7-Apr, 2018",8:00 PM,40.48,0,33.97,20,4,7,6,14
"7-Apr, 2018",9:00 PM,31.91,0,33.27,21,4,7,6,14
"7-Apr, 2018",10:00 PM,34.04,0,26.40,22,4,7,6,14
"7-Apr, 2018",11:00 PM,29.9,0,33.76,23,4,7,6,14
"8-Apr, 2018",12:00 AM,22.09,0,22.13,0,4,8,0,14
"8-Apr, 2018",1:00 AM,20.82,0,18.28,1,4,8,0,14
"8-Apr, 2018",2:00 AM,19.31,0,12.04,2,4,8,0,14
"8-Apr, 2018",3:00 AM,19.39,0,22.79,3,4,8,0,14
"8-Apr, 2018",4:00 AM,19.01,0,8.31,4,4,8,0,14
"8-Apr, 2018",5:00 AM,19.1,0,15.80,5,4,8,0,14
"8-Apr, 2018",6:00 AM,21.49,0.03,27.38,6,4,8,0,14
"8-Apr, 2018",7:00 AM,19.35,0.09,15.83,7,4,8,0,14
"8-Apr, 2018",8:00 AM,20.51,0.19,28.40,8,4,8,0,14
"8-Apr, 2018",9:00 AM,22.39,0.34,23.22,9,4,8,0,14
"8-Apr, 2018",10:00 AM,19.41,0.63,24.22,10,4,8,0,14
"8-Apr, 2018",11:00 AM,18,0.76,2.99,11,4,8,0,14
"8-Apr, 2018",12:00 PM,15.98,0.76,13.76,12,4,8,0,14
"8-Apr, 2018",1:00 PM,13.2,0.72,20.30,13,4,8,0,14
"8-Apr, 2018",2:00 PM,4.49,0.63,13.44,14,4,8,0,14
"8-Apr, 2018",3:00 PM,12.36,0.5,12.53,15,4,8,0,14
"8-Apr, 2018",4:00 PM,16.28,0.32,16.57,16,4,8,0,14
"8-Apr, 2018",5:00 PM,15.92,0.13,15.66,17,4,8,0,14
"8-Apr, 2018",6:00 PM,29.1,0.01,18.63,18,4,8,0,14
"8-Apr, 2018",7:00 PM,39.91,0,42.27,19,4,8,0,14
"8-Apr, 2018",8:00 PM,43.07,0,38.36,20,4,8,0,14
"8-Apr, 2018",9:00 PM,41.68,0,47.72,21,4,8,0,14
"8-Apr, 2018",10:00 PM,41.1,0,41.35,22,4,8,0,14
"8-Apr, 2018",11:00 PM,37.6,0,40.38,23,4,8,0,14
"9-Apr, 2018",12:00 AM,38.53,0,30.88,0,4,9,1,15
"9-Apr, 2018",1:00 AM,33.95,0,37.03,1,4,9,1,15
"9-Apr, 2018",2:00 AM,32.28,0,28.77,2,4,9,1,15
"9-Apr, 2018",3:00 AM,31.65,0,37.04,3,4,9,1,15
"9-Apr, 2018",4:00 AM,31.82,0,26.49,4,4,9,1,15
"9-Apr, 2018",5:00 AM,37.24,0,30.77,5,4,9,1,15
"9-Apr, 2018",6:00 AM,47.99,0.05,34.00,6,4,9,1,15
"9-Apr, 2018",7:00 AM,56.5,0.2,60.21,7,4,9,1,15
"9-Apr, 2018",8:00 AM,62.13,0.42,50.52,8,4,9,1,15
"9-Apr, 2018",9:00 AM,52.01,0.57,48.70,9,4,9,1,15
"9-Apr, 2018",10:00 AM,47.77,0.68,49.01,10,4,9,1,15
"9-Apr, 2018",11:00 AM,44.78,0.73,43.91,11,4,9,1,15
"9-Apr, 2018",12:00 PM,42.94,0.73,42.06,12,4,9,1,15
"9-Apr, 2018",1:00 PM,42.5,0.69,42.38,13,4,9,1,15
"9-Apr, 2018",2:00 PM,40.57,0.6,39.38,14,4,9,1,15
"9-Apr, 2018",3:00 PM,39.3,0.47,37.75,15,4,9,1,15
"9-Apr, 2018",4:00 PM,41,0.3,35.53,16,4,9,1,15
"9-Apr, 2018",5:00 PM,43.92,0.11,42.26,17,4,9,1,15
"9-Apr, 2018",6:00 PM,47.69,0.01,49.66,18,4,9,1,15
"9-Apr, 2018",7:00 PM,49.92,0,53.56,19,4,9,1,15
"9-Apr, 2018",8:00 PM,46.26,0,42.52,20,4,9,1,15
"9-Apr, 2018",9:00 PM,40.43,0,44.86,21,4,9,1,15
"9-Apr, 2018",10:00 PM,39.34,0,34.31,22,4,9,1,15
"9-Apr, 2018",11:00 PM,32.22,0,31.38,23,4,9,1,15
"10-Apr, 2018",12:00 AM,34.3,0,37.25,0,4,10,2,15
"10-Apr, 2018",1:00 AM,31.81,0,30.61,1,4,10,2,15
"10-Apr, 2018",2:00 AM,29,0,24.49,2,4,10,2,15
"10-Apr, 2018",3:00 AM,27.32,0,25.50,3,4,10,2,15
"10-Apr, 2018",4:00 AM,28.05,0,25.24,4,4,10,2,15
"10-Apr, 2018",5:00 AM,32.51,0,37.09,5,4,10,2,15
"10-Apr, 2018",6:00 AM,41.37,0.06,39.89,6,4,10,2,15
"10-Apr, 2018",7:00 AM,44.32,0.21,50.61,7,4,10,2,15
"10-Apr, 2018",8:00 AM,42.98,0.39,45.69,8,4,10,2,15
"10-Apr, 2018",9:00 AM,42.39,0.51,41.88,9,4,10,2,15
"10-Apr, 2018",10:00 AM,38.04,0.56,49.23,10,4,10,2,15
"10-Apr, 2018",11:00 AM,36.76,0.6,34.18,11,4,10,2,15
"10-Apr, 2018",12:00 PM,42,0.59,33.91,12,4,10,2,15
"10-Apr, 2018",1:00 PM,41.26,0.55,39.37,13,4,10,2,15
"10-Apr, 2018",2:00 PM,30.89,0.44,22.39,14,4,10,2,15
"10-Apr, 2018",3:00 PM,36.7,0.29,45.47,15,4,10,2,15
"10-Apr, 2018",4:00 PM,34.03,0.18,31.33,16,4,10,2,15
"10-Apr, 2018",5:00 PM,37.73,0.06,35.83,17,4,10,2,15
"10-Apr, 2018",6:00 PM,40.46,0,40.92,18,4,10,2,15
"10-Apr, 2018",7:00 PM,39.69,0,35.07,19,4,10,2,15
"10-Apr, 2018",8:00 PM,39.11,0,53.13,20,4,10,2,15
"10-Apr, 2018",9:00 PM,33.99,0,27.98,21,4,10,2,15
"10-Apr, 2018",10:00 PM,30.95,0,28.90,22,4,10,2,15
"10-Apr, 2018",11:00 PM,29.15,0,25.63,23,4,10,2,15
"11-Apr, 2018",12:00 AM,21.63,0,28.82,0,4,11,3,15
"11-Apr, 2018",1:00 AM,20.09,0,19.89,1,4,11,3,15
"11-Apr, 2018",2:00 AM,19.96,0,17.70,2,4,11,3,15
"11-Apr, 2018",3:00 AM,19.96,0,23.10,3,4,11,3,15
"11-Apr, 2018",4:00 AM,21.44,0,15.29,4,4,11,3,15
"11-Apr, 2018",5:00 AM,26.39,0,21.37,5,4,11,3,15
"11-Apr, 2018",6:00 AM,36.49,0.04,34.17,6,4,11,3,15
"11-Apr, 2018",7:00 AM,42.52,0.16,33.59,7,4,11,3,15
"11-Apr, 2018",8:00 AM,43.37,0.39,37.59,8,4,11,3,15
"11-Apr, 2018",9:00 AM,39.81,0.59,36.01,9,4,11,3,15
"11-Apr, 2018",10:00 AM,38.3,0.67,44.14,10,4,11,3,15
"11-Apr, 2018",11:00 AM,33.69,0.71,27.25,11,4,11,3,15
"11-Apr, 2018",12:00 PM,30.66,0.71,30.17,12,4,11,3,15
"11-Apr, 2018",1:00 PM,26.1,0.69,27.82,13,4,11,3,15
"11-Apr, 2018",2:00 PM,26.06,0.62,21.54,14,4,11,3,15
"11-Apr, 2018",3:00 PM,26.02,0.5,23.15,15,4,11,3,15
"11-Apr, 2018",4:00 PM,26.06,0.32,26.97,16,4,11,3,15
"11-Apr, 2018",5:00 PM,36.13,0.11,34.69,17,4,11,3,15
"11-Apr, 2018",6:00 PM,38.62,0.01,36.88,18,4,11,3,15
"11-Apr, 2018",7:00 PM,40.96,0,43.93,19,4,11,3,15
"11-Apr, 2018",8:00 PM,40.96,0,35.97,20,4,11,3,15
"11-Apr, 2018",9:00 PM,39.36,0,38.67,21,4,11,3,15
"11-Apr, 2018",10:00 PM,34.87,0,31.25,22,4,11,3,15
"11-Apr, 2018",11:00 PM,27,0,28.27,23,4,11,3,15
"12-Apr, 2018",12:00 AM,24.96,0,16.23,0,4,12,4,15
"12-Apr, 2018",1:00 AM,21.76,0,22.77,1,4,12,4,15
"12-Apr, 2018",2:00 AM,23.04,0,27.74,2,4,12,4,15
"12-Apr, 2018",3:00 AM,20.85,0,22.12,3,4,12,4,15
"12-Apr, 2018",4:00 AM,23.02,0,26.86,4,4,12,4,15
"12-Apr, 2018",5:00 AM,27.64,0,29.96,5,4,12,4,15
"12-Apr, 2018",6:00 AM,40.44,0.05,43.88,6,4,12,4,15
"12-Apr, 2018",7:00 AM,41.57,0.22,33.72,7,4,12,4,15
"12-Apr, 2018",8:00 AM,40.91,0.41,42.04,8,4,12,4,15
"12-Apr, 2018",9:00 AM,32.55,0.53,31.71,9,4,12,4,15
"12-Apr, 2018",10:00 AM,28.96,0.58,38.37,10,4,12,4,15
"12-Apr, 2018",11:00 AM,26,0.51,24.70,11,4,12,4,15
"12-Apr, 2018",12:00 PM,24.91,0.62,25.45,12,4,12,4,15
"12-Apr, 2018",1:00 PM,19.52,0.61,22.64,13,4,12,4,15
"12-Apr, 2018",2:00 PM,18.7,0.15,12.84,14,4,12,4,15
"12-Apr, 2018",3:00 PM,25.03,0.09,26.90,15,4,12,4,15
"12-Apr, 2018",4:00 PM,25.06,0.06,21.44,16,4,12,4,15
"12-Apr, 2018",5:00 PM,32.36,0.03,32.23,17,4,12,4,15
"12-Apr, 2018",6:00 PM,39.66,0.01,44.32,18,4,12,4,15
"12-Apr, 2018",7:00 PM,41.94,0,49.31,19,4,12,4,15
"12-Apr, 2018",8:00 PM,40.92,0,36.99,20,4,12,4,15
"12-Apr, 2018",9:00 PM,37.2,0,27.87,21,4,12,4,15
"12-Apr, 2018",10:00 PM,32.4,0,26.30,22,4,12,4,15
"12-Apr, 2018",11:00 PM,26.83,0,20.77,23,4,12,4,15
"13-Apr, 2018",12:00 AM,29.04,0,24.03,0,4,13,5,15
"13-Apr, 2018",1:00 AM,27.04,0,26.58,1,4,13,5,15
"13-Apr, 2018",2:00 AM,25.01,0,24.30,2,4,13,5,15
"13-Apr, 2018",3:00 AM,25.09,0,32.98,3,4,13,5,15
"13-Apr, 2018",4:00 AM,28.57,0,32.87,4,4,13,5,15
"13-Apr, 2018",5:00 AM,35.31,0,33.01,5,4,13,5,15
"13-Apr, 2018",6:00 AM,42.32,0.04,38.04,6,4,13,5,15
"13-Apr, 2018",7:00 AM,47.93,0.11,54.24,7,4,13,5,15
"13-Apr, 2018",8:00 AM,46.53,0.17,42.67,8,4,13,5,15
"13-Apr, 2018",9:00 AM,46.79,0.3,38.31,9,4,13,5,15
"13-Apr, 2018",10:00 AM,41.93,0.38,49.71,10,4,13,5,15
"13-Apr, 2018",11:00 AM,40.48,0.47,41.51,11,4,13,5,15
"13-Apr, 2018",12:00 PM,39.66,0.61,32.79,12,4,13,5,15
"13-Apr, 2018",1:00 PM,36.83,0.57,32.84,13,4,13,5,15
"13-Apr, 2018",2:00 PM,38.31,0.45,43.83,14,4,13,5,15
"13-Apr, 2018",3:00 PM,38.02,0.31,32.93,15,4,13,5,15
"13-Apr, 2018",4:00 PM,38.96,0.17,41.34,16,4,13,5,15
"13-Apr, 2018",5:00 PM,39.47,0.07,33.80,17,4,13,5,15
"13-Apr, 2018",6:00 PM,40.03,0.01,37.43,18,4,13,5,15
"13-Apr, 2018",7:00 PM,45.52,0,42.23,19,4,13,5,15
"13-Apr, 2018",8:00 PM,46.49,0,46.28,20,4,13,5,15
"13-Apr, 2018",9:00 PM,44.74,0,43.08,21,4,13,5,15
"13-Apr, 2018",10:00 PM,42.89,0,50.00,22,4,13,5,15
"13-Apr, 2018",11:00 PM,37.72,0,25.81,23,4,13,5,15
"14-Apr, 2018",12:00 AM,31.2,0,29.79,0,4,14,6,15
"14-Apr, 2018",1:00 AM,29.2,0,36.94,1,4,14,6,15
"14-Apr, 2018",2:00 AM,29,0,28.12,2,4,14,6,15
"14-Apr, 2018",3:00 AM,29.92,0,38.69,3,4,14,6,15
"14-Apr, 2018",4:00 AM,29.88,0,27.48,4,4,14,6,15
"14-Apr, 2018",5:00 AM,32.03,0,27.86,5,4,14,6,15
"14-Apr, 2018",6:00 AM,35.84,0.04,32.74,6,4,14,6,15
"14-Apr, 2018",7:00 AM,38.41,0.18,44.79,7,4,14,6,15
"14-Apr, 2018",8:00 AM,39.74,0.45,39.58,8,4,14,6,15
"14-Apr, 2018",9:00 AM,39.92,0.59,43.70,9,4,14,6,15
"14-Apr, 2018",10:00 AM,35.46,0.66,36.11,10,4,14,6,15
"14-Apr, 2018",11:00 AM,32.74,0.7,36.44,11,4,14,6,15
"14-Apr, 2018",12:00 PM,32.5,0.72,33.64,12,4,14,6,15
"14-Apr, 2018",1:00 PM,29.08,0.7,24.94,13,4,14,6,15
"14-Apr, 2018",2:00 PM,26.49,0.63,18.50,14,4,14,6,15
"14-Apr, 2018",3:00 PM,28.99,0.5,25.57,15,4,14,6,15
"14-Apr, 2018",4:00 PM,30.98,0.33,28.27,16,4,14,6,15
"14-Apr, 2018",5:00 PM,33.41,0.14,34.93,17,4,14,6,15
"14-Apr, 2018",6:00 PM,42.35,0.01,41.68,18,4,14,6,15
"14-Apr, 2018",7:00 PM,46.04,0,50.33,19,4,14,6,15
"14-Apr, 2018",8:00 PM,46.91,0,48.70,20,4,14,6,15
"14-Apr, 2018",9:00 PM,45.02,0,48.76,21,4,14,6,15
"14-Apr, 2018",10:00 PM,42.17,0,43.18,22,4,14,6,15
"14-Apr, 2018",11:00 PM,39.99,0,38.69,23,4,14,6,15
"15-Apr, 2018",12:00 AM,36,0,32.50,0,4,15,0,15
"15-Apr, 2018",1:00 AM,31.59,0,27.50,1,4,15,0,15
"15-Apr, 2018",2:00 AM,30.73,0,28.62,2,4,15,0,15
"15-Apr, 2018",3:00 AM,29.16,0,29.10,3,4,15,0,15
"15-Apr, 2018",4:00 AM,28.78,0,22.89,4,4,15,0,15
"15-Apr, 2018",5:00 AM,27.64,0,29.30,5,4,15,0,15
"15-Apr, 2018",6:00 AM,29.02,0.06,31.64,6,4,15,0,15
"15-Apr, 2018",7:00 AM,28.97,0.15,32.96,7,4,15,0,15
"15-Apr, 2018",8:00 AM,31.87,0.36,33.83,8,4,15,0,15
"15-Apr, 2018",9:00 AM,30.95,0.55,36.18,9,4,15,0,15
"15-Apr, 2018",10:00 AM,30.17,0.64,20.09,10,4,15,0,15
"15-Apr, 2018",11:00 AM,32,0.6,28.62,11,4,15,0,15
"15-Apr, 2018",12:00 PM,29.05,0.29,36.03,12,4,15,0,15
"15-Apr, 2018",1:00 PM,24.62,0.15,26.57,13,4,15,0,15
"15-Apr, 2018",2:00 PM,19.11,0.25,28.57,14,4,15,0,15
"15-Apr, 2018",3:00 PM,19.84,0.35,29.60,15,4,15,0,15
"15-Apr, 2018",4:00 PM,22.65,0.24,23.30,16,4,15,0,15
"15-Apr, 2018",5:00 PM,32.7,0.09,23.15,17,4,15,0,15
"15-Apr, 2018",6:00 PM,39.1,0,39.96,18,4,15,0,15
"15-Apr, 2018",7:00 PM,41.83,0,39.55,19,4,15,0,15
"15-Apr, 2018",8:00 PM,42.49,0,49.57,20,4,15,0,15
"15-Apr, 2018",9:00 PM,41.73,0,49.57,21,4,15,0,15
"15-Apr, 2018",10:00 PM,40.6,0,51.65,22,4,15,0,15
"15-Apr, 2018",11:00 PM,38.9,0,35.14,23,4,15,0,15
"16-Apr, 2018",12:00 AM,37.34,0,27.46,0,4,16,1,16
"16-Apr, 2018",1:00 AM,33.49,0,29.93,1,4,16,1,16
"16-Apr, 2018",2:00 AM,32.77,0,31.71,2,4,16,1,16
"16-Apr, 2018",3:00 AM,32.99,0,32.82,3,4,16,1,16
"16-Apr, 2018",4:00 AM,32.94,0,32.79,4,4,16,1,16
"16-Apr, 2018",5:00 AM,37.4,0,37.58,5,4,16,1,16
"16-Apr, 2018",6:00 AM,47.2,0.03,34.99,6,4,16,1,16
"16-Apr, 2018",7:00 AM,56.1,0.11,55.55,7,4,16,1,16
"16-Apr, 2018",8:00 AM,64.99,0.17,59.30,8,4,16,1,16
"16-Apr, 2018",9:00 AM,58.97,0.25,58.17,9,4,16,1,16
"16-Apr, 2018",10:00 AM,55.74,0.31,55.22,10,4,16,1,16
"16-Apr, 2018",11:00 AM,52.97,0.35,56.61,11,4,16,1,16
"16-Apr, 2018",12:00 PM,51.81,0.35,57.97,12,4,16,1,16
"16-Apr, 2018",1:00 PM,49.99,0.3,50.41,13,4,16,1,16
"16-Apr, 2018",2:00 PM,46.3,0.23,57.03,14,4,16,1,16
"16-Apr, 2018",3:00 PM,45.79,0.13,45.02,15,4,16,1,16
"16-Apr, 2018",4:00 PM,44.51,0.08,42.50,16,4,16,1,16
"16-Apr, 2018",5:00 PM,45.74,0.04,47.71,17,4,16,1,16
"16-Apr, 2018",6:00 PM,48.49,0,56.28,18,4,16,1,16
"16-Apr, 2018",7:00 PM,52.84,0,48.72,19,4,16,1,16
"16-Apr, 2018",8:00 PM,55,0,58.25,20,4,16,1,16
"16-Apr, 2018",9:00 PM,49.19,0,57.69,21,4,16,1,16
"16-Apr, 2018",10:00 PM,44.46,0,45.19,22,4,16,1,16
"16-Apr, 2018",11:00 PM,42,0,46.92,23,4,16,1,16
"17-Apr, 2018",12:00 AM,36.96,0,47.30,0,4,17,2,16
"17-Apr, 2018",1:00 AM,36.71,0,34.53,1,4,17,2,16
"17-Apr, 2018",2:00 AM,36.5,0,30.10,2,4,17,2,16
"17-Apr, 2018",3:00 AM,35.5,0,41.48,3,4,17,2,16
"17-Apr, 2018",4:00 AM,35.91,0,31.88,4,4,17,2,16
"17-Apr, 2018",5:00 AM,35.24,0,40.69,5,4,17,2,16
"17-Apr, 2018",6:00 AM,47.74,0.04,57.66,6,4,17,2,16
"17-Apr, 2018",7:00 AM,54.88,0.13,60.90,7,4,17,2,16
"17-Apr, 2018",8:00 AM,56,0.32,47.95,8,4,17,2,16
"17-Apr, 2018",9:00 AM,51.93,0.58,53.00,9,4,17,2,16
"17-Apr, 2018",10:00 AM,47.05,0.67,54.48,10,4,17,2,16
"17-Apr, 2018",11:00 AM,42.71,0.71,42.26,11,4,17,2,16
"17-Apr, 2018",12:00 PM,38.51,0.73,48.52,12,4,17,2,16
"17-Apr, 2018",1:00 PM,37.33,0.69,42.05,13,4,17,2,16
"17-Apr, 2018",2:00 PM,37.6,0.61,28.96,14,4,17,2,16
"17-Apr, 2018",3:00 PM,37.23,0.48,30.41,15,4,17,2,16
"17-Apr, 2018",4:00 PM,38.5,0.31,37.68,16,4,17,2,16
"17-Apr, 2018",5:00 PM,43.65,0.13,48.38,17,4,17,2,16
"17-Apr, 2018",6:00 PM,50.37,0.02,51.95,18,4,17,2,16
"17-Apr, 2018",7:00 PM,55.06,0,45.96,19,4,17,2,16
"17-Apr, 2018",8:00 PM,56.17,0,53.42,20,4,17,2,16
"17-Apr, 2018",9:00 PM,52.78,0,49.21,21,4,17,2,16
"17-Apr, 2018",10:00 PM,47.06,0,41.70,22,4,17,2,16
"17-Apr, 2018",11:00 PM,39.83,0,46.32,23,4,17,2,16
"18-Apr, 2018",12:00 AM,33.38,0,32.34,0,4,18,3,16
"18-Apr, 2018",1:00 AM,33.18,0,33.92,1,4,18,3,16
"18-Apr, 2018",2:00 AM,32.54,0,38.65,2,4,18,3,16
"18-Apr, 2018",3:00 AM,33,0,33.80,3,4,18,3,16
"18-Apr, 2018",4:00 AM,33.3,0,36.87,4,4,18,3,16
"18-Apr, 2018",5:00 AM,35.65,0,26.53,5,4,18,3,16
"18-Apr, 2018",6:00 AM,44.83,0.08,47.00,6,4,18,3,16
"18-Apr, 2018",7:00 AM,53.49,0.27,59.10,7,4,18,3,16
"18-Apr, 2018",8:00 AM,55.43,0.45,61.09,8,4,18,3,16
"18-Apr, 2018",9:00 AM,47,0.59,58.80,9,4,18,3,16
"18-Apr, 2018",10:00 AM,44.03,0.69,41.32,10,4,18,3,16
"18-Apr, 2018",11:00 AM,42.28,0.74,41.60,11,4,18,3,16
"18-Apr, 2018",12:00 PM,36.17,0.75,38.48,12,4,18,3,16
"18-Apr, 2018",1:00 PM,37.11,0.71,41.24,13,4,18,3,16
"18-Apr, 2018",2:00 PM,35.42,0.63,31.05,14,4,18,3,16
"18-Apr, 2018",3:00 PM,36.9,0.5,39.10,15,4,18,3,16
"18-Apr, 2018",4:00 PM,35,0.34,37.41,16,4,18,3,16
"18-Apr, 2018",5:00 PM,39.04,0.15,33.68,17,4,18,3,16
"18-Apr, 2018",6:00 PM,46.28,0.02,47.09,18,4,18,3,16
"18-Apr, 2018",7:00 PM,50.88,0,43.66,19,4,18,3,16
"18-Apr, 2018",8:00 PM,50.91,0,55.90,20,4,18,3,16
"18-Apr, 2018",9:00 PM,48.97,0,42.50,21,4,18,3,16
"18-Apr, 2018",10:00 PM,43.3,0,49.74,22,4,18,3,16
"18-Apr, 2018",11:00 PM,37.4,0,41.45,23,4,18,3,16
"19-Apr, 2018",12:00 AM,35.8,0,37.66,0,4,19,4,16
"19-Apr, 2018",1:00 AM,33.03,0,32.06,1,4,19,4,16
"19-Apr, 2018",2:00 AM,31.37,0,36.30,2,4,19,4,16
"19-Apr, 2018",3:00 AM,29.08,0,32.45,3,4,19,4,16
"19-Apr, 2018",4:00 AM,30.71,0,40.52,4,4,19,4,16
"19-Apr, 2018",5:00 AM,33.76,0,37.56,5,4,19,4,16
"19-Apr, 2018",6:00 AM,43.27,0.09,56.63,6,4,19,4,16
"19-Apr, 2018",7:00 AM,49.96,0.28,52.46,7,4,19,4,16
"19-Apr, 2018",8:00 AM,49.96,0.47,49.81,8,4,19,4,16
