Date;"Start Time";"End Time";"Forecast [MW]";"Actual [MW]";"Offshore contribution [MW]"
2018-02-17;00:00:00;00:15:00;2835;2129,8;448,7
2018-02-17;00:15:00;00:30:00;2734;2028,2;369,2
2018-02-17;00:30:00;00:45:00;2632;1984,3;342,8
2018-02-17;00:45:00;01:00:00;2530;1934,3;295,8
2018-02-17;01:00:00;01:15:00;2442;1829,7;216,7
2018-02-17;01:15:00;01:30:00;2344;1682,2;153,8
2018-02-17;01:30:00;01:45:00;2246;1521,3;128
2018-02-17;01:45:00;02:00:00;2147;1325,4;118,4
2018-02-17;02:00:00;02:15:00;2055;1134;118,7
2018-02-17;02:15:00;02:30:00;1976;998,8;148,2
2018-02-17;02:30:00;02:45:00;1898;896,9;168,6
2018-02-17;02:45:00;03:00:00;1818;823,7;184
2018-02-17;03:00:00;03:15:00;1734;770,2;193,2
2018-02-17;03:15:00;03:30:00;1653;763,6;186,3
2018-02-17;03:30:00;03:45:00;1572;716,8;152,6
2018-02-17;03:45:00;04:00:00;1486;677,5;111,7
2018-02-17;04:00:00;04:15:00;1412;649,9;112,8
2018-02-17;04:15:00;04:30:00;1358;617,2;87,9
2018-02-17;04:30:00;04:45:00;1305;616,9;62,8
2018-02-17;04:45:00;05:00:00;1249;644,7;48,9
2018-02-17;05:00:00;05:15:00;1203;663,1;36,3
2018-02-17;05:15:00;05:30:00;1172;678,3;31,4
2018-02-17;05:30:00;05:45:00;1140;654,8;29
2018-02-17;05:45:00;06:00:00;1107;660,5;26,1
2018-02-17;06:00:00;06:15:00;1075;653,1;30,9
2018-02-17;06:15:00;06:30:00;1053;713,6;39,3
2018-02-17;06:30:00;06:45:00;1030;749,8;45,8
2018-02-17;06:45:00;07:00:00;1007;799,1;51,6
2018-02-17;07:00:00;07:15:00;991;867,5;35,9
2018-02-17;07:15:00;07:30:00;978;907,8;26
2018-02-17;07:30:00;07:45:00;968;960,5;34,8
2018-02-17;07:45:00;08:00:00;960;1017,2;40,7
2018-02-17;08:00:00;08:15:00;953;1105,8;42,3
2018-02-17;08:15:00;08:30:00;955;1251,7;62,4
2018-02-17;08:30:00;08:45:00;958;1360,5;96,7
2018-02-17;08:45:00;09:00:00;958;1342,3;107,8
2018-02-17;09:00:00;09:15:00;964;1282,9;105,2
2018-02-17;09:15:00;09:30:00;974;1295,1;101,3
2018-02-17;09:30:00;09:45:00;987;1218,7;87,2
2018-02-17;09:45:00;10:00:00;1002;1142;84,3
2018-02-17;10:00:00;10:15:00;1016;1091,7;86,2
2018-02-17;10:15:00;10:30:00;1025;1045,9;91
2018-02-17;10:30:00;10:45:00;1030;1022,9;95,5
2018-02-17;10:45:00;11:00:00;1032;1027,5;106,5
2018-02-17;11:00:00;11:15:00;1029;992,8;118,1
2018-02-17;11:15:00;11:30:00;1028;907,7;119,7
2018-02-17;11:30:00;11:45:00;1028;849,9;114,6
2018-02-17;11:45:00;12:00:00;1028;827,9;120,9
2018-02-17;12:00:00;12:15:00;1026;783,7;127,1
2018-02-17;12:15:00;12:30:00;1022;748,5;128,6
2018-02-17;12:30:00;12:45:00;1016;704,3;114
2018-02-17;12:45:00;13:00:00;1009;618,1;96,7
2018-02-17;13:00:00;13:15:00;1011;538,2;75,9
2018-02-17;13:15:00;13:30:00;1036;506,1;74,1
2018-02-17;13:30:00;13:45:00;1064;503,5;72,8
2018-02-17;13:45:00;14:00:00;1094;494,5;70,5
2018-02-17;14:00:00;14:15:00;1127;496,3;71,9
2018-02-17;14:15:00;14:30:00;1155;497;69,6
2018-02-17;14:30:00;14:45:00;1182;517,5;80,1
2018-02-17;14:45:00;15:00:00;1204;535,4;77,6
2018-02-17;15:00:00;15:15:00;1226;558;80,1
2018-02-17;15:15:00;15:30:00;1253;557,3;75,5
2018-02-17;15:30:00;15:45:00;1277;560,3;66,6
2018-02-17;15:45:00;16:00:00;1303;606;73,9
2018-02-17;16:00:00;16:15:00;1332;649,3;78,5
2018-02-17;16:15:00;16:30:00;1363;693,1;75,6
2018-02-17;16:30:00;16:45:00;1391;746,4;76,9
2018-02-17;16:45:00;17:00:00;1412;767,9;69,9
2018-02-17;17:00:00;17:15:00;1431;844,8;82,4
2018-02-17;17:15:00;17:30:00;1454;929,1;101,2
2018-02-17;17:30:00;17:45:00;1476;988,5;121,1
2018-02-17;17:45:00;18:00:00;1497;1067;150,4
2018-02-17;18:00:00;18:15:00;1526;1125,3;172,7
2018-02-17;18:15:00;18:30:00;1558;1183,1;180,6
2018-02-17;18:30:00;18:45:00;1591;1205,1;203,2
2018-02-17;18:45:00;19:00:00;1624;1199,4;233,8
2018-02-17;19:00:00;19:15:00;1662;1243,9;245,4
2018-02-17;19:15:00;19:30:00;1706;1321;280,4
2018-02-17;19:30:00;19:45:00;1748;1364;308
2018-02-17;19:45:00;20:00:00;1791;1379,9;311,9
2018-02-17;20:00:00;20:15:00;1845;1370;318,5
2018-02-17;20:15:00;20:30:00;1909;1362,5;333,7
2018-02-17;20:30:00;20:45:00;1971;1343;340
2018-02-17;20:45:00;21:00:00;2035;1328,2;365,1
2018-02-17;21:00:00;21:15:00;2106;1349,6;409,4
2018-02-17;21:15:00;21:30:00;2186;1358,6;439,7
2018-02-17;21:30:00;21:45:00;2264;1376,9;458,4
2018-02-17;21:45:00;22:00:00;2339;1387,7;471,2
2018-02-17;22:00:00;22:15:00;2427;1432,5;500,3
2018-02-17;22:15:00;22:30:00;2533;1478,3;542,3
2018-02-17;22:30:00;22:45:00;2637;1523,6;579,1
2018-02-17;22:45:00;23:00:00;2742;1559,2;612,7
2018-02-17;23:00:00;23:15:00;2844;1569;629,2
2018-02-17;23:15:00;23:30:00;2947;1599,1;678,3
2018-02-17;23:30:00;23:45:00;3049;1603,7;703,4
2018-02-17;23:45:00;24:00:00;3148;1606,3;705,5
2018-02-18;00:00:00;00:15:00;1689;1650,6;713,8
2018-02-18;00:15:00;00:30:00;1761;1735,6;738,6
2018-02-18;00:30:00;00:45:00;1832;1784,8;735,9
2018-02-18;00:45:00;01:00:00;1905;1798,5;709,5
2018-02-18;01:00:00;01:15:00;1981;1877,6;728,9
2018-02-18;01:15:00;01:30:00;2055;2005,7;791,6
2018-02-18;01:30:00;01:45:00;2128;2134;836,1
2018-02-18;01:45:00;02:00:00;2198;2305,9;895,4
2018-02-18;02:00:00;02:15:00;2270;2496;983,2
2018-02-18;02:15:00;02:30:00;2354;2597,8;1031
2018-02-18;02:30:00;02:45:00;2437;2784,9;1119,5
2018-02-18;02:45:00;03:00:00;2521;2944,7;1180,5
2018-02-18;03:00:00;03:15:00;2602;3098,5;1231,7
2018-02-18;03:15:00;03:30:00;2683;3236,8;1287,9
2018-02-18;03:30:00;03:45:00;2762;3386,9;1357,8
2018-02-18;03:45:00;04:00:00;2837;3531,7;1410,6
2018-02-18;04:00:00;04:15:00;2904;3607,8;1436,6
2018-02-18;04:15:00;04:30:00;2955;3688,6;1444,1
2018-02-18;04:30:00;04:45:00;3006;3710,9;1450
2018-02-18;04:45:00;05:00:00;3056;3782,9;1478
2018-02-18;05:00:00;05:15:00;3096;3886,5;1545,8
2018-02-18;05:15:00;05:30:00;3129;3945,5;1586
2018-02-18;05:30:00;05:45:00;3161;3941,6;1567,6
2018-02-18;05:45:00;06:00:00;3190;3988,8;1574,8
2018-02-18;06:00:00;06:15:00;3210;4128,8;1615,3
2018-02-18;06:15:00;06:30:00;3233;4260,4;1640,5
2018-02-18;06:30:00;06:45:00;3254;4277,9;1593,1
2018-02-18;06:45:00;07:00:00;3277;4232,1;1529,9
2018-02-18;07:00:00;07:15:00;3299;4156,9;1471,1
2018-02-18;07:15:00;07:30:00;3297;4122,5;1469,7
2018-02-18;07:30:00;07:45:00;3296;4111,2;1434,3
2018-02-18;07:45:00;08:00:00;3297;4111,8;1386,7
2018-02-18;08:00:00;08:15:00;3290;4072;1358
2018-02-18;08:15:00;08:30:00;3281;4022,1;1339,6
2018-02-18;08:30:00;08:45:00;3270;4062,8;1337,6
2018-02-18;08:45:00;09:00:00;3260;4142,7;1352,9
2018-02-18;09:00:00;09:15:00;3240;4142,4;1337,3
2018-02-18;09:15:00;09:30:00;3210;4071,6;1328,6
2018-02-18;09:30:00;09:45:00;3183;3879;1333,1
2018-02-18;09:45:00;10:00:00;3154;3602;1313,9
2018-02-18;10:00:00;10:15:00;3140;3368,4;1307,9
2018-02-18;10:15:00;10:30:00;3141;3114,1;1284,8
2018-02-18;10:30:00;10:45:00;3142;2998,8;1304,7
2018-02-18;10:45:00;11:00:00;3142;2869,1;1311,1
2018-02-18;11:00:00;11:15:00;3135;2822,2;1313,6
2018-02-18;11:15:00;11:30:00;3123;2833,1;1323,5
2018-02-18;11:30:00;11:45:00;3109;2871,1;1306,5
2018-02-18;11:45:00;12:00:00;3094;2931;1275,5
2018-02-18;12:00:00;12:15:00;3079;3015,4;1283,4
2018-02-18;12:15:00;12:30:00;3055;3112,1;1304,5
2018-02-18;12:30:00;12:45:00;3031;3234,5;1363,7
2018-02-18;12:45:00;13:00:00;3007;3201,6;1317,3
2018-02-18;13:00:00;13:15:00;2976;3163,3;1262,4
2018-02-18;13:15:00;13:30:00;2947;3144,6;1219,6
2018-02-18;13:30:00;13:45:00;2920;3066,8;1188,3
2018-02-18;13:45:00;14:00:00;2894;3024,8;1119,9
2018-02-18;14:00:00;14:15:00;2876;2934,3;1072
2018-02-18;14:15:00;14:30:00;2858;2900,6;1097,9
2018-02-18;14:30:00;14:45:00;2837;2885,6;1108,9
2018-02-18;14:45:00;15:00:00;2810;2825,1;1114,8
2018-02-18;15:00:00;15:15:00;2779;2740,6;1107,5
2018-02-18;15:15:00;15:30:00;2748;2685,3;1118,1
2018-02-18;15:30:00;15:45:00;2718;2641,6;1132,8
2018-02-18;15:45:00;16:00:00;2689;2589,4;1150,5
2018-02-18;16:00:00;16:15:00;2677;2571,2;1150,7
2018-02-18;16:15:00;16:30:00;2692;2545,4;1171,1
2018-02-18;16:30:00;16:45:00;2705;2503,5;1147
2018-02-18;16:45:00;17:00:00;2714;2525,9;1104,8
2018-02-18;17:00:00;17:15:00;2744;2615,7;1096,8
2018-02-18;17:15:00;17:30:00;2811;2718,4;1098,9
2018-02-18;17:30:00;17:45:00;2876;2895,3;1084,3
2018-02-18;17:45:00;18:00:00;2939;2995,8;1031,7
2018-02-18;18:00:00;18:15:00;3014;3107,4;1015,6
2018-02-18;18:15:00;18:30:00;3100;3199,8;997,8
2018-02-18;18:30:00;18:45:00;3182;3330,1;965,4
2018-02-18;18:45:00;19:00:00;3260;3506,8;957,8
2018-02-18;19:00:00;19:15:00;3311;3649,9;934,8
2018-02-18;19:15:00;19:30:00;3340;3809,4;910,5
2018-02-18;19:30:00;19:45:00;3370;3987,6;910,8
2018-02-18;19:45:00;20:00:00;3404;4142;900,3
2018-02-18;20:00:00;20:15:00;3415;4174,6;870,8
2018-02-18;20:15:00;20:30:00;3415;4202,1;846,1
2018-02-18;20:30:00;20:45:00;3412;4208,8;812
2018-02-18;20:45:00;21:00:00;3413;4249,9;789,5
2018-02-18;21:00:00;21:15:00;3393;4399,2;797
2018-02-18;21:15:00;21:30:00;3356;4498,5;810,6
2018-02-18;21:30:00;21:45:00;3317;4481;805,8
2018-02-18;21:45:00;22:00:00;3277;4414,3;770,5
2018-02-18;22:00:00;22:15:00;3239;4305,7;712,1
2018-02-18;22:15:00;22:30:00;3180;4261,4;682,9
2018-02-18;22:30:00;22:45:00;3122;4211;651,7
2018-02-18;22:45:00;23:00:00;3063;4096,3;627,4
2018-02-18;23:00:00;23:15:00;2988;3984,4;616
2018-02-18;23:15:00;23:30:00;2912;3987,1;654,3
2018-02-18;23:30:00;23:45:00;2835;3927,2;656,8
2018-02-18;23:45:00;24:00:00;2759;3814,4;668,2
2018-02-19;00:00:00;00:15:00;2714;3759,3;687,6
2018-02-19;00:15:00;00:30:00;2665;3723,6;673
2018-02-19;00:30:00;00:45:00;2617;3617,1;662,6
2018-02-19;00:45:00;01:00:00;2569;3531,1;661,3
2018-02-19;01:00:00;01:15:00;2510;3451,7;642,1
2018-02-19;01:15:00;01:30:00;2458;3371,9;601,8
2018-02-19;01:30:00;01:45:00;2407;3249,4;558,9
2018-02-19;01:45:00;02:00:00;2354;3198,4;533,1
2018-02-19;02:00:00;02:15:00;2304;3188,9;528,3
2018-02-19;02:15:00;02:30:00;2261;3139;514,8
2018-02-19;02:30:00;02:45:00;2219;3079,7;518
2018-02-19;02:45:00;03:00:00;2175;2996,2;479,6
2018-02-19;03:00:00;03:15:00;2131;2888,4;424
2018-02-19;03:15:00;03:30:00;2083;2808,9;384,6
2018-02-19;03:30:00;03:45:00;2036;2724,9;344
2018-02-19;03:45:00;04:00:00;1987;2635,6;327
2018-02-19;04:00:00;04:15:00;1939;2563,9;348,1
2018-02-19;04:15:00;04:30:00;1895;2515,6;371,3
2018-02-19;04:30:00;04:45:00;1850;2469,3;368,1
2018-02-19;04:45:00;05:00:00;1807;2395;357,1
2018-02-19;05:00:00;05:15:00;1766;2253;327,1
2018-02-19;05:15:00;05:30:00;1730;2174,6;304,8
2018-02-19;05:30:00;05:45:00;1694;2135,6;293,5
2018-02-19;05:45:00;06:00:00;1658;2051,7;262,7
2018-02-19;06:00:00;06:15:00;1613;1947,8;237,5
2018-02-19;06:15:00;06:30:00;1574;1858,1;196,7
2018-02-19;06:30:00;06:45:00;1536;1800,1;189,8
2018-02-19;06:45:00;07:00:00;1496;1735,2;179,3
2018-02-19;07:00:00;07:15:00;1455;1731,3;174,5
2018-02-19;07:15:00;07:30:00;1396;1702,8;160,2
2018-02-19;07:30:00;07:45:00;1340;1715,3;160,3
2018-02-19;07:45:00;08:00:00;1286;1760;174,2
2018-02-19;08:00:00;08:15:00;1236;1763;190,3
2018-02-19;08:15:00;08:30:00;1200;1764;203,2
2018-02-19;08:30:00;08:45:00;1161;1734,6;214,6
2018-02-19;08:45:00;09:00:00;1123;1687,8;211,1
2018-02-19;09:00:00;09:15:00;1090;1618,8;213,1
2018-02-19;09:15:00;09:30:00;1064;1476;206,5
2018-02-19;09:30:00;09:45:00;1039;1302,6;187,8
2018-02-19;09:45:00;10:00:00;1016;1182,9;209,1
2018-02-19;10:00:00;10:15:00;990;1062,9;241,3
2018-02-19;10:15:00;10:30:00;962;961,5;251,2
2018-02-19;10:30:00;10:45:00;933;878,2;250,3
2018-02-19;10:45:00;11:00:00;899;777,7;244,4
2018-02-19;11:00:00;11:15:00;865;710,8;243
2018-02-19;11:15:00;11:30:00;838;648,9;239,4
2018-02-19;11:30:00;11:45:00;811;620,4;234,5
2018-02-19;11:45:00;12:00:00;783;577,7;237,5
2018-02-19;12:00:00;12:15:00;761;535,2;232
2018-02-19;12:15:00;12:30:00;743;517,3;242,4
2018-02-19;12:30:00;12:45:00;724;501;258,9
2018-02-19;12:45:00;13:00:00;704;462,1;250,1
2018-02-19;13:00:00;13:15:00;685;423,3;225,1
2018-02-19;13:15:00;13:30:00;677;378;193,8
2018-02-19;13:30:00;13:45:00;674;334,7;160,5
2018-02-19;13:45:00;14:00:00;673;294,1;131,7
2018-02-19;14:00:00;14:15:00;678;269,3;113,6
2018-02-19;14:15:00;14:30:00;677;233,8;89,5
2018-02-19;14:30:00;14:45:00;668;201,1;75,1
2018-02-19;14:45:00;15:00:00;657;166,1;58,8
2018-02-19;15:00:00;15:15:00;638;134,6;45,9
2018-02-19;15:15:00;15:30:00;621;112,3;35
2018-02-19;15:30:00;15:45:00;603;85,3;14,4
2018-02-19;15:45:00;16:00:00;586;63,6;3,1
2018-02-19;16:00:00;16:15:00;576;54,1;,1
2018-02-19;16:15:00;16:30:00;575;50,9;0
2018-02-19;16:30:00;16:45:00;571;52,3;1,1
2018-02-19;16:45:00;17:00:00;563;50,6;3,2
2018-02-19;17:00:00;17:15:00;558;53,7;3,5
2018-02-19;17:15:00;17:30:00;558;55,3;1,9
2018-02-19;17:30:00;17:45:00;555;67,1;,3
2018-02-19;17:45:00;18:00:00;553;82,5;0
2018-02-19;18:00:00;18:15:00;556;104,4;0
2018-02-19;18:15:00;18:30:00;567;136,2;0
2018-02-19;18:30:00;18:45:00;579;158,5;0
2018-02-19;18:45:00;19:00:00;591;172,5;0
2018-02-19;19:00:00;19:15:00;605;181,2;0
2018-02-19;19:15:00;19:30:00;622;188,3;0
2018-02-19;19:30:00;19:45:00;637;193,4;2,2
2018-02-19;19:45:00;20:00:00;654;194,5;7
2018-02-19;20:00:00;20:15:00;673;206,5;15,7
2018-02-19;20:15:00;20:30:00;698;210,5;12
2018-02-19;20:30:00;20:45:00;722;206,2;9,1
2018-02-19;20:45:00;21:00:00;749;218;12,5
2018-02-19;21:00:00;21:15:00;775;218,5;14,1
2018-02-19;21:15:00;21:30:00;805;224,2;18
2018-02-19;21:30:00;21:45:00;834;225,1;18,6
2018-02-19;21:45:00;22:00:00;863;212,2;16,8
2018-02-19;22:00:00;22:15:00;895;195;15,2
2018-02-19;22:15:00;22:30:00;927;190,1;14,2
2018-02-19;22:30:00;22:45:00;959;177,6;14,2
2018-02-19;22:45:00;23:00:00;992;173,2;16,7
2018-02-19;23:00:00;23:15:00;1018;172,3;22,9
2018-02-19;23:15:00;23:30:00;1045;186,2;33,5
2018-02-19;23:30:00;23:45:00;1071;225,6;59,2
2018-02-19;23:45:00;24:00:00;1095;210,6;44,4
2018-02-20;00:00:00;00:15:00;462;219,4;41,8
2018-02-20;00:15:00;00:30:00;463;216,4;27,2
2018-02-20;00:30:00;00:45:00;462;198,4;19,9
2018-02-20;00:45:00;01:00:00;462;188,3;19,3
2018-02-20;01:00:00;01:15:00;461;195,4;28,5
2018-02-20;01:15:00;01:30:00;483;206,5;43,9
2018-02-20;01:30:00;01:45:00;508;210,6;53,2
2018-02-20;01:45:00;02:00:00;533;203,1;47,7
2018-02-20;02:00:00;02:15:00;558;187,5;23,9
2018-02-20;02:15:00;02:30:00;590;210,6;23,4
2018-02-20;02:30:00;02:45:00;619;251;31,2
2018-02-20;02:45:00;03:00:00;649;289,5;45,2
2018-02-20;03:00:00;03:15:00;682;324,6;60,3
2018-02-20;03:15:00;03:30:00;723;343,6;67,6
2018-02-20;03:30:00;03:45:00;761;358,2;64,3
2018-02-20;03:45:00;04:00:00;799;380,4;58,3
2018-02-20;04:00:00;04:15:00;851;404,9;59,9
2018-02-20;04:15:00;04:30:00;923;430,3;60
2018-02-20;04:30:00;04:45:00;993;467,3;54
2018-02-20;04:45:00;05:00:00;1063;492,2;30,3
2018-02-20;05:00:00;05:15:00;1133;532,4;32,7
2018-02-20;05:15:00;05:30:00;1201;588,6;41,1
2018-02-20;05:30:00;05:45:00;1268;611,4;23,5
2018-02-20;05:45:00;06:00:00;1334;650;33,2
2018-02-20;06:00:00;06:15:00;1384;667,2;37,7
2018-02-20;06:15:00;06:30:00;1428;706,2;43,2
2018-02-20;06:30:00;06:45:00;1472;762;45,4
2018-02-20;06:45:00;07:00:00;1516;823,2;51,4
2018-02-20;07:00:00;07:15:00;1539;901,5;67,5
2018-02-20;07:15:00;07:30:00;1518;1001,4;82,6
2018-02-20;07:30:00;07:45:00;1499;1086,9;101,6
2018-02-20;07:45:00;08:00:00;1482;1160,4;129,1
2018-02-20;08:00:00;08:15:00;1450;1187;143,4
2018-02-20;08:15:00;08:30:00;1412;1213,1;165,8
2018-02-20;08:30:00;08:45:00;1374;1208,4;209,8
2018-02-20;08:45:00;09:00:00;1335;1242,5;253,8
2018-02-20;09:00:00;09:15:00;1302;1267,8;270,8
2018-02-20;09:15:00;09:30:00;1271;1232,8;285,5
2018-02-20;09:30:00;09:45:00;1240;1160,2;277,5
2018-02-20;09:45:00;10:00:00;1213;1033,5;248
2018-02-20;10:00:00;10:15:00;1204;944,3;254
2018-02-20;10:15:00;10:30:00;1220;852,4;244,2
2018-02-20;10:30:00;10:45:00;1234;756,2;221,3
2018-02-20;10:45:00;11:00:00;1245;692,6;205,3
2018-02-20;11:00:00;11:15:00;1268;621,6;159,2
2018-02-20;11:15:00;11:30:00;1307;666,8;151,9
2018-02-20;11:30:00;11:45:00;1342;726,9;157,1
2018-02-20;11:45:00;12:00:00;1375;793,7;153
2018-02-20;12:00:00;12:15:00;1415;811;111,8
2018-02-20;12:15:00;12:30:00;1452;830,6;101,6
2018-02-20;12:30:00;12:45:00;1486;822,7;105,4
2018-02-20;12:45:00;13:00:00;1519;827,5;86,8
2018-02-20;13:00:00;13:15:00;1557;890,2;104,9
2018-02-20;13:15:00;13:30:00;1624;943,5;123,6
2018-02-20;13:30:00;13:45:00;1693;990,2;137,1
2018-02-20;13:45:00;14:00:00;1763;1028,7;155
2018-02-20;14:00:00;14:15:00;1847;1119,7;148,6
2018-02-20;14:15:00;14:30:00;1926;1181,9;123,5
2018-02-20;14:30:00;14:45:00;2000;1273,2;112,8
2018-02-20;14:45:00;15:00:00;2066;1452,3;116
2018-02-20;15:00:00;15:15:00;2141;1622,2;112
2018-02-20;15:15:00;15:30:00;2242;1835,5;119,5
2018-02-20;15:30:00;15:45:00;2343;2090,2;131,5
2018-02-20;15:45:00;16:00:00;2447;2320,1;144,3
2018-02-20;16:00:00;16:15:00;2559;2498,3;176
2018-02-20;16:15:00;16:30:00;2682;2544,9;182,5
2018-02-20;16:30:00;16:45:00;2803;2544,7;190,5
2018-02-20;16:45:00;17:00:00;2919;2670;237,4
2018-02-20;17:00:00;17:15:00;3044;2753,4;312,6
2018-02-20;17:15:00;17:30:00;3192;2899,8;354,5
2018-02-20;17:30:00;17:45:00;3334;3016,2;384
2018-02-20;17:45:00;18:00:00;3475;3099;414,3
2018-02-20;18:00:00;18:15:00;3599;3310,5;498,5
2018-02-20;18:15:00;18:30:00;3721;3539,4;596
2018-02-20;18:30:00;18:45:00;3840;3776;638,8
2018-02-20;18:45:00;19:00:00;3958;3938,9;618,3
2018-02-20;19:00:00;19:15:00;4029;4044,2;628
2018-02-20;19:15:00;19:30:00;4026;4176,3;699,8
2018-02-20;19:30:00;19:45:00;4021;4295,3;758,3
2018-02-20;19:45:00;20:00:00;4014;4347,4;775
2018-02-20;20:00:00;20:15:00;3980;4363,7;795,8
2018-02-20;20:15:00;20:30:00;3950;4392,2;832,3
2018-02-20;20:30:00;20:45:00;3921;4347,7;849,3
2018-02-20;20:45:00;21:00:00;3892;4279,5;873,1
2018-02-20;21:00:00;21:15:00;3840;4175,4;795,1
2018-02-20;21:15:00;21:30:00;3771;4072,1;750,3
2018-02-20;21:30:00;21:45:00;3703;3918,3;710,1
2018-02-20;21:45:00;22:00:00;3632;3757,2;640,6
2018-02-20;22:00:00;22:15:00;3553;3658,7;638,2
2018-02-20;22:15:00;22:30:00;3452;3588,9;659,2
2018-02-20;22:30:00;22:45:00;3355;3394,8;587,2
2018-02-20;22:45:00;23:00:00;3257;3231,5;513,5
2018-02-20;23:00:00;23:15:00;3158;3146,4;480,7
2018-02-20;23:15:00;23:30:00;3077;2988,1;463,5
2018-02-20;23:30:00;23:45:00;2994;2952,3;552,9
2018-02-20;23:45:00;24:00:00;2909;2893,7;617,6
2018-02-21;00:00:00;00:15:00;2752;2956,1;732,3
2018-02-21;00:15:00;00:30:00;2701;2838,2;688,7
2018-02-21;00:30:00;00:45:00;2650;2775,3;679,7
2018-02-21;00:45:00;01:00:00;2603;2726,3;635,5
2018-02-21;01:00:00;01:15:00;2557;2692,2;608,3
2018-02-21;01:15:00;01:30:00;2483;2650,8;537,6
2018-02-21;01:30:00;01:45:00;2410;2622,4;493,6
2018-02-21;01:45:00;02:00:00;2342;2617,4;460,4
2018-02-21;02:00:00;02:15:00;2270;2547,6;390,7
2018-02-21;02:15:00;02:30:00;2198;2502,6;353,9
2018-02-21;02:30:00;02:45:00;2125;2429,4;297,4
2018-02-21;02:45:00;03:00:00;2056;2422,1;263,9
2018-02-21;03:00:00;03:15:00;2002;2388;236,6
2018-02-21;03:15:00;03:30:00;1962;2379,2;236,7
2018-02-21;03:30:00;03:45:00;1921;2320,8;235
2018-02-21;03:45:00;04:00:00;1879;2322,1;223,5
2018-02-21;04:00:00;04:15:00;1851;2246,3;212,8
2018-02-21;04:15:00;04:30:00;1850;2172,4;187,4
2018-02-21;04:30:00;04:45:00;1849;2078,7;166
2018-02-21;04:45:00;05:00:00;1848;2016,1;151
2018-02-21;05:00:00;05:15:00;1851;1996,1;153,4
2018-02-21;05:15:00;05:30:00;1853;1961,9;156,8
2018-02-21;05:30:00;05:45:00;1856;1994,4;146,6
2018-02-21;05:45:00;06:00:00;1857;2006,4;111,2
2018-02-21;06:00:00;06:15:00;1835;1972,7;96,6
2018-02-21;06:15:00;06:30:00;1802;1992,2;93,9
2018-02-21;06:30:00;06:45:00;1769;1966,2;90,1
2018-02-21;06:45:00;07:00:00;1736;1967,4;77,4
2018-02-21;07:00:00;07:15:00;1690;1934,6;77,4
2018-02-21;07:15:00;07:30:00;1608;1938,7;87,4
2018-02-21;07:30:00;07:45:00;1531;1899,6;99,5
2018-02-21;07:45:00;08:00:00;1453;1803,6;101,2
2018-02-21;08:00:00;08:15:00;1377;1733,8;97,1
2018-02-21;08:15:00;08:30:00;1313;1687,2;89,5
2018-02-21;08:30:00;08:45:00;1249;1554,9;75,8
2018-02-21;08:45:00;09:00:00;1183;1387;73,2
2018-02-21;09:00:00;09:15:00;1132;1287,3;70
2018-02-21;09:15:00;09:30:00;1092;1231,5;66,8
2018-02-21;09:30:00;09:45:00;1055;1166,1;61,8
2018-02-21;09:45:00;10:00:00;1020;1083,1;53,6
2018-02-21;10:00:00;10:15:00;997;1005,7;42,2
2018-02-21;10:15:00;10:30:00;1005;1014,6;42
2018-02-21;10:30:00;10:45:00;1009;970,4;37,8
2018-02-21;10:45:00;11:00:00;1009;960,9;32,5
2018-02-21;11:00:00;11:15:00;1017;951,8;35,1
2018-02-21;11:15:00;11:30:00;1029;954,8;44,5
2018-02-21;11:30:00;11:45:00;1041;956,7;55,7
2018-02-21;11:45:00;12:00:00;1049;916,4;68,9
2018-02-21;12:00:00;12:15:00;1068;908;71,9
2018-02-21;12:15:00;12:30:00;1094;903,3;75,6
2018-02-21;12:30:00;12:45:00;1117;923,5;82,8
2018-02-21;12:45:00;13:00:00;1141;953,1;92,7
2018-02-21;13:00:00;13:15:00;1165;955,1;98,5
2018-02-21;13:15:00;13:30:00;1203;974,8;87
2018-02-21;13:30:00;13:45:00;1243;1010,7;85,8
2018-02-21;13:45:00;14:00:00;1286;1048,7;93,6
2018-02-21;14:00:00;14:15:00;1335;1113,3;89,7
2018-02-21;14:15:00;14:30:00;1381;1193,8;92,9
2018-02-21;14:30:00;14:45:00;1424;1264,2;102,9
2018-02-21;14:45:00;15:00:00;1460;1353,4;103,5
2018-02-21;15:00:00;15:15:00;1499;1479,7;96,8
2018-02-21;15:15:00;15:30:00;1548;1621,9;94,2
2018-02-21;15:30:00;15:45:00;1599;1759,3;97,1
2018-02-21;15:45:00;16:00:00;1652;1861,1;95,3
2018-02-21;16:00:00;16:15:00;1713;1950,1;95,1
2018-02-21;16:15:00;16:30:00;1787;2003,4;97,8
2018-02-21;16:30:00;16:45:00;1860;2116,6;112,7
2018-02-21;16:45:00;17:00:00;1929;2250,1;114,6
2018-02-21;17:00:00;17:15:00;2005;2379,4;110,9
2018-02-21;17:15:00;17:30:00;2092;2508,2;112,3
2018-02-21;17:30:00;17:45:00;2179;2647;116,8
2018-02-21;17:45:00;18:00:00;2264;2739,6;119,9
2018-02-21;18:00:00;18:15:00;2341;2878,1;117,6
2018-02-21;18:15:00;18:30:00;2411;2968,4;103,5
2018-02-21;18:30:00;18:45:00;2480;3045,8;89,5
2018-02-21;18:45:00;19:00:00;2548;3140,4;87,7
2018-02-21;19:00:00;19:15:00;2592;3201,5;89
2018-02-21;19:15:00;19:30:00;2598;3326;87,1
