Date;"Start Time";"End Time";"Forecast in MW";"Actual in MW"
2018-01-01;00:00:00;00:15:00;0;0
2018-01-01;00:15:00;00:30:00;0;0
2018-01-01;00:30:00;00:45:00;0;0
2018-01-01;00:45:00;01:00:00;0;0
2018-01-01;01:00:00;01:15:00;0;0
2018-01-01;01:15:00;01:30:00;0;0
2018-01-01;01:30:00;01:45:00;0;0
2018-01-01;01:45:00;02:00:00;0;0
2018-01-01;02:00:00;02:15:00;0;0
2018-01-01;02:15:00;02:30:00;0;0
2018-01-01;02:30:00;02:45:00;0;0
2018-01-01;02:45:00;03:00:00;0;0
2018-01-01;03:00:00;03:15:00;0;0
2018-01-01;03:15:00;03:30:00;0;0
2018-01-01;03:30:00;03:45:00;0;0
2018-01-01;03:45:00;04:00:00;0;0
2018-01-01;04:00:00;04:15:00;0;0
2018-01-01;04:15:00;04:30:00;0;0
2018-01-01;04:30:00;04:45:00;0;0
2018-01-01;04:45:00;05:00:00;0;0
2018-01-01;05:00:00;05:15:00;0;0
2018-01-01;05:15:00;05:30:00;0;0
2018-01-01;05:30:00;05:45:00;0;0
2018-01-01;05:45:00;06:00:00;0;0
2018-01-01;06:00:00;06:15:00;0;0
2018-01-01;06:15:00;06:30:00;0;0
2018-01-01;06:30:00;06:45:00;0;0
2018-01-01;06:45:00;07:00:00;0;0
2018-01-01;07:00:00;07:15:00;0;0
2018-01-01;07:15:00;07:30:00;0;0
2018-01-01;07:30:00;07:45:00;0;0
2018-01-01;07:45:00;08:00:00;0;0
2018-01-01;08:00:00;08:15:00;1,5;0
2018-01-01;08:15:00;08:30:00;11,9;2,4
2018-01-01;08:30:00;08:45:00;41,8;26,2
2018-01-01;08:45:00;09:00:00;94,6;70
2018-01-01;09:00:00;09:15:00;161,4;130
2018-01-01;09:15:00;09:30:00;239,9;199,8
2018-01-01;09:30:00;09:45:00;318,7;282,8
2018-01-01;09:45:00;10:00:00;399;377
2018-01-01;10:00:00;10:15:00;484,6;491,1
2018-01-01;10:15:00;10:30:00;570,4;652,3
2018-01-01;10:30:00;10:45:00;651,3;782,9
2018-01-01;10:45:00;11:00:00;729,1;908,1
2018-01-01;11:00:00;11:15:00;803,9;1002
2018-01-01;11:15:00;11:30:00;874,6;1068,3
2018-01-01;11:30:00;11:45:00;944;1106,1
2018-01-01;11:45:00;12:00:00;1009,9;1131,2
2018-01-01;12:00:00;12:15:00;1073,7;1189,8
2018-01-01;12:15:00;12:30:00;1125,2;1177,9
2018-01-01;12:30:00;12:45:00;1168,7;1211,5
2018-01-01;12:45:00;13:00:00;1208,1;1292,8
2018-01-01;13:00:00;13:15:00;1229,3;1313,2
2018-01-01;13:15:00;13:30:00;1231,4;1312,3
2018-01-01;13:30:00;13:45:00;1222,1;1234,4
2018-01-01;13:45:00;14:00:00;1205;1191
2018-01-01;14:00:00;14:15:00;1157;1098,8
2018-01-01;14:15:00;14:30:00;1070,7;1031,2
2018-01-01;14:30:00;14:45:00;953,4;951,1
2018-01-01;14:45:00;15:00:00;814,7;847,7
2018-01-01;15:00:00;15:15:00;661;724,8
2018-01-01;15:15:00;15:30:00;494,3;600,8
2018-01-01;15:30:00;15:45:00;313;415,7
2018-01-01;15:45:00;16:00:00;125,3;222,3
2018-01-01;16:00:00;16:15:00;30,4;61
2018-01-01;16:15:00;16:30:00;3,7;6,6
2018-01-01;16:30:00;16:45:00;0;0
2018-01-01;16:45:00;17:00:00;0;0
2018-01-01;17:00:00;17:15:00;0;0
2018-01-01;17:15:00;17:30:00;0;0
2018-01-01;17:30:00;17:45:00;0;0
2018-01-01;17:45:00;18:00:00;0;0
2018-01-01;18:00:00;18:15:00;0;0
2018-01-01;18:15:00;18:30:00;0;0
2018-01-01;18:30:00;18:45:00;0;0
2018-01-01;18:45:00;19:00:00;0;0
2018-01-01;19:00:00;19:15:00;0;0
2018-01-01;19:15:00;19:30:00;0;0
2018-01-01;19:30:00;19:45:00;0;0
2018-01-01;19:45:00;20:00:00;0;0
2018-01-01;20:00:00;20:15:00;0;0
2018-01-01;20:15:00;20:30:00;0;0
2018-01-01;20:30:00;20:45:00;0;0
2018-01-01;20:45:00;21:00:00;0;0
2018-01-01;21:00:00;21:15:00;0;0
2018-01-01;21:15:00;21:30:00;0;0
2018-01-01;21:30:00;21:45:00;0;0
2018-01-01;21:45:00;22:00:00;0;0
2018-01-01;22:00:00;22:15:00;0;0
2018-01-01;22:15:00;22:30:00;0;0
2018-01-01;22:30:00;22:45:00;0;0
2018-01-01;22:45:00;23:00:00;0;0
2018-01-01;23:00:00;23:15:00;0;0
2018-01-01;23:15:00;23:30:00;0;0
2018-01-01;23:30:00;23:45:00;0;0
2018-01-01;23:45:00;24:00:00;0;0
2018-01-02;00:00:00;00:15:00;0;0
2018-01-02;00:15:00;00:30:00;0;0
2018-01-02;00:30:00;00:45:00;0;0
2018-01-02;00:45:00;01:00:00;0;0
2018-01-02;01:00:00;01:15:00;0;0
2018-01-02;01:15:00;01:30:00;0;0
2018-01-02;01:30:00;01:45:00;0;0
2018-01-02;01:45:00;02:00:00;0;0
2018-01-02;02:00:00;02:15:00;0;0
2018-01-02;02:15:00;02:30:00;0;0
2018-01-02;02:30:00;02:45:00;0;0
2018-01-02;02:45:00;03:00:00;0;0
2018-01-02;03:00:00;03:15:00;0;0
2018-01-02;03:15:00;03:30:00;0;0
2018-01-02;03:30:00;03:45:00;0;0
2018-01-02;03:45:00;04:00:00;0;0
2018-01-02;04:00:00;04:15:00;0;0
2018-01-02;04:15:00;04:30:00;0;0
2018-01-02;04:30:00;04:45:00;0;0
2018-01-02;04:45:00;05:00:00;0;0
2018-01-02;05:00:00;05:15:00;0;0
2018-01-02;05:15:00;05:30:00;0;0
2018-01-02;05:30:00;05:45:00;0;0
2018-01-02;05:45:00;06:00:00;0;0
2018-01-02;06:00:00;06:15:00;0;0
2018-01-02;06:15:00;06:30:00;0;0
2018-01-02;06:30:00;06:45:00;0;0
2018-01-02;06:45:00;07:00:00;0;0
2018-01-02;07:00:00;07:15:00;0;0
2018-01-02;07:15:00;07:30:00;0;0
2018-01-02;07:30:00;07:45:00;0;0
2018-01-02;07:45:00;08:00:00;0;0
2018-01-02;08:00:00;08:15:00;1,6;,1
2018-01-02;08:15:00;08:30:00;10,1;9,5
2018-01-02;08:30:00;08:45:00;41,7;33,5
2018-01-02;08:45:00;09:00:00;82,3;81
2018-01-02;09:00:00;09:15:00;124,8;148,3
2018-01-02;09:15:00;09:30:00;172,2;226,9
2018-01-02;09:30:00;09:45:00;220,4;344,2
2018-01-02;09:45:00;10:00:00;266,2;404,4
2018-01-02;10:00:00;10:15:00;313,9;496,9
2018-01-02;10:15:00;10:30:00;362,7;581
2018-01-02;10:30:00;10:45:00;407,8;625,8
2018-01-02;10:45:00;11:00:00;449,5;650
2018-01-02;11:00:00;11:15:00;491;674,3
2018-01-02;11:15:00;11:30:00;532,6;692,1
2018-01-02;11:30:00;11:45:00;554,7;688,4
2018-01-02;11:45:00;12:00:00;585,1;673,6
2018-01-02;12:00:00;12:15:00;620,4;665,7
2018-01-02;12:15:00;12:30:00;657,9;642,6
2018-01-02;12:30:00;12:45:00;691;651,2
2018-01-02;12:45:00;13:00:00;721,6;645,3
2018-01-02;13:00:00;13:15:00;727,3;642,1
2018-01-02;13:15:00;13:30:00;698,4;629,2
2018-01-02;13:30:00;13:45:00;656,3;591,3
2018-01-02;13:45:00;14:00:00;610,8;570,1
2018-01-02;14:00:00;14:15:00;556,3;543,8
2018-01-02;14:15:00;14:30:00;489,2;507,7
2018-01-02;14:30:00;14:45:00;411,5;465,6
2018-01-02;14:45:00;15:00:00;333,1;383,2
2018-01-02;15:00:00;15:15:00;257,5;304,5
2018-01-02;15:15:00;15:30:00;188,3;237,3
2018-01-02;15:30:00;15:45:00;119,6;146,7
2018-01-02;15:45:00;16:00:00;57,1;76
2018-01-02;16:00:00;16:15:00;18;15,6
2018-01-02;16:15:00;16:30:00;2,4;2
2018-01-02;16:30:00;16:45:00;0;0
2018-01-02;16:45:00;17:00:00;0;0
2018-01-02;17:00:00;17:15:00;0;0
2018-01-02;17:15:00;17:30:00;0;0
2018-01-02;17:30:00;17:45:00;0;0
2018-01-02;17:45:00;18:00:00;0;0
2018-01-02;18:00:00;18:15:00;0;0
2018-01-02;18:15:00;18:30:00;0;0
2018-01-02;18:30:00;18:45:00;0;0
2018-01-02;18:45:00;19:00:00;0;0
2018-01-02;19:00:00;19:15:00;0;0
2018-01-02;19:15:00;19:30:00;0;0
2018-01-02;19:30:00;19:45:00;0;0
2018-01-02;19:45:00;20:00:00;0;0
2018-01-02;20:00:00;20:15:00;0;0
2018-01-02;20:15:00;20:30:00;0;0
2018-01-02;20:30:00;20:45:00;0;0
2018-01-02;20:45:00;21:00:00;0;0
2018-01-02;21:00:00;21:15:00;0;0
2018-01-02;21:15:00;21:30:00;0;0
2018-01-02;21:30:00;21:45:00;0;0
2018-01-02;21:45:00;22:00:00;0;0
2018-01-02;22:00:00;22:15:00;0;0
2018-01-02;22:15:00;22:30:00;0;0
2018-01-02;22:30:00;22:45:00;0;0
2018-01-02;22:45:00;23:00:00;0;0
2018-01-02;23:00:00;23:15:00;0;0
2018-01-02;23:15:00;23:30:00;0;0
2018-01-02;23:30:00;23:45:00;0;0
2018-01-02;23:45:00;24:00:00;0;0
2018-01-03;00:00:00;00:15:00;0;0
2018-01-03;00:15:00;00:30:00;0;0
2018-01-03;00:30:00;00:45:00;0;0
2018-01-03;00:45:00;01:00:00;0;0
2018-01-03;01:00:00;01:15:00;0;0
2018-01-03;01:15:00;01:30:00;0;0
2018-01-03;01:30:00;01:45:00;0;0
2018-01-03;01:45:00;02:00:00;0;0
2018-01-03;02:00:00;02:15:00;0;0
2018-01-03;02:15:00;02:30:00;0;0
2018-01-03;02:30:00;02:45:00;0;0
2018-01-03;02:45:00;03:00:00;0;0
2018-01-03;03:00:00;03:15:00;0;0
2018-01-03;03:15:00;03:30:00;0;0
2018-01-03;03:30:00;03:45:00;0;0
2018-01-03;03:45:00;04:00:00;0;0
2018-01-03;04:00:00;04:15:00;0;0
2018-01-03;04:15:00;04:30:00;0;0
2018-01-03;04:30:00;04:45:00;0;0
2018-01-03;04:45:00;05:00:00;0;0
2018-01-03;05:00:00;05:15:00;0;0
2018-01-03;05:15:00;05:30:00;0;0
2018-01-03;05:30:00;05:45:00;0;0
2018-01-03;05:45:00;06:00:00;0;0
2018-01-03;06:00:00;06:15:00;0;0
2018-01-03;06:15:00;06:30:00;0;0
2018-01-03;06:30:00;06:45:00;0;0
2018-01-03;06:45:00;07:00:00;0;0
2018-01-03;07:00:00;07:15:00;0;0
2018-01-03;07:15:00;07:30:00;0;0
2018-01-03;07:30:00;07:45:00;0;0
2018-01-03;07:45:00;08:00:00;0;0
2018-01-03;08:00:00;08:15:00;2,4;0
2018-01-03;08:15:00;08:30:00;10,2;1,2
2018-01-03;08:30:00;08:45:00;22,2;11,1
2018-01-03;08:45:00;09:00:00;35,8;37,7
2018-01-03;09:00:00;09:15:00;52,7;96,9
2018-01-03;09:15:00;09:30:00;74,3;182,6
2018-01-03;09:30:00;09:45:00;97,2;299,2
2018-01-03;09:45:00;10:00:00;120,2;344,5
2018-01-03;10:00:00;10:15:00;140,3;306,9
2018-01-03;10:15:00;10:30:00;158,1;327,2
2018-01-03;10:30:00;10:45:00;175,5;346,1
2018-01-03;10:45:00;11:00:00;191,8;367,1
2018-01-03;11:00:00;11:15:00;221;391,8
2018-01-03;11:15:00;11:30:00;264,1;432,4
2018-01-03;11:30:00;11:45:00;297,7;526,8
2018-01-03;11:45:00;12:00:00;330,4;468,2
2018-01-03;12:00:00;12:15:00;353,1;436,5
2018-01-03;12:15:00;12:30:00;369,2;422,9
2018-01-03;12:30:00;12:45:00;377,1;471,9
2018-01-03;12:45:00;13:00:00;381,7;469,8
2018-01-03;13:00:00;13:15:00;390,3;485,9
2018-01-03;13:15:00;13:30:00;398,6;552,5
2018-01-03;13:30:00;13:45:00;402,6;511,2
2018-01-03;13:45:00;14:00:00;402,2;487
2018-01-03;14:00:00;14:15:00;391,8;470,4
2018-01-03;14:15:00;14:30:00;368,6;445,6
2018-01-03;14:30:00;14:45:00;334,1;393,7
2018-01-03;14:45:00;15:00:00;288,4;328,3
2018-01-03;15:00:00;15:15:00;235,1;270
2018-01-03;15:15:00;15:30:00;177,9;212,5
2018-01-03;15:30:00;15:45:00;111;153
2018-01-03;15:45:00;16:00:00;49,5;92,6
2018-01-03;16:00:00;16:15:00;16,9;29,5
2018-01-03;16:15:00;16:30:00;2,1;6,7
2018-01-03;16:30:00;16:45:00;0;0
2018-01-03;16:45:00;17:00:00;0;0
2018-01-03;17:00:00;17:15:00;0;0
2018-01-03;17:15:00;17:30:00;0;0
2018-01-03;17:30:00;17:45:00;0;0
2018-01-03;17:45:00;18:00:00;0;0
2018-01-03;18:00:00;18:15:00;0;0
2018-01-03;18:15:00;18:30:00;0;0
2018-01-03;18:30:00;18:45:00;0;0
2018-01-03;18:45:00;19:00:00;0;0
2018-01-03;19:00:00;19:15:00;0;0
2018-01-03;19:15:00;19:30:00;0;0
2018-01-03;19:30:00;19:45:00;0;0
2018-01-03;19:45:00;20:00:00;0;0
2018-01-03;20:00:00;20:15:00;0;0
2018-01-03;20:15:00;20:30:00;0;0
2018-01-03;20:30:00;20:45:00;0;0
2018-01-03;20:45:00;21:00:00;0;0
2018-01-03;21:00:00;21:15:00;0;0
2018-01-03;21:15:00;21:30:00;0;0
2018-01-03;21:30:00;21:45:00;0;0
2018-01-03;21:45:00;22:00:00;0;0
2018-01-03;22:00:00;22:15:00;0;0
2018-01-03;22:15:00;22:30:00;0;0
2018-01-03;22:30:00;22:45:00;0;0
2018-01-03;22:45:00;23:00:00;0;0
2018-01-03;23:00:00;23:15:00;0;0
2018-01-03;23:15:00;23:30:00;0;0
2018-01-03;23:30:00;23:45:00;0;0
2018-01-03;23:45:00;24:00:00;0;0
2018-01-04;00:00:00;00:15:00;0;0
2018-01-04;00:15:00;00:30:00;0;0
2018-01-04;00:30:00;00:45:00;0;0
2018-01-04;00:45:00;01:00:00;0;0
2018-01-04;01:00:00;01:15:00;0;0
2018-01-04;01:15:00;01:30:00;0;0
2018-01-04;01:30:00;01:45:00;0;0
2018-01-04;01:45:00;02:00:00;0;0
2018-01-04;02:00:00;02:15:00;0;0
2018-01-04;02:15:00;02:30:00;0;0
2018-01-04;02:30:00;02:45:00;0;0
2018-01-04;02:45:00;03:00:00;0;0
2018-01-04;03:00:00;03:15:00;0;0
2018-01-04;03:15:00;03:30:00;0;0
2018-01-04;03:30:00;03:45:00;0;0
2018-01-04;03:45:00;04:00:00;0;0
2018-01-04;04:00:00;04:15:00;0;0
2018-01-04;04:15:00;04:30:00;0;0
2018-01-04;04:30:00;04:45:00;0;0
2018-01-04;04:45:00;05:00:00;0;0
2018-01-04;05:00:00;05:15:00;0;0
2018-01-04;05:15:00;05:30:00;0;0
2018-01-04;05:30:00;05:45:00;0;0
2018-01-04;05:45:00;06:00:00;0;0
2018-01-04;06:00:00;06:15:00;0;0
2018-01-04;06:15:00;06:30:00;0;0
2018-01-04;06:30:00;06:45:00;0;0
2018-01-04;06:45:00;07:00:00;0;0
2018-01-04;07:00:00;07:15:00;0;0
2018-01-04;07:15:00;07:30:00;0;0
2018-01-04;07:30:00;07:45:00;0;0
2018-01-04;07:45:00;08:00:00;0;0
2018-01-04;08:00:00;08:15:00;1,1;0
2018-01-04;08:15:00;08:30:00;5,7;5,7
2018-01-04;08:30:00;08:45:00;13,7;29,8
2018-01-04;08:45:00;09:00:00;23,7;68,6
2018-01-04;09:00:00;09:15:00;39,7;118,6
2018-01-04;09:15:00;09:30:00;62;175,6
2018-01-04;09:30:00;09:45:00;85;236,4
2018-01-04;09:45:00;10:00:00;106,6;289,6
2018-01-04;10:00:00;10:15:00;126,3;361,7
2018-01-04;10:15:00;10:30:00;142,6;417,1
2018-01-04;10:30:00;10:45:00;155,3;464,8
2018-01-04;10:45:00;11:00:00;164,8;513,4
2018-01-04;11:00:00;11:15:00;171;529,1
2018-01-04;11:15:00;11:30:00;172,5;546
2018-01-04;11:30:00;11:45:00;172,6;548,3
2018-01-04;11:45:00;12:00:00;171,9;524,8
2018-01-04;12:00:00;12:15:00;165,9;501,2
2018-01-04;12:15:00;12:30:00;155,6;476,2
2018-01-04;12:30:00;12:45:00;144,9;427
2018-01-04;12:45:00;13:00:00;133,4;382,9
2018-01-04;13:00:00;13:15:00;118,8;343,6
2018-01-04;13:15:00;13:30:00;102,6;319,1
2018-01-04;13:30:00;13:45:00;86,2;291,1
2018-01-04;13:45:00;14:00:00;69,7;259,1
2018-01-04;14:00:00;14:15:00;56,4;239,7
2018-01-04;14:15:00;14:30:00;46,9;214,3
2018-01-04;14:30:00;14:45:00;38,1;189,9
2018-01-04;14:45:00;15:00:00;29,9;157,9
2018-01-04;15:00:00;15:15:00;22,8;115,9
2018-01-04;15:15:00;15:30:00;17,3;82,4
2018-01-04;15:30:00;15:45:00;12,2;49,5
2018-01-04;15:45:00;16:00:00;7,6;20,8
2018-01-04;16:00:00;16:15:00;3,9;1,4
2018-01-04;16:15:00;16:30:00;,8;,3
2018-01-04;16:30:00;16:45:00;0;,1
2018-01-04;16:45:00;17:00:00;0;0
2018-01-04;17:00:00;17:15:00;0;0
2018-01-04;17:15:00;17:30:00;0;0
2018-01-04;17:30:00;17:45:00;0;0
2018-01-04;17:45:00;18:00:00;0;0
2018-01-04;18:00:00;18:15:00;0;0
2018-01-04;18:15:00;18:30:00;0;0
2018-01-04;18:30:00;18:45:00;0;0
2018-01-04;18:45:00;19:00:00;0;0
2018-01-04;19:00:00;19:15:00;0;0
2018-01-04;19:15:00;19:30:00;0;0
2018-01-04;19:30:00;19:45:00;0;0
2018-01-04;19:45:00;20:00:00;0;0
2018-01-04;20:00:00;20:15:00;0;0
2018-01-04;20:15:00;20:30:00;0;0
2018-01-04;20:30:00;20:45:00;0;0
2018-01-04;20:45:00;21:00:00;0;0
2018-01-04;21:00:00;21:15:00;0;0
2018-01-04;21:15:00;21:30:00;0;0
2018-01-04;21:30:00;21:45:00;0;0
2018-01-04;21:45:00;22:00:00;0;0
2018-01-04;22:00:00;22:15:00;0;0
2018-01-04;22:15:00;22:30:00;0;0
2018-01-04;22:30:00;22:45:00;0;0
2018-01-04;22:45:00;23:00:00;0;0
2018-01-04;23:00:00;23:15:00;0;0
2018-01-04;23:15:00;23:30:00;0;0
2018-01-04;23:30:00;23:45:00;0;0
2018-01-04;23:45:00;24:00:00;0;0
2018-01-05;00:00:00;00:15:00;0;0
2018-01-05;00:15:00;00:30:00;0;0
2018-01-05;00:30:00;00:45:00;0;0
2018-01-05;00:45:00;01:00:00;0;0
2018-01-05;01:00:00;01:15:00;0;0
2018-01-05;01:15:00;01:30:00;0;0
2018-01-05;01:30:00;01:45:00;0;0
2018-01-05;01:45:00;02:00:00;0;0
2018-01-05;02:00:00;02:15:00;0;0
2018-01-05;02:15:00;02:30:00;0;0
2018-01-05;02:30:00;02:45:00;0;0
2018-01-05;02:45:00;03:00:00;0;0
2018-01-05;03:00:00;03:15:00;0;0
2018-01-05;03:15:00;03:30:00;0;0
2018-01-05;03:30:00;03:45:00;0;0
2018-01-05;03:45:00;04:00:00;0;0
2018-01-05;04:00:00;04:15:00;0;0
2018-01-05;04:15:00;04:30:00;0;0
2018-01-05;04:30:00;04:45:00;0;0
2018-01-05;04:45:00;05:00:00;0;0
2018-01-05;05:00:00;05:15:00;0;0
2018-01-05;05:15:00;05:30:00;0;0
2018-01-05;05:30:00;05:45:00;0;0
2018-01-05;05:45:00;06:00:00;0;0
2018-01-05;06:00:00;06:15:00;0;0
2018-01-05;06:15:00;06:30:00;0;0
2018-01-05;06:30:00;06:45:00;0;0
2018-01-05;06:45:00;07:00:00;0;0
2018-01-05;07:00:00;07:15:00;0;0
2018-01-05;07:15:00;07:30:00;0;0
2018-01-05;07:30:00;07:45:00;0;0
2018-01-05;07:45:00;08:00:00;0;0
2018-01-05;08:00:00;08:15:00;2,3;,2
2018-01-05;08:15:00;08:30:00;14,4;88
2018-01-05;08:30:00;08:45:00;63,2;200,9
2018-01-05;08:45:00;09:00:00;132;310,9
2018-01-05;09:00:00;09:15:00;228,2;413,9
2018-01-05;09:15:00;09:30:00;340,8;510,9
2018-01-05;09:30:00;09:45:00;451,3;650,7
2018-01-05;09:45:00;10:00:00;555,7;845,4
2018-01-05;10:00:00;10:15:00;669,2;1029
2018-01-05;10:15:00;10:30:00;790,4;1198,4
2018-01-05;10:30:00;10:45:00;904,7;1267,3
2018-01-05;10:45:00;11:00:00;1008,6;1318,4
2018-01-05;11:00:00;11:15:00;1093;1271
2018-01-05;11:15:00;11:30:00;1154,1;1243,7
2018-01-05;11:30:00;11:45:00;1202,7;1215
2018-01-05;11:45:00;12:00:00;1236,1;1176,4
2018-01-05;12:00:00;12:15:00;1221,2;1140,5
2018-01-05;12:15:00;12:30:00;1154;1045,7
2018-01-05;12:30:00;12:45:00;1074,6;975
2018-01-05;12:45:00;13:00:00;986,4;877,2
2018-01-05;13:00:00;13:15:00;919;792,8
2018-01-05;13:15:00;13:30:00;874,8;735,8
2018-01-05;13:30:00;13:45:00;819;690
2018-01-05;13:45:00;14:00:00;754,5;621,5
2018-01-05;14:00:00;14:15:00;678,9;556,5
2018-01-05;14:15:00;14:30:00;589,7;482,5
2018-01-05;14:30:00;14:45:00;500,3;401,6
2018-01-05;14:45:00;15:00:00;408,9;325
2018-01-05;15:00:00;15:15:00;313,1;239,2
2018-01-05;15:15:00;15:30:00;218,2;158,6
2018-01-05;15:30:00;15:45:00;134,3;88,3
2018-01-05;15:45:00;16:00:00;64,3;45,9
2018-01-05;16:00:00;16:15:00;21,2;9,4
2018-01-05;16:15:00;16:30:00;3;,9
2018-01-05;16:30:00;16:45:00;0;,1
2018-01-05;16:45:00;17:00:00;0;0
2018-01-05;17:00:00;17:15:00;0;0
2018-01-05;17:15:00;17:30:00;0;0
2018-01-05;17:30:00;17:45:00;0;0
2018-01-05;17:45:00;18:00:00;0;0
2018-01-05;18:00:00;18:15:00;0;0
2018-01-05;18:15:00;18:30:00;0;0
2018-01-05;18:30:00;18:45:00;0;0
2018-01-05;18:45:00;19:00:00;0;0
2018-01-05;19:00:00;19:15:00;0;0
2018-01-05;19:15:00;19:30:00;0;0
2018-01-05;19:30:00;19:45:00;0;0
2018-01-05;19:45:00;20:00:00;0;0
2018-01-05;20:00:00;20:15:00;0;0
2018-01-05;20:15:00;20:30:00;0;0
2018-01-05;20:30:00;20:45:00;0;0
2018-01-05;20:45:00;21:00:00;0;0
2018-01-05;21:00:00;21:15:00;0;0
2018-01-05;21:15:00;21:30:00;0;0
2018-01-05;21:30:00;21:45:00;0;0
2018-01-05;21:45:00;22:00:00;0;0
2018-01-05;22:00:00;22:15:00;0;0
2018-01-05;22:15:00;22:30:00;0;0
2018-01-05;22:30:00;22:45:00;0;0
2018-01-05;22:45:00;23:00:00;0;0
2018-01-05;23:00:00;23:15:00;0;0
2018-01-05;23:15:00;23:30:00;0;0
2018-01-05;23:30:00;23:45:00;0;0
2018-01-05;23:45:00;24:00:00;0;0
2018-01-06;00:00:00;00:15:00;0;0
2018-01-06;00:15:00;00:30:00;0;0
2018-01-06;00:30:00;00:45:00;0;0
2018-01-06;00:45:00;01:00:00;0;0
2018-01-06;01:00:00;01:15:00;0;0
2018-01-06;01:15:00;01:30:00;0;0
2018-01-06;01:30:00;01:45:00;0;0
2018-01-06;01:45:00;02:00:00;0;0
2018-01-06;02:00:00;02:15:00;0;0
2018-01-06;02:15:00;02:30:00;0;0
2018-01-06;02:30:00;02:45:00;0;0
2018-01-06;02:45:00;03:00:00;0;0
2018-01-06;03:00:00;03:15:00;0;0
2018-01-06;03:15:00;03:30:00;0;0
2018-01-06;03:30:00;03:45:00;0;0
2018-01-06;03:45:00;04:00:00;0;0
2018-01-06;04:00:00;04:15:00;0;0
2018-01-06;04:15:00;04:30:00;0;0
2018-01-06;04:30:00;04:45:00;0;0
2018-01-06;04:45:00;05:00:00;0;0
2018-01-06;05:00:00;05:15:00;0;0
2018-01-06;05:15:00;05:30:00;0;0
2018-01-06;05:30:00;05:45:00;0;0
2018-01-06;05:45:00;06:00:00;0;0
2018-01-06;06:00:00;06:15:00;0;0
2018-01-06;06:15:00;06:30:00;0;0
2018-01-06;06:30:00;06:45:00;0;0
2018-01-06;06:45:00;07:00:00;0;0
2018-01-06;07:00:00;07:15:00;0;0
2018-01-06;07:15:00;07:30:00;0;0
2018-01-06;07:30:00;07:45:00;0;0
2018-01-06;07:45:00;08:00:00;0;0
2018-01-06;08:00:00;08:15:00;6,2;,1
2018-01-06;08:15:00;08:30:00;39,6;44,5
2018-01-06;08:30:00;08:45:00;126,9;151,6
2018-01-06;08:45:00;09:00:00;236,7;308,3
2018-01-06;09:00:00;09:15:00;364,3;493,4
2018-01-06;09:15:00;09:30:00;513,2;683,1
2018-01-06;09:30:00;09:45:00;666,3;901,8
2018-01-06;09:45:00;10:00:00;821,2;1113,3
2018-01-06;10:00:00;10:15:00;977,1;1326,2
2018-01-06;10:15:00;10:30:00;1134,2;1520,6
2018-01-06;10:30:00;10:45:00;1282,6;1673,8
2018-01-06;10:45:00;11:00:00;1417,6;1792,5
2018-01-06;11:00:00;11:15:00;1534,6;1894,5
2018-01-06;11:15:00;11:30:00;1631,7;1979
2018-01-06;11:30:00;11:45:00;1707,2;2046,3
2018-01-06;11:45:00;12:00:00;1759,3;2099
2018-01-06;12:00:00;12:15:00;1784,5;2113,7
2018-01-06;12:15:00;12:30:00;1781,3;2051,5
2018-01-06;12:30:00;12:45:00;1766,7;2011,6
2018-01-06;12:45:00;13:00:00;1742,4;1943,1
2018-01-06;13:00:00;13:15:00;1695,1;1886,5
2018-01-06;13:15:00;13:30:00;1624,3;1814,8
2018-01-06;13:30:00;13:45:00;1536,4;1740,9
2018-01-06;13:45:00;14:00:00;1433;1641,1
2018-01-06;14:00:00;14:15:00;1312,3;1484,1
2018-01-06;14:15:00;14:30:00;1176,3;1332
2018-01-06;14:30:00;14:45:00;1022,7;1182,2
2018-01-06;14:45:00;15:00:00;854,4;1020,4
2018-01-06;15:00:00;15:15:00;688,5;813,7
2018-01-06;15:15:00;15:30:00;523,6;619,2
2018-01-06;15:30:00;15:45:00;349,7;415,8
2018-01-06;15:45:00;16:00:00;173;234
2018-01-06;16:00:00;16:15:00;64,1;71,9
2018-01-06;16:15:00;16:30:00;6,6;17,4
2018-01-06;16:30:00;16:45:00;,1;,7
2018-01-06;16:45:00;17:00:00;0;0
2018-01-06;17:00:00;17:15:00;0;0
2018-01-06;17:15:00;17:30:00;0;0
2018-01-06;17:30:00;17:45:00;0;0
2018-01-06;17:45:00;18:00:00;0;0
2018-01-06;18:00:00;18:15:00;0;0
2018-01-06;18:15:00;18:30:00;0;0
2018-01-06;18:30:00;18:45:00;0;0
2018-01-06;18:45:00;19:00:00;0;0
2018-01-06;19:00:00;19:15:00;0;0
2018-01-06;19:15:00;19:30:00;0;0
2018-01-06;19:30:00;19:45:00;0;0
2018-01-06;19:45:00;20:00:00;0;0
2018-01-06;20:00:00;20:15:00;0;0
2018-01-06;20:15:00;20:30:00;0;0
2018-01-06;20:30:00;20:45:00;0;0
2018-01-06;20:45:00;21:00:00;0;0
2018-01-06;21:00:00;21:15:00;0;0
2018-01-06;21:15:00;21:30:00;0;0
2018-01-06;21:30:00;21:45:00;0;0
2018-01-06;21:45:00;22:00:00;0;0
2018-01-06;22:00:00;22:15:00;0;0
2018-01-06;22:15:00;22:30:00;0;0
2018-01-06;22:30:00;22:45:00;0;0
2018-01-06;22:45:00;23:00:00;0;0
